Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,SP,Mineiros Do Tietê,2,1,1,12908,3529807,2,0,,,,,,,,,,,,,,0.5,0.5,,154.94,77.47,77.47,154.94,0.0
2020-04-18,SP,Mineiros Do Tietê,2,1,1,12908,3529807,2,0,,,,,,,,,,,,,,0.5,0.5,,154.94,77.47,77.47,154.94,0.0
2020-04-19,SP,Mineiros Do Tietê,2,1,1,12908,3529807,2,0,,,,,,,,,,,,,,0.5,0.5,,154.94,77.47,77.47,154.94,0.0
2020-04-20,SP,Mineiros Do Tietê,2,1,1,12908,3529807,2,0,0.167,0.167,0.0,0.167,0.0,,,,,,,,,0.5,0.5,,154.94,77.47,77.47,154.94,0.0
2020-04-21,SP,Mineiros Do Tietê,3,1,2,12908,3529807,3,0,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.333,0.333,,232.41,77.47,154.94,232.41,0.0
2020-04-22,SP,Mineiros Do Tietê,3,1,2,12908,3529807,3,0,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.333,0.333,,232.41,77.47,154.94,232.41,0.0
2020-04-23,SP,Mineiros Do Tietê,3,1,2,12908,3529807,3,0,0.333,0.167,0.0,0.167,0.167,0.0,-0.0278,,,,,,,0.333,0.333,,232.41,77.47,154.94,232.41,0.0
2020-04-24,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,-0.0556,-0.0278,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-25,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,-0.0278,-0.0278,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-26,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,-0.0278,-0.0278,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-27,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-28,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,0.0,,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-29,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,0.0,,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-04-30,SP,Mineiros Do Tietê,4,1,2,12908,3529807,3,1,0.167,0.0,0.0,0.0,0.167,,,,,,,,,0.333,0.25,,309.89,77.47,154.94,232.41,77.47
2020-05-01,SP,Mineiros Do Tietê,5,1,2,12908,3529807,3,2,0.167,0.0,0.0,0.0,0.167,0.0,,,,,,,,0.333,0.2,,387.36,77.47,154.94,232.41,154.94
2020-05-02,SP,Mineiros Do Tietê,5,1,2,12908,3529807,3,2,0.167,0.0,0.0,0.0,0.167,0.0278,,,,,,,,0.333,0.2,,387.36,77.47,154.94,232.41,154.94
2020-05-03,SP,Mineiros Do Tietê,5,1,2,12908,3529807,3,2,0.333,0.0,0.0,0.0,0.333,0.0278,,,,,,,,0.333,0.2,,387.36,77.47,154.94,232.41,154.94
2020-05-04,SP,Mineiros Do Tietê,5,1,2,12908,3529807,3,2,0.167,0.0,0.0,0.0,0.167,0.0278,,,,,-0.0139,,,0.333,0.2,,387.36,77.47,154.94,232.41,154.94
2020-05-05,SP,Mineiros Do Tietê,5,1,2,12908,3529807,3,2,0.333,0.167,0.0,0.167,0.167,0.0278,,,,,,,,0.333,0.2,,387.36,77.47,154.94,232.41,154.94
2020-05-06,SP,Mineiros Do Tietê,6,1,2,12908,3529807,3,3,0.333,0.167,0.0,0.167,0.167,-0.0278,,,,,,,,0.333,0.167,,464.83,77.47,154.94,232.41,232.41
2020-05-07,SP,Mineiros Do Tietê,6,1,2,12908,3529807,3,3,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.333,0.167,,464.83,77.47,154.94,232.41,232.41
2020-05-08,SP,Mineiros Do Tietê,7,1,3,12908,3529807,4,3,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.25,0.143,,542.3,77.47,232.41,309.89,232.41
2020-05-09,SP,Mineiros Do Tietê,7,1,3,12908,3529807,4,3,0.167,,0.0,,,,,,,,,,,0.25,0.143,,542.3,77.47,232.41,309.89,232.41
2020-05-10,SP,Mineiros Do Tietê,7,1,3,12908,3529807,4,3,,,,,,,,,,,,,,0.25,0.143,,542.3,77.47,232.41,309.89,232.41
2020-05-11,SP,Mineiros Do Tietê,7,1,3,12908,3529807,4,3,,,,,,,,,,,,,,0.25,0.143,,542.3,77.47,232.41,309.89,232.41
2020-05-12,SP,Mineiros Do Tietê,7,1,,12908,3529807,,,,,,,,,,,,,,,,,0.143,,542.3,77.47,,,
