country,date,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Brazil,2020-03-11,213724406,9001,,,38,0,17,0,315,17,298,181.167,9.667,,,,57.417,4.333,,,,12.569,5.056,2.287,0.0,0.0,1.474,0.0,0.07954,0.07954,1.394,,
Brazil,2020-03-12,213724406,9001,,,52,0,25,0,432,25,407,189.5,15.167,,,,64.778,5.194,,,,21.271,10.491,1.512,0.0,0.0,2.021,0.0,0.117,0.117,1.904,,
Brazil,2020-03-13,213724406,9001,,,151,0,33,0,1253,33,1220,233.833,20.0,,,,76.556,6.167,,,,27.257,11.094,-0.29774,0.0,0.0,5.863,0.0,0.1544,0.1544,5.708,,
Brazil,2020-03-14,213724406,9001,,,151,0,70,0,1253,70,1183,391.5,28.167,,,,117.833,6.528,,,,51.646,9.724,-4.50694,0.0,0.0,5.863,0.0,0.3275,0.3275,5.535,,
Brazil,2020-03-15,213724406,9001,,,162,0,108,0,1345,108,1237,442.667,34.0,,,,166.444,17.444,,,,56.944,3.865,-5.55035,0.0,0.0,6.293,0.0,0.5053,0.5053,5.788,,
Brazil,2020-03-16,213724406,9001,,,200,1,137,0,1660,137,1523,650.167,41.167,,,,271.361,26.972,,,,60.167,-7.53646,-8.14757,0.0,0.0,7.767,0.0,0.641,0.641,7.126,,
Brazil,2020-03-17,213724406,9001,,,321,2,186,1,2664,187,2477,888.167,48.833,,,,304.333,25.278,,,,42.715,-11.10764,-6.27995,0.00535,0.00038,12.465,0.00468,0.8703,0.875,11.59,,
Brazil,2020-03-18,213724406,9001,,,372,2,229,3,3088,232,2856,1188.167,119.833,,,,358.5,28.417,,,,21.5,-22.86632,,0.01293,0.00097,14.449,0.01404,1.071,1.086,13.363,,
Brazil,2020-03-19,213724406,9001,,,621,2,280,6,5154,286,4868,1862.0,181.833,,,,337.306,43.778,,,,12.514,-21.25521,,0.02098,0.00116,24.115,0.02807,1.31,1.338,22.777,,
Brazil,2020-03-20,213724406,9001,,,793,2,363,11,6582,374,6208,2217.5,179.833,5.5,185.333,2032.167,357.361,59.528,,,,-31.29861,-21.12326,,0.02941,0.00167,30.797,0.05147,1.698,1.75,29.047,,
Brazil,2020-03-21,213724406,9001,,,1021,2,827,15,8474,842,7632,2593.667,204.5,7.167,211.667,2382.0,354.389,68.972,,,,-42.30556,-7.55382,,0.01781,0.00177,39.649,0.07018,3.869,3.94,35.71,,
Brazil,2020-03-22,213724406,9001,,,1546,2,1228,25,12832,1253,11579,2674.0,303.833,8.833,312.667,2361.333,233.306,95.5,,,,-62.99306,,,0.01995,0.00195,60.04,0.117,5.746,5.863,54.177,,
Brazil,2020-03-23,213724406,9001,,,1924,2,1265,34,15969,1299,14670,3032.333,406.0,11.0,417.0,2615.333,168.083,140.222,1.917,142.139,25.944,-17.70139,,,0.02617,0.00213,74.718,0.1591,5.919,6.078,68.64,,
Brazil,2020-03-24,213724406,9001,,,2247,2,1456,46,18650,1502,17148,3314.5,533.667,12.833,546.5,2768.0,105.389,216.972,1.944,218.917,-113.52778,37.292,,,0.03063,0.00247,87.262,0.2152,6.813,7.028,80.234,,
Brazil,2020-03-25,213724406,9001,,,2554,2,2103,59,21198,2162,19036,3261.833,754.833,14.333,769.167,2492.667,283.583,285.361,2.472,287.833,-4.25,86.569,,,0.02729,0.00278,99.184,0.2761,9.84,10.116,89.068,,
Brazil,2020-03-26,213724406,9001,,,2985,6,2799,77,24776,2876,21900,3226.0,1021.167,17.0,1038.167,2187.833,382.472,328.75,2.694,331.444,51.028,134.701,27.566,,0.02677,0.00311,115.925,0.3603,13.096,13.457,102.468,,
Brazil,2020-03-27,213724406,9001,,,3417,6,4029,92,28361,4121,24240,3226.0,1506.333,18.833,1525.167,1700.833,514.361,343.583,4.306,347.889,166.472,146.514,-6.51215,,0.02232,0.00324,132.699,0.4305,18.851,19.282,113.417,,
Brazil,2020-03-28,213724406,9001,,,3904,6,5757,111,32403,5868,26535,4375.5,2016.0,23.667,2039.667,2335.833,644.194,342.833,4.5,347.333,296.861,147.556,-25.70833,-17.32031,0.01892,0.00343,151.611,0.5194,26.937,27.456,124.155,,
Brazil,2020-03-29,213724406,9001,,,4256,6,7392,136,35325,7528,27797,5327.167,2378.5,27.167,2405.667,2921.5,869.639,350.111,5.75,355.861,513.778,60.521,-40.56076,,0.01807,0.00385,165.283,0.6363,34.587,35.223,130.06,,
Brazil,2020-03-30,213724406,9001,,,4579,120,10494,159,38006,10653,27353,6400.667,2595.167,38.667,2633.833,3766.833,972.694,287.889,5.944,293.833,678.861,31.868,-41.71528,,0.01493,0.00418,177.827,0.7439,49.101,49.845,127.983,,
Brazil,2020-03-31,213724406,9001,,,5717,127,14199,201,47451,14400,33051,7127.0,2811.833,41.333,2853.167,4273.833,756.444,194.583,6.139,200.722,555.722,-15.72917,-16.67187,,0.01396,0.00424,222.02,0.9405,66.436,67.376,154.643,,
Brazil,2020-04-01,213724406,9001,,,6836,127,17070,240,56739,17310,39429,8443.833,3121.833,51.5,3173.333,5270.5,771.667,128.861,7.861,136.722,634.944,-19.30556,-12.30382,,0.01386,0.00423,265.477,1.123,79.869,80.992,184.485,,
Brazil,2020-04-02,213724406,9001,,,8044,127,19600,324,66765,19924,46841,9062.167,3233.667,54.5,3288.167,5774.0,806.722,187.167,7.306,194.472,612.25,-6.16667,,,0.01626,0.00485,312.388,1.516,91.707,93.223,219.165,,
Brazil,2020-04-03,213724406,9001,,,9056,127,22628,359,75165,22987,52178,8914.167,3183.5,60.5,3244.0,5670.167,895.472,323.5,9.528,333.028,562.444,-17.34722,,,0.01562,0.00478,351.691,1.68,105.875,107.554,244.137,,
Brazil,2020-04-04,213724406,9001,,,10360,127,26123,445,85988,26568,59420,9957.167,3151.667,74.333,3226.0,6731.167,731.778,440.028,8.417,448.444,283.333,5.076,,,0.01675,0.00518,402.331,2.082,122.228,124.31,278.022,,
Brazil,2020-04-05,213724406,9001,,,11130,127,29896,486,92379,30382,61997,11241.0,3718.167,82.5,3800.667,7440.333,702.278,570.639,8.639,579.278,123.0,-97.17361,,,0.016,0.00526,432.234,2.274,139.881,142.155,290.079,,
Brazil,2020-04-06,213724406,9001,,,12161,127,33300,564,100936,33864,67072,12499.833,4752.833,98.5,4851.333,7648.5,827.028,748.667,8.222,756.889,70.139,-127.26389,-31.21181,,0.01665,0.00559,472.272,2.639,155.808,158.447,313.825,,
Brazil,2020-04-07,213724406,9001,62985,samples tested,14034,127,35980,686,116482,36666,79816,12834.5,5762.0,102.0,5864.0,6970.5,506.778,915.722,5.444,921.167,-414.38889,-106.86806,,,0.01871,0.00589,545.01,3.21,168.348,171.557,373.453,4.488,294.702
Brazil,2020-04-08,213724406,9001,,samples tested,16170,127,41909,819,134211,42728,91483,13275.833,6657.5,106.333,6763.833,6512.0,222.722,858.556,6.056,864.611,-641.88889,-119.77083,,,0.01917,0.0061,627.963,3.832,196.089,199.921,428.042,,
Brazil,2020-04-09,213724406,9001,,samples tested,18092,173,51145,950,150164,52095,98069,13876.333,7675.5,109.833,7785.333,6091.0,274.806,758.639,5.417,764.056,-489.25,66.861,,,0.01824,0.00633,702.606,4.445,239.304,243.748,458.857,,
Brazil,2020-04-10,213724406,9001,,samples tested,19638,173,60695,1057,162995,61752,101243,12997.833,8646.0,107.0,8753.0,4244.833,347.944,782.083,7.083,789.167,-441.22222,199.938,,,0.01712,0.00648,762.641,4.946,283.987,288.933,473.708,,
Brazil,2020-04-11,213724406,9001,,samples tested,20727,173,69841,1124,172034,70965,101069,12577.333,8869.5,118.833,8988.333,3589.0,774.222,840.583,10.528,851.111,-76.88889,267.215,0.1875,,0.01584,0.00653,804.934,5.259,326.781,332.04,472.894,,
Brazil,2020-04-12,213724406,9001,,samples tested,22192,173,79353,1223,184194,80576,103618,14148.667,9304.667,131.0,9435.667,4713.0,1022.472,800.556,13.111,813.667,208.806,281.264,-48.39931,,0.01518,0.00664,861.83,5.722,371.287,377.009,484.821,,
Brazil,2020-04-13,213724406,9001,,samples tested,23430,173,87856,1328,194469,89184,105285,14922.167,10454.5,144.5,10599.0,4323.167,1343.667,703.333,13.667,717.0,626.667,67.611,-101.80556,-0.97656,0.01489,0.00683,909.905,6.214,411.071,417.285,492.62,,
Brazil,2020-04-14,213724406,9001,,samples tested,25262,3046,95126,1532,209675,96658,113017,17921.167,11701.0,169.5,11870.5,6050.667,1473.0,755.111,9.5,764.611,708.389,6.34,-120.31424,,0.01585,0.00731,981.053,7.168,445.087,452.255,528.798,,
Brazil,2020-04-15,213724406,9001,,samples tested,28320,14026,106973,1736,235056,108709,126347,20011.167,12478.833,188.5,12667.333,7343.833,1044.667,660.833,6.083,666.917,377.75,-140.00694,-3.71875,,0.01597,0.00739,1099.809,8.123,500.518,508.641,591.168,,
Brazil,2020-04-16,213724406,9001,,samples tested,30425,14026,123422,1924,252528,125346,127182,21059.833,12866.0,189.0,13055.0,8004.833,1047.833,361.583,3.194,364.778,683.056,-199.99306,32.007,,0.01535,0.00762,1181.559,9.002,577.482,586.484,595.075,,
Brazil,2020-04-17,213724406,9001,,samples tested,33682,14026,140047,2141,279561,142188,137373,21415.333,13400.167,175.833,13576.0,7839.333,783.639,243.944,4.806,248.75,534.889,52.736,,,0.01506,0.00766,1308.044,10.018,655.269,665.287,642.758,,
Brazil,2020-04-18,213724406,9001,,samples tested,36658,14026,154226,2354,304261,156580,147681,20416.667,13269.667,167.5,13437.167,6979.5,673.028,305.25,6.083,311.333,361.694,134.368,,15.6,0.01503,0.00774,1423.614,11.014,721.612,732.626,690.988,,
Brazil,2020-04-19,213724406,9001,,samples tested,38654,22130,165052,2462,320828,167514,153314,21209.167,12624.0,163.667,12787.667,8421.5,1255.611,548.306,12.806,561.111,694.5,357.882,99.918,,0.0147,0.00767,1501.129,11.52,772.266,783.785,717.344,,
Brazil,2020-04-20,213724406,9001,132467,samples tested,40743,22130,175527,2587,338167,178114,160053,22623.0,13164.667,198.333,13363.0,9260.0,1585.306,880.472,17.889,898.361,686.944,531.826,94.408,,0.01452,0.00765,1582.257,12.104,821.277,833.382,748.876,3.251,619.803
Brazil,2020-04-21,213724406,9001,,samples tested,43079,22991,186591,2741,357556,189332,168224,24049.333,14310.333,225.0,14535.333,9514.0,2215.167,1159.222,23.806,1183.028,1032.139,452.41,-52.00347,-65.07856,0.01448,0.00767,1672.977,12.825,873.045,885.87,787.107,,
Brazil,2020-04-22,213724406,9001,,samples tested,45757,25318,199166,2906,379783,202072,177711,28593.5,16155.833,265.833,16421.667,12171.833,2800.333,1375.139,33.194,1408.333,1392.0,512.0,-140.20486,-83.88759,0.01438,0.00765,1776.975,13.597,931.882,945.479,831.496,,
Brazil,2020-04-23,213724406,9001,,samples tested,50036,26573,219035,3331,415299,222366,192933,30927.167,18683.0,283.167,18966.167,11961.0,3065.25,1231.278,27.556,1258.833,1806.417,149.868,-160.39583,,0.01498,0.00802,1943.152,15.585,1024.848,1040.433,902.719,,
Brazil,2020-04-24,213724406,9001,,samples tested,54043,27655,240088,3704,448557,243792,204765,33707.667,20225.0,310.333,20535.333,13172.333,3633.306,1019.833,26.444,1046.278,2587.028,-28.99306,-241.14236,,0.01519,0.00826,2098.764,17.331,1123.353,1140.684,958.08,,
Brazil,2020-04-25,213724406,9001,,samples tested,59324,29160,261987,4057,492389,266044,226345,38011.167,20874.833,362.833,21237.667,16773.5,2814.639,894.639,21.111,915.75,1898.889,-189.17361,-125.18056,,0.01525,0.00824,2303.85,18.982,1225.817,1244.799,1059.051,,
Brazil,2020-04-26,213724406,9001,,samples tested,63100,30152,287625,4286,523730,291911,231819,41014.5,20552.333,363.667,20916.0,20098.5,2684.361,706.778,21.556,728.333,1956.028,-452.56944,,,0.01468,0.00818,2450.492,20.054,1345.775,1365.829,1084.663,,
Brazil,2020-04-27,213724406,9001,,samples tested,67446,31142,307941,4603,559802,312544,247258,45849.167,20429.333,383.667,20813.0,25036.167,2308.556,948.083,16.278,964.361,1344.194,-350.85417,,,0.01473,0.00822,2619.27,21.537,1440.832,1462.369,1156.901,,
Brazil,2020-04-28,213724406,9001,,samples tested,73235,32544,324415,5083,607850,329498,278352,45481.333,21523.667,392.5,21916.167,23565.167,1823.028,1417.472,2.972,1420.444,402.583,-309.11806,,,0.01543,0.00836,2844.083,23.783,1517.913,1541.696,1302.388,,
Brazil,2020-04-29,213724406,9001,,samples tested,79685,34132,342349,5513,661386,347862,313524,47033.333,22923.667,412.5,23336.167,23697.167,1411.222,1893.472,6.75,1900.222,-489.0,39.187,,,0.01585,0.00834,3094.574,25.795,1601.825,1627.619,1466.955,,
Brazil,2020-04-30,213724406,9001,,samples tested,87187,35935,362664,6006,723652,368670,354982,47559.0,25913.5,408.0,26321.5,21237.5,1447.889,2499.944,7.778,2507.722,-1059.83333,454.59,,,0.01629,0.0083,3385.912,28.102,1696.877,1724.978,1660.933,,
Brazil,2020-05-01,213724406,9001,,samples tested,92202,38039,391129,6412,765277,397541,367736,48949.333,29379.667,380.667,29760.333,19189.0,2465.306,2921.028,11.75,2932.778,-467.47222,791.611,100.813,,0.01613,0.00838,3580.672,30.001,1830.062,1860.064,1720.608,,
Brazil,2020-05-02,213724406,9001,,samples tested,97100,40937,425167,6761,805930,431928,374002,49481.833,31913.167,404.167,32317.333,17164.5,3641.389,3327.583,21.694,3349.278,292.111,715.528,-165.73785,,0.01565,0.00839,3770.884,31.634,1989.324,2020.958,1749.926,,
Brazil,2020-05-03,213724406,9001,,samples tested,101826,42991,463422,7051,845156,470473,374683,54536.5,35429.0,430.333,35859.333,18677.167,4577.667,3191.806,32.139,3223.944,1353.722,442.438,-328.48264,-83.0217,0.01499,0.00834,3954.42,32.991,2168.316,2201.307,1753.113,,
Brazil,2020-05-04,213724406,9001,,samples tested,108620,45815,500693,7367,901546,508060,393486,60273.167,39049.833,463.0,39512.833,20760.333,4310.0,2708.611,40.889,2749.5,1560.5,-208.36111,-354.92361,,0.0145,0.00817,4218.264,34.47,2342.704,2377.174,1841.091,,
Brazil,2020-05-05,213724406,9001,,samples tested,115455,48221,533828,7938,958277,541766,416511,68881.667,42889.167,542.667,43431.833,25449.833,4235.056,2460.639,35.833,2496.472,1738.583,-522.31944,-231.27431,,0.01465,0.00828,4483.704,37.141,2497.74,2534.881,1948.823,,
Brazil,2020-05-06,213724406,9001,,samples tested,126611,51370,575238,8588,1050871,583826,467045,75025.0,45064.333,600.833,45665.167,29359.833,2807.944,2029.944,35.861,2065.806,742.139,-704.16667,,,0.01471,0.00817,4916.944,40.183,2691.494,2731.677,2185.268,,
Brazil,2020-05-07,213724406,9001,,samples tested,135773,55350,625428,9190,1126916,634618,492298,74809.333,45631.333,626.0,46257.333,28552.0,2488.389,1581.806,35.333,1617.139,871.25,-482.65972,,,0.01448,0.00816,5272.753,42.999,2926.329,2969.329,2303.424,,
Brazil,2020-05-08,213724406,9001,,samples tested,146894,59297,682502,10017,1219220,692519,526701,74892.167,46677.0,619.167,47296.167,27596.0,1493.333,1409.389,20.167,1429.556,63.778,262.479,,,0.01446,0.00822,5704.636,46.869,3193.374,3240.243,2464.393,,
Brazil,2020-05-09,213724406,9001,,samples tested,156061,61685,733808,10656,1295306,744464,550842,71384.167,47608.667,645.5,48254.167,23130.0,2304.417,1937.167,19.472,1956.639,347.778,377.771,,,0.01431,0.00823,6060.637,49.859,3433.431,3483.29,2577.347,,
Brazil,2020-05-10,213724406,9001,,samples tested,162699,64957,774481,11123,1350402,785604,564798,75203.5,48540.667,675.0,49215.667,25987.833,3857.861,3031.583,21.75,3053.333,804.528,1099.396,156.434,,0.01416,0.00824,6318.427,52.044,3623.737,3675.78,2642.646,,
Brazil,2020-05-11,213724406,9001,,samples tested,169594,67384,813890,11653,1407630,825543,582087,77841.667,51345.5,663.667,52009.167,25832.5,3999.472,4088.694,20.833,4109.528,-110.05556,1002.285,23.99,,0.01412,0.00828,6586.192,54.523,3808.128,3862.652,2723.54,,
Brazil,2020-05-12,213724406,9001,,samples tested,178214,72597,860890,12461,1479176,873351,605825,88851.5,56687.333,717.667,57405.0,31446.5,5890.917,4429.417,14.417,4443.833,1447.083,888.215,-260.2066,-99.85937,0.01427,0.00842,6920.95,58.304,4028.038,4086.342,2834.608,,
Brazil,2020-05-13,213724406,9001,,samples tested,190137,78424,916672,13240,1578137,929912,648225,97956.5,63820.833,756.5,64577.333,33379.167,6313.556,4253.25,19.25,4272.5,2041.056,473.729,-143.25,-51.10026,0.01424,0.00839,7383.981,61.949,4289.038,4350.986,3032.995,,
Brazil,2020-05-14,213724406,9001,,samples tested,203165,79479,990575,13999,1686270,1004574,681696,98889.0,71209.167,744.167,71953.333,26935.667,7410.722,3497.111,24.389,3521.5,3889.222,58.569,-243.00347,,0.01394,0.0083,7889.927,65.5,4634.824,4700.324,3189.603,,
Brazil,2020-05-15,213724406,9001,,samples tested,220291,84970,1073932,14962,1828415,1088894,739521,106729.667,74185.167,732.0,74917.167,31812.5,5894.389,2626.472,21.639,2648.111,3246.278,429.285,-180.41146,,0.01374,0.00818,8555.013,70.006,5024.845,5094.851,3460.162,,
Brazil,2020-05-16,213724406,9001,,samples tested,233511,89672,1157406,15662,1938141,1173068,765073,113084.833,74060.167,790.5,74850.667,38234.167,6125.194,1967.361,23.528,1990.889,4134.306,-83.79861,-235.65972,,0.01335,0.00808,9068.412,73.281,5415.413,5488.695,3579.718,,
Brazil,2020-05-17,213724406,9001,,samples tested,241080,94122,1241145,16118,2000964,1257263,743701,122306.0,72328.167,810.0,73138.167,49167.833,8030.694,1859.139,39.722,1898.861,6131.833,-247.91667,-437.21701,,0.01282,0.00806,9362.356,75.415,5807.222,5882.637,3479.72,,
Brazil,2020-05-18,213724406,9001,,samples tested,255368,100459,1306001,16853,2119554,1322854,796700,124217.833,72446.167,847.5,73293.667,50924.167,7075.528,3041.667,39.472,3081.139,3994.389,-884.06944,,,0.01274,0.00795,9917.23,78.854,6110.678,6189.532,3727.698,,
Brazil,2020-05-19,213724406,9001,,samples tested,271885,106794,1361033,17983,2256646,1379016,877630,134707.667,75625.0,897.667,76522.667,58185.0,4902.722,3907.917,20.75,3928.667,974.056,-1319.58333,,,0.01304,0.00797,10558.672,84.141,6368.168,6452.309,4106.363,,
Brazil,2020-05-20,213724406,9001,,samples tested,291579,116683,1424544,18859,2420106,1443403,976703,147073.167,82364.0,982.5,83346.5,63726.667,2588.917,4923.167,22.028,4945.194,-2356.27778,-1194.28472,,,0.01307,0.00779,11323.489,88.24,6665.331,6753.571,4569.918,,
Brazil,2020-05-21,213724406,9001,,samples tested,310087,125960,1508609,20047,2573722,1528656,1045066,149182.833,92435.167,968.833,93404.0,55778.833,2752.361,6089.333,12.944,6102.278,-3349.91667,-565.70833,,,0.01311,0.00779,12042.247,93.798,7058.665,7152.463,4889.783,,
Brazil,2020-05-22,213724406,9001,,samples tested,330890,135430,1611156,21048,2746387,1632204,1114183,142501.167,97507.667,915.0,98422.667,44078.5,2298.389,6853.222,8.889,6862.111,-4563.72222,931.271,,,0.0129,0.00766,12850.133,98.482,7538.475,7636.957,5213.176,,
Brazil,2020-05-23,213724406,9001,,samples tested,347398,142587,1735329,22013,2883403,1757342,1126061,137839.5,101867.167,942.167,102809.333,35030.167,2639.889,6653.417,-0.83333,6652.583,-4012.69444,1440.986,,,0.01253,0.00763,13491.22,102.997,8119.47,8222.468,5268.753,,
