Country,Date,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Brazil,2020-05-08,213153845,8717,132467.0,samples tested,146894,70832,539755,10017,998879,549772,449107,8710.57,59231.86,36350.86,612.29,36963.14,22268.71,1716.34,2081.34,29.91,2111.26,-394.9143,-238.1486,-14.8766,73.21,0.0182,4686.19,46.99,2532.23,2579.23,2106.96,0.902,621.46
Brazil,2020-05-09,213153845,8717,132467.0,samples tested,156061,76197,579944,10656,1061215,590600,470615,8965.57,60965.86,38341.43,646.14,38987.57,21978.29,1638.03,2049.23,26.11,2075.34,-437.3143,94.35,159.67,64.29,0.018,4978.63,49.99,2720.78,2770.77,2207.87,0.849,621.46
Brazil,2020-05-10,213153845,8717,132467.0,samples tested,162699,82022,622260,11123,1106353,633383,472970,9075.14,61711.0,40321.14,664.57,40985.71,20725.29,2433.26,2010.63,24.94,2035.57,397.69,56.3,211.41,20.86,0.0176,5190.4,52.18,2919.3,2971.48,2218.91,0.814,621.46
Brazil,2020-05-11,213153845,8717,132467.0,samples tested,169594,87815,664727,11653,1153239,676380,476859,9627.43,65466.57,42182.86,687.0,42869.86,22596.71,3201.06,2051.14,20.57,2071.71,1129.34,521.22,168.25,26.52,0.0172,5410.36,54.67,3118.53,3173.2,2237.16,0.781,621.46
Brazil,2020-05-12,213153845,8717,132467.0,samples tested,178214,93382,707270,12461,1211855,719731,492124,10485.29,71300.0,44217.57,706.43,44924.0,26376.0,3035.14,2160.91,13.49,2174.4,860.74,693.52,82.13,-43.6667,0.0173,5685.35,58.46,3318.12,3376.58,2308.77,0.743,621.46
Brazil,2020-05-13,213153845,8717,132467.0,samples tested,190137,99182,751230,13240,1292932,764470,528462,11064.29,75237.14,46606.57,715.14,47321.71,27915.43,4322.46,2236.97,15.66,2252.63,2069.83,603.09,117.71,-66.6336,0.0173,6065.72,62.11,3524.36,3586.47,2479.25,0.697,621.46
Brazil,2020-05-14,213153845,8717,132467.0,samples tested,203165,105488,798513,13999,1381522,812512,569010,11197.29,76141.57,49146.0,713.57,49859.57,26282.0,5105.63,2420.43,20.37,2440.8,2664.83,504.99,-58.6651,-73.2489,0.0172,6481.34,65.68,3746.18,3811.86,2669.48,0.652,621.46
Brazil,2020-05-15,213153845,8717,132467.0,samples tested,220291,112132,849278,14962,1497979,864240,633739,12253.43,83323.29,51506.0,742.86,52248.86,31074.43,5448.71,2663.8,19.26,2683.06,2765.66,644.87,-121.7543,-63.1367,0.0173,7027.69,70.19,3984.34,4054.54,2973.15,0.601,621.46
Brazil,2020-05-16,213153845,8717,132467.0,samples tested,233511,119905,906190,15662,1587875,921852,666023,13381.57,90994.71,54285.0,788.86,55073.86,35920.86,5726.0,2904.71,29.77,2934.49,2791.51,227.9,-197.9966,-84.4251,0.017,7449.43,73.48,4251.34,4324.82,3124.61,0.567,621.46
Brazil,2020-05-17,213153845,8717,132467.0,samples tested,241080,128353,966282,16118,1639344,982400,656944,14491.71,98543.57,57536.57,802.71,58339.29,40204.29,6259.49,3157.09,31.17,3188.26,3071.23,84.75,-233.5554,-18.9081,0.0164,7690.9,75.62,4533.26,4608.88,3082.02,0.549,621.46
Brazil,2020-05-18,213153845,8717,132467.0,samples tested,255368,136400,1025269,16853,1736502,1042122,694380,15274.57,103867.14,61130.14,864.0,61994.14,41873.0,5461.94,3434.6,32.89,3467.49,1994.46,-386.8914,-304.4126,-4.3973,0.0162,8146.71,79.06,4810.0,4889.06,3257.65,0.519,621.46
Brazil,2020-05-19,213153845,8717,132467.0,samples tested,271885,144553,1087265,17983,1848818,1105248,743570,15799.86,107439.0,64931.43,869.43,65800.86,41638.14,5529.37,3619.46,29.31,3648.77,1880.6,-662.7886,-153.2057,75.94,0.0163,8673.63,84.37,5100.85,5185.21,3488.42,0.487,621.46
Brazil,2020-05-20,213153845,8717,132467.0,samples tested,291579,153618,1153986,18859,1982737,1172845,809892,16269.57,110633.0,68679.0,907.29,69586.29,41046.71,3514.26,3791.17,28.6,3819.77,-305.5143,-877.1943,-143.7406,104.13,0.0161,9301.91,88.48,5413.86,5502.34,3799.57,0.454,621.46
Brazil,2020-05-21,213153845,8717,132467.0,samples tested,310087,163258,1226424,20047,2108592,1246471,862121,17447.29,118641.57,72382.29,935.43,73317.71,45323.86,2412.06,3778.26,13.74,3792.0,-1379.9429,-538.1314,181.7,129.64,0.0161,9892.35,94.05,5753.7,5847.75,4044.6,0.427,621.46
Brazil,2020-05-22,213153845,8717,132467.0,samples tested,330890,173782,1303798,21048,2250052,1324846,925206,17075.71,116114.86,76492.43,945.71,77438.14,38676.71,1873.51,3647.89,18.66,3666.54,-1793.0286,-633.9543,287.1,85.97,0.0159,10556.0,98.75,6116.7,6215.44,4340.56,0.4,621.46
Brazil,2020-05-23,213153845,8717,132467.0,samples tested,347398,185186,1386943,22013,2362306,1408956,953350,17048.14,115927.43,80021.43,932.71,80954.14,34973.29,2771.29,3493.34,10.17,3503.51,-732.2286,521.62,343.8,94.17,0.0156,11082.63,103.27,6506.77,6610.04,4472.59,0.381,621.46
Brazil,2020-05-24,213153845,8717,132467.0,samples tested,363211,197279,1472958,22666,2469835,1495624,974211,17177.43,116806.57,83170.86,962.71,84133.57,32673.0,2359.6,3428.89,8.06,3436.94,-1077.3429,772.71,276.62,-66.2992,0.0152,11587.1,106.34,6910.3,7016.64,4570.46,0.365,621.46
Brazil,2020-05-25,213153845,8717,132467.0,samples tested,374898,209496,1560716,23473,2549306,1584189,965117,18307.29,124489.43,86145.71,958.14,87103.86,37385.57,6122.34,3333.26,5.74,3339.0,2783.34,841.8,327.09,-93.5099,0.0148,11959.93,110.12,7322.02,7432.14,4527.8,0.353,621.46
Brazil,2020-05-26,213153845,8717,132467.0,samples tested,391222,221360,1647415,24512,2660310,1671927,988383,19182.29,130439.57,89526.71,975.71,90502.43,39937.14,6275.6,3588.63,3.4,3592.03,2683.57,844.99,-149.7943,-115.5657,0.0147,12480.7,115.0,7728.76,7843.76,4636.95,0.339,621.46
Brazil,2020-05-27,213153845,8717,132467.0,samples tested,411821,233487,1736182,25598,2800383,1761780,1038603,21577.43,146726.57,93158.71,974.43,94133.14,52593.43,6082.51,3843.83,-7.8571,3835.97,2246.54,1001.5,-180.4503,-125.28,0.0145,13137.85,120.09,8145.21,8265.3,4872.55,0.322,621.46
Brazil,2020-05-28,213153845,8717,132467.0,samples tested,438238,246216,1829444,26754,2980018,1856198,1123820,21662.57,147305.43,97964.57,949.71,98914.29,48391.14,6996.23,4040.77,-0.5714,4040.2,2956.03,-227.3543,-234.0297,-150.7842,0.0144,13980.6,125.51,8582.74,8708.25,5272.34,0.302,621.46
Brazil,2020-05-29,213153845,8717,485000.0,samples tested,465166,260117,1930485,27878,3163129,1958363,1204766,21649.86,147219.14,102390.0,923.43,103313.43,43905.71,7367.11,4305.54,3.43,4308.97,3058.14,-129.5429,-349.776,10.7,0.0142,14839.65,130.79,9056.77,9187.56,5652.1,1.04,2275.35
Brazil,2020-05-30,213153845,8717,485000.0,samples tested,498440,275267,2039054,28834,3389392,2067888,1321504,23451.57,159470.57,106349.57,955.29,107304.86,52165.71,4985.57,4574.23,12.74,4586.97,398.6,-328.3486,-426.8297,8.36,0.0139,15901.15,135.27,9566.11,9701.39,6199.77,0.973,2275.35
Brazil,2020-05-31,213153845,8717,485000.0,samples tested,514849,292454,2158710,29314,3500973,2188024,1312949,24599.29,167275.14,111054.43,992.86,112047.29,55227.86,5627.89,4608.94,14.29,4623.23,1004.66,-903.8914,-96.312,45.37,0.0134,16424.63,137.53,10127.47,10265.0,6159.63,0.942,2275.35
Brazil,2020-06-01,213153845,8717,485000.0,samples tested,526447,309384,2277446,29937,3579840,2307383,1272457,25243.29,171654.43,116029.86,1038.14,117068.0,54586.43,4440.77,4696.49,18.06,4714.54,-273.7714,-1132.6457,-138.6286,95.82,0.013,16794.63,140.45,10684.52,10824.97,5969.66,0.921,2275.35
Brazil,2020-06-02,213153845,8717,485000.0,samples tested,555383,325134,2391862,31199,3776604,2423061,1353543,25800.71,175444.86,121009.29,1021.14,122030.43,53414.43,2476.77,4676.71,12.97,4689.69,-2212.9143,-708.9143,-7.1954,111.92,0.0129,17717.74,146.37,11221.29,11367.66,6350.08,0.873,2275.35
Brazil,2020-06-03,213153845,8717,485000.0,samples tested,584016,341880,2513563,32548,3971309,2546111,1425198,24915.14,169423.0,125872.43,1013.71,126886.14,42536.86,1703.89,4481.43,7.06,4488.49,-2784.6,-822.6857,129.35,23.26,0.0128,18631.19,152.7,11792.25,11944.95,6686.24,0.83,2275.35
Brazil,2020-06-04,213153845,8717,485000.0,samples tested,614941,359460,2641653,34021,4181599,2675674,1505925,25272.71,171854.43,129733.14,1020.14,130753.29,41101.14,1441.0,4237.06,-1.7143,4235.34,-2794.3429,-364.3257,132.75,36.8,0.0127,19617.75,159.61,12393.18,12552.78,7064.97,0.789,2275.35
Brazil,2020-06-05,213153845,8717,485000.0,samples tested,645771,378588,2777550,35026,4391243,2812576,1578667,25852.14,175794.57,133461.57,1028.14,134489.71,41304.86,1514.46,3981.74,-0.4571,3981.29,-2466.8286,-257.16,20.0,-11.4704,0.0125,20601.28,164.32,13030.73,13195.05,7406.23,0.751,2275.35
Brazil,2020-06-06,213153845,8717,485000.0,samples tested,672846,398789,2920161,35930,4575353,2956091,1619262,26302.86,178859.43,137215.14,1029.57,138244.71,40614.71,2619.14,3762.74,-5.6571,3757.09,-1137.9429,-468.8914,45.35,-25.2318,0.0122,21465.03,168.56,13699.78,13868.34,7596.68,0.721,2275.35
Brazil,2020-06-07,213153845,8717,485000.0,samples tested,691758,419912,3066842,36455,4703954,3103297,1600657,26914.29,183017.14,140918.0,1018.86,141936.86,41080.29,1190.97,3663.29,-9.6857,3653.6,-2462.6286,-608.9257,-64.5474,-6.3285,0.0117,22068.35,171.03,14387.93,14558.95,7509.4,0.701,2275.35
Brazil,2020-06-08,213153845,8717,485000.0,samples tested,707412,440632,3211677,37134,4810402,3248811,1561591,26841.0,182518.71,144686.14,985.43,145671.57,36847.14,-640.5714,3441.37,-11.6286,3429.74,-4070.3143,-595.9143,3.19,77.07,0.0114,22567.75,174.21,15067.41,15241.63,7326.12,0.686,2275.35
Brazil,2020-06-09,213153845,8717,485000.0,samples tested,739503,460237,3352368,38406,5028620,3390774,1637846,26148.43,177809.29,148049.57,971.71,149021.29,28788.0,-1603.6286,3069.11,-9.4286,3059.69,-4663.3143,-687.0629,101.11,82.76,0.0113,23591.5,180.18,15727.46,15907.64,7683.87,0.656,2275.35
Brazil,2020-06-10,213153845,8717,485000.0,samples tested,772416,480860,3499989,39680,5252429,3539669,1712760,25381.14,172591.71,150668.43,970.0,151638.43,20953.29,-1465.1143,2644.57,-8.7714,2635.8,-4100.9143,-241.2229,405.37,96.71,0.0112,24641.49,186.16,16420.01,16606.17,8035.32,0.628,2275.35
Brazil,2020-06-11,213153845,8717,485000.0,samples tested,802828,502518,3654456,40919,5459230,3695375,1763855,25123.71,170841.29,152560.71,982.43,153543.14,17298.14,-816.1714,2264.74,-1.8,2262.94,-3079.1143,36.65,459.16,63.9,0.0111,25611.69,191.97,17144.69,17336.66,8275.03,0.604,2275.35
Brazil,2020-06-12,213153845,8717,485000.0,samples tested,828810,525190,3813897,41828,5635908,3855725,1780183,25837.0,175691.57,154140.86,975.0,155115.86,20575.71,-15.1429,1982.23,0.8,1983.03,-1998.1714,1417.93,418.99,55.65,0.0108,26440.56,196.23,17892.7,18088.93,8351.63,0.585,2275.35
Brazil,2020-06-13,213153845,8717,485000.0,samples tested,850514,548098,3974840,42720,5783495,4017560,1765935,26240.86,178437.86,156009.86,976.43,156986.29,21451.57,-457.3143,1800.23,1.11,1801.34,-2258.6571,1699.89,322.7,-136.3707,0.0106,27132.96,200.42,18647.75,18848.17,8284.79,0.57,2275.35
Brazil,2020-06-14,213153845,8717,485000.0,samples tested,867624,571094,4134767,43332,5899843,4178099,1721744,26137.29,177733.57,157960.71,975.71,158936.43,18797.14,5486.03,1588.94,7.11,1596.06,3889.97,1407.87,379.35,-164.9552,0.0104,27678.8,203.29,19398.04,19601.33,8077.47,0.559,2275.35
Brazil,2020-06-15,213153845,8717,485000.0,samples tested,888271,593485,4290663,43959,6040243,4334622,1705621,25044.86,170305.14,159669.57,975.57,160645.14,9660.0,7034.31,1937.34,12.31,1949.66,5084.66,1372.27,-276.4823,-148.9513,0.0101,28337.48,206.23,20129.42,20335.65,8001.83,0.546,2275.35
Brazil,2020-06-16,213153845,8717,485000.0,samples tested,923189,615006,4444437,45241,6277685,4489678,1788007,29157.57,198271.43,160505.43,1018.0,161523.43,36748.0,6223.17,2399.83,12.11,2411.94,3811.23,1933.41,-365.616,-130.853,0.0101,29451.43,212.25,20850.84,21063.09,8388.34,0.525,2275.35
Brazil,2020-06-17,213153845,8717,485000.0,samples tested,955377,637641,4605714,46510,6496564,4652224,1844340,31009.29,210863.14,163827.57,1036.57,164864.14,45999.0,6846.23,2744.63,13.77,2758.4,4087.83,35.52,-325.7703,-167.6894,0.01,30478.29,218.2,21607.46,21825.66,8652.62,0.508,2275.35
Brazil,2020-06-18,213153845,8717,485000.0,samples tested,978142,661060,4772143,47748,6651366,4819891,1831475,30816.71,209553.71,168009.0,1037.0,169046.0,40507.71,9209.71,3113.63,16.43,3130.06,6079.66,-128.1943,-331.5657,52.82,0.0099,31204.53,224.01,22388.26,22612.26,8592.27,0.496,2275.35
Brazil,2020-06-19,213153845,8717,485000.0,samples tested,1032913,684339,4937435,48954,7023808,4986389,2037419,31171.29,211964.71,171683.86,1044.57,172728.43,39236.29,5663.63,3677.17,5.54,3682.71,1980.91,-220.9829,-459.096,36.68,0.0098,32951.82,229.67,23163.72,23393.38,9558.44,0.47,2275.35
Brazil,2020-06-20,213153845,8717,485000.0,samples tested,1067579,710555,5121633,49976,7259537,5171609,2087928,31816.71,216353.71,175237.71,1057.71,176295.43,40058.29,6393.34,3863.77,-0.9429,3862.83,2530.51,-285.5543,-12.3886,61.12,0.0097,34057.73,234.46,24027.87,24262.33,9795.4,0.454,2275.35
Brazil,2020-06-21,213153845,8717,485000.0,samples tested,1083341,737853,5310830,50591,7366719,5361421,2005298,33322.0,226589.57,178891.29,1045.71,179937.0,46652.57,5118.26,4100.03,-7.2,4092.83,1025.43,-362.0743,-182.1989,69.6,0.0094,34560.57,237.35,24915.48,25152.82,9407.75,0.448,2275.35
Brazil,2020-06-22,213153845,8717,485000.0,samples tested,1106470,763982,5492450,51271,7523996,5543721,1980275,35710.29,242829.86,183146.43,1031.86,184178.29,58651.57,5418.46,4192.29,-6.2286,4186.06,1232.4,-26.4229,-20.1749,52.24,0.0092,35298.43,240.54,25767.54,26008.07,9290.36,0.438,2275.35
Brazil,2020-06-23,213153845,8717,485000.0,samples tested,1145906,789082,5671101,52645,7792161,5723746,2068415,34580.14,235145.0,188509.14,1001.0,189510.14,45634.86,7399.34,4308.74,-10.6571,4298.09,3101.26,-1039.1886,16.44,-38.2121,0.0092,36556.51,246.98,26605.67,26852.65,9703.86,0.423,2275.35
Brazil,2020-06-24,213153845,8717,485000.0,samples tested,1188631,815550,5857953,53830,8082691,5911783,2170908,35155.43,239057.0,192645.29,1013.43,193658.71,45398.29,5531.51,4587.94,-7.9143,4580.03,951.49,-321.8571,-197.8731,72.74,0.0091,37919.52,252.54,27482.28,27734.82,10184.7,0.408,2275.35
Brazil,2020-06-25,213153845,8717,485000.0,samples tested,1228114,843432,6054168,54971,8351175,6109139,2242036,37257.43,253350.43,196781.43,1004.43,197785.86,55564.57,1197.4,4674.31,-7.8286,4666.49,-3469.0857,-203.3486,-203.4491,-18.9851,0.009,39179.1,257.89,28402.81,28660.7,10518.39,0.395,2275.35
Brazil,2020-06-26,213153845,8717,485000.0,samples tested,1274974,872415,6256999,55961,8669823,6312960,2356863,37389.29,254247.14,201831.0,1006.14,202837.14,51410.0,3508.97,4357.03,-5.8571,4351.17,-842.2,-1351.44,181.52,-33.7813,0.0089,40674.02,262.54,29354.38,29616.92,11057.1,0.38,2275.35
Brazil,2020-06-27,213153845,8717,485000.0,samples tested,1313667,902815,6470150,57070,8932936,6527220,2405716,36590.71,248816.86,206518.0,992.71,207510.71,41306.14,4401.71,4279.77,-5.1714,4274.6,127.11,-1043.6686,-115.1006,88.96,0.0087,41908.4,267.74,30354.37,30622.11,11286.29,0.369,2275.35
Brazil,2020-06-28,213153845,8717,485000.0,samples tested,1344143,934425,6688300,57622,9140172,6745922,2394250,37160.29,252689.86,210294.29,971.71,211266.0,41423.86,642.14,4280.94,5.2,4286.14,-3644.0,-131.5714,-152.4651,73.07,0.0085,42880.63,270.33,31377.81,31648.14,11232.5,0.361,2275.35
Brazil,2020-06-29,213153845,8717,485000.0,samples tested,1368195,965742,6905267,58314,9303726,6963581,2340145,38392.0,261065.57,214044.14,987.57,215031.71,46033.86,313.17,3950.54,4.34,3954.89,-3641.7143,-897.36,246.93,-30.9534,0.0084,43647.94,273.58,32395.7,32669.27,10978.67,0.354,2275.35
Brazil,2020-06-30,213153845,8717,1.478671e6,samples tested,1402041,995747,7116727,59594,9533879,7176321,2357558,37729.57,256561.14,218186.14,1030.43,219216.57,37344.57,539.54,3615.37,8.46,3623.83,-3084.2857,-965.6743,161.89,78.79,0.0083,44727.69,279.58,33387.75,33667.33,11060.36,1.05,6937.11
Brazil,2020-07-01,213153845,8717,,samples tested,1448753,1026228,7330013,60632,9851520,7390645,2460875,37619.57,255813.0,221583.71,1027.86,222611.57,33201.43,-977.8286,3332.8,10.6,3343.4,-4321.2286,-116.7714,26.76,64.88,0.0082,46217.89,284.45,34388.37,34672.82,11545.07,,
Brazil,2020-07-02,213153845,8717,,samples tested,1496858,1057875,7552477,61884,10178634,7614361,2564273,36987.43,251514.57,224594.86,1035.0,225629.86,25884.71,-426.6571,2943.91,6.69,2950.6,-3377.2571,-234.2229,278.87,-49.416,0.0081,47752.52,290.33,35432.05,35722.37,12030.15,,
Brazil,2020-07-03,213153845,8717,,samples tested,1539081,1090867,7784302,63174,10465751,7847476,2618275,36441.29,247800.71,226958.29,1024.71,227983.0,19817.71,58.29,2640.17,3.4,2643.57,-2585.2857,2.21,171.95,-17.2117,0.0081,49099.52,296.38,36519.64,36816.02,12283.5,,
Brazil,2020-07-04,213153845,8717,2.124223e6,samples tested,1577004,1124779,8021236,64265,10723627,8085501,2638126,38078.29,258932.29,228763.71,1021.0,229784.71,29147.57,-857.9429,2405.54,3.0,2408.54,-3266.4857,496.98,-0.1463,-22.5246,0.0079,50309.33,301.5,37631.2,37932.7,12376.63,1.35,9965.68
Brazil,2020-07-05,213153845,8717,,samples tested,1603055,1159446,8260464,64867,10900774,8325331,2575443,37772.43,256852.57,231387.0,1047.43,232434.43,24418.14,550.6,2112.2,-0.6,2111.6,-1561.0,-105.92,75.83,-97.7721,0.0078,51140.41,304.32,38753.53,39057.85,12082.55,,
Brazil,2020-07-06,213153845,8717,,samples tested,1623284,1193257,8493975,65487,11038331,8559462,2478869,36988.71,251523.29,233611.43,1042.86,234654.29,16869.0,1507.09,1968.8,0.886,1969.69,-462.6,-117.5029,-85.8663,-47.5664,0.0077,51785.75,307.23,39849.03,40156.26,11629.48,,
Brazil,2020-07-07,213153845,8717,,samples tested,1668589,1225143,8718073,66741,11346405,8784814,2561591,37392.29,254267.57,235155.86,1032.0,236187.86,18079.71,-956.2571,1925.14,2.46,1927.6,-2883.8571,144.93,-209.992,-32.4944,0.0076,53231.06,313.11,40900.38,41213.49,12017.57,,
Brazil,2020-07-08,213153845,8717,,samples tested,1713160,1258166,8949722,67964,11649488,9017686,2631802,37549.43,255336.14,236802.29,1029.14,237831.43,17504.71,-529.2286,1665.06,0.4,1665.46,-2194.6857,-427.12,-65.8811,-58.0192,0.0075,54652.96,318.85,41987.15,42306.0,12346.96,,
Brazil,2020-07-09,213153845,8717,,samples tested,1755779,1292131,9187757,69184,11939297,9256941,2682356,37375.14,254151.0,238389.43,1033.29,239422.71,14728.29,-133.2857,1463.31,2.63,1465.94,-1599.2286,-552.9771,-162.6183,15.99,0.0075,56012.58,324.57,43103.88,43428.45,12584.13,,
Brazil,2020-07-10,213153845,8717,,samples tested,1800827,1326777,9430393,70398,12245624,9500791,2744833,37383.29,254206.43,239712.29,1049.43,240761.71,13444.71,-1585.0,1315.46,5.09,1320.54,-2905.5429,-435.3257,-214.2651,37.59,0.0074,57449.7,330.27,44242.19,44572.46,12877.24,,
Brazil,2020-07-11,213153845,8717,2.223803e6,samples tested,1839850,1362402,9678852,71469,12510980,9750321,2760659,36890.71,250856.86,240928.0,1056.0,241984.0,8872.86,-1257.8,1047.83,8.57,1056.4,-2314.2,-930.5943,-5.8971,79.38,0.0073,58694.6,335.29,45407.82,45743.12,12951.49,1.21,10432.85
Brazil,2020-07-12,213153845,8717,,samples tested,1864681,1398678,9929190,72100,12679831,10001290,2678541,36226.86,246342.57,241733.14,1057.43,242790.57,3552.0,-3132.8857,839.74,6.29,846.03,-3978.9143,-926.3943,-22.048,173.86,0.0072,59486.76,338.25,46582.27,46920.52,12566.23,,
Brazil,2020-07-13,213153845,8717,,samples tested,1884967,1433754,10171961,72833,12817776,10244794,2572982,36624.57,249047.14,242041.43,1072.0,243113.43,5933.71,-5182.2,485.54,-1.2286,484.31,-5666.5143,-456.6057,331.01,216.46,0.0071,60133.92,341.69,47721.22,48062.91,12071.01,,
Brazil,2020-07-14,213153845,8717,,samples tested,1926824,1466853,10404569,74133,13102403,10478702,2623701,35071.57,238486.57,242588.14,1064.71,243652.86,-5166.2857,-4765.2571,-30.7143,-0.1143,-30.8286,-4734.4286,-663.2171,706.7,184.02,0.0071,61469.23,347.79,48812.49,49160.28,12308.95,,
Brazil,2020-07-15,213153845,8717,,samples tested,1966748,1500696,10641854,75366,13373886,10717220,2656666,33572.86,228295.43,242140.0,1043.29,243183.29,-14887.8571,-3868.0286,-457.9429,-3.2857,-461.2286,-3406.8,1219.74,868.05,204.11,0.007,62742.88,353.58,49925.7,50279.27,12463.61,,
Brazil,2020-07-16,213153845,8717,,samples tested,2012151,1534891,10882047,76688,13682627,10958735,2723892,33386.86,227030.57,240774.43,1055.43,241829.86,-14799.2857,-4573.8857,-766.6571,-4.2857,-770.9429,-3802.9429,2602.93,914.18,-40.856,0.007,64191.32,359.78,51052.55,51412.33,12779.0,,
Brazil,2020-07-17,213153845,8717,,samples tested,2046328,1570143,11128510,77851,13915030,11206361,2708669,33382.71,227002.43,239443.43,1041.0,240484.43,-13482.0,2965.8,-1115.2857,-1.3714,-1116.6571,4082.46,3413.88,998.49,-233.1803,0.0069,65281.63,365.23,52208.82,52574.05,12707.58,,
Brazil,2020-07-18,213153845,8717,,samples tested,2074860,1605434,11373832,78772,14109048,11452604,2656444,33261.43,226177.71,238208.14,1050.57,239258.71,-13081.0,7832.43,-748.1429,2.6,-745.5429,8577.97,4114.31,126.73,-365.5255,0.0069,66191.85,369.55,53359.73,53729.29,12462.57,,
Brazil,2020-07-19,213153845,8717,,samples tested,2098389,1640232,11614611,79488,14269045,11694099,2574946,37252.29,253315.57,237011.71,1057.86,238069.57,15246.0,12304.14,34.31,-0.0286,34.29,12269.86,4329.23,-459.1977,-476.4144,0.0068,66942.47,372.91,54489.33,54862.25,12080.22,,
Brazil,2020-07-20,213153845,8717,,samples tested,2118646,1674025,11848065,80120,14406793,11928185,2478608,39332.0,267457.57,238399.29,1056.29,239455.57,28002.0,16703.51,1138.57,11.14,1149.71,15553.8,1853.4,-959.5726,-511.9063,0.0067,67588.71,375.88,55584.57,55960.45,11628.26,,
Brazil,2020-07-21,213153845,8717,2.536552e6,samples tested,2159654,1705794,12072026,81487,14685647,12153513,2532134,42434.0,288551.29,240946.0,1055.29,242001.29,46550.0,17072.29,2559.09,4.63,2563.71,14508.57,306.94,-1467.8891,-213.4549,0.0067,68896.94,382.29,56635.27,57017.56,11879.37,1.17,11900.1
Brazil,2020-07-22,213153845,8717,,samples tested,2227514,1738362,12300936,82771,15147095,12383707,2763388,45664.71,310520.0,245136.29,1096.71,246233.0,64287.0,12232.8,3880.03,2.66,3882.69,8350.11,-1383.9829,-1561.0411,-9.2873,0.0067,71061.8,388.32,57709.19,58097.51,12964.29,,
Brazil,2020-07-23,213153845,8717,,samples tested,2287475,1773995,12550842,84082,15554830,12634924,2919906,45814.57,311539.14,251003.57,1073.71,252077.29,59461.86,9367.11,4651.54,-9.7714,4641.77,4725.34,-3225.1371,-940.5417,178.08,0.0067,72974.66,394.47,58881.61,59276.08,13698.58,,
Brazil,2020-07-24,213153845,8717,,samples tested,2343366,1811875,12815132,85238,15934889,12900370,3034519,46247.0,314479.57,256411.86,1071.14,257483.0,56996.57,5384.23,5072.03,-0.6857,5071.34,312.89,-3475.9714,-505.6343,411.9,0.0066,74757.69,399.89,60121.51,60521.4,14236.29,,
Brazil,2020-07-25,213153845,8717,2.678927e6,samples tested,2394513,1851233,13089786,86449,16282688,13176235,3106453,46219.57,314293.14,261657.0,1007.43,262664.43,51628.71,577.83,5113.97,-14.1714,5099.8,-4521.9714,-2849.3086,-69.1954,434.57,0.0066,76389.37,405.57,61410.04,61815.61,14573.76,1.12,12568.04
Brazil,2020-07-26,213153845,8717,,samples tested,2419091,1892208,13371636,87004,16449819,13458640,2991179,46393.0,315472.43,266306.14,1051.86,267358.0,48114.43,-307.5714,4696.69,-7.9714,4688.71,-4996.2857,-2221.2343,591.63,300.7,0.0065,77173.46,408.17,62732.32,63140.5,14032.96,,
Brazil,2020-07-27,213153845,8717,,samples tested,2442375,1931583,13642948,87618,16608150,13730566,2877584,46089.57,313409.14,270706.14,1025.86,271732.0,41677.14,-2013.7429,4245.46,-10.9714,4234.49,-6248.2286,-1729.96,611.82,181.15,0.0064,77916.26,411.06,64005.17,64416.22,13500.03,,
Brazil,2020-07-28,213153845,8717,,samples tested,2483191,1969132,13903625,88539,16885699,13992164,2893535,45588.43,310001.29,274487.0,1033.86,275520.86,34480.43,-1739.0571,3665.11,1.37,3666.49,-5405.5429,-266.9943,562.95,103.87,0.0063,79218.36,415.38,65228.12,65643.5,13574.87,,
Brazil,2020-07-29,213153845,8717,,samples tested,2552265,2006221,14165079,90134,17355402,14255213,3100189,44766.29,304410.86,277639.14,1016.29,278655.43,25755.43,-3265.5714,3184.09,-9.0286,3175.06,-6440.6286,-416.8571,400.12,-127.9883,0.0063,81421.95,422.86,66454.72,66877.58,14544.37,,
Brazil,2020-07-30,213153845,8717,,samples tested,2610102,2046538,14445785,91263,17748694,14537048,3211646,44940.86,305597.86,279982.57,1014.29,280996.86,24601.0,-757.1429,2586.74,2.83,2589.57,-3346.7143,-34.5543,450.13,-86.0206,0.0063,83267.06,428.16,67771.64,68199.79,15067.27,,
Brazil,2020-07-31,213153845,8717,,samples tested,2662485,2088263,14736541,92475,18104898,14829016,3275882,43991.86,299144.57,282226.57,1006.71,283233.29,15911.29,-2391.8571,2288.57,-3.2857,2285.29,-4677.1429,-220.6286,-48.3131,-85.0135,0.0062,84938.17,433.84,69135.7,69569.54,15368.63,,
