country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Belarus,2020-01-22,53.71,27.953,9429921,6330,,,0,0,94,0,0,94,-94,,,,,,,,,,,,,,0.0,,0.0,0.0,9.968,9.968,-9.96827,,
Belarus,2020-01-23,53.71,27.953,9429921,6330,,,0,0,85,0,0,85,-85,,,,,,,,,,,,,,0.0,,0.0,0.0,9.014,9.014,-9.01386,,
Belarus,2020-01-24,53.71,27.953,9429921,6330,,,0,0,77,0,0,77,-77,,,,,,,,,,,,,,0.0,,0.0,0.0,8.165,8.165,-8.1655,,
Belarus,2020-01-25,53.71,27.953,9429921,6330,,,0,0,70,0,0,70,-70,,-6.83333,,,,,,,,,,,,0.0,,0.0,0.0,7.423,7.423,-7.42318,,
Belarus,2020-01-26,53.71,27.953,9429921,6330,,,0,0,64,0,0,64,-64,,-6.16667,,,,,,,,,,,,0.0,,0.0,0.0,6.787,6.787,-6.78691,,
Belarus,2020-01-27,53.71,27.953,9429921,6330,,,0,0,58,0,0,58,-58,,-5.5,,,,,,,,,,,,0.0,,0.0,0.0,6.151,6.151,-6.15063,,
Belarus,2020-01-28,53.71,27.953,9429921,6330,,,0,0,53,0,0,53,-53,,-5.0,,,,,,,,,,,,0.0,,0.0,0.0,5.62,5.62,-5.62041,,
Belarus,2020-01-29,53.71,27.953,9429921,6330,,,0,0,48,0,0,48,-48,,-4.66667,,,,,,,,,,,,0.0,,0.0,0.0,5.09,5.09,-5.09018,,
Belarus,2020-01-30,53.71,27.953,9429921,6330,,,0,0,44,0,0,44,-44,,-4.16667,,,,,,,,,,,,0.0,,0.0,0.0,4.666,4.666,-4.666,,
Belarus,2020-01-31,53.71,27.953,9429921,6330,,,0,0,40,0,0,40,-40,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,4.242,4.242,-4.24182,,
