country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Gabon,2020-01-22,-0.8037,11.609,2251673,7953,,,0,0,189054.209,0,0,189054.209,-189054.20857,,,,,,,,,,,,,,0.0,,0.0,0.0,83961.663,83961.663,-83961.66254,,
Gabon,2020-01-23,-0.8037,11.609,2251673,7953,,,0,0,171867.462,0,0,171867.462,-171867.46234,,,,,,,,,,,,,,0.0,,0.0,0.0,76328.784,76328.784,-76328.78413,,
Gabon,2020-01-24,-0.8037,11.609,2251673,7953,,,0,0,156243.148,0,0,156243.148,-156243.14758,,,,,,,,,,,,,,0.0,,0.0,0.0,69389.804,69389.804,-69389.80375,,
Gabon,2020-01-25,-0.8037,11.609,2251673,7953,,,0,0,142039.225,0,0,142039.225,-142039.22507,,-13723.00608,,,,,,,,,,,,0.0,,0.0,0.0,63081.64,63081.64,-63081.63977,,
Gabon,2020-01-26,-0.8037,11.609,2251673,7953,,,0,0,129126.568,0,0,129126.568,-129126.56825,,-12475.46007,,,,,,,,,,,,0.0,,0.0,0.0,57346.945,57346.945,-57346.94525,,
Gabon,2020-01-27,-0.8037,11.609,2251673,7953,,,0,0,117387.789,0,0,117387.789,-117387.78932,,-11341.32734,,,,,,,,,,,,0.0,,0.0,0.0,52133.587,52133.587,-52133.58659,,
Gabon,2020-01-28,-0.8037,11.609,2251673,7953,,,0,0,106716.172,0,0,106716.172,-106716.17211,,-10310.29758,,,,,,,,,,,,0.0,,0.0,0.0,47394.17,47394.17,-47394.16963,,
Gabon,2020-01-29,-0.8037,11.609,2251673,7953,,,0,0,97014.702,0,0,97014.702,-97014.70191,,-9372.9978,,,,,,,,,,,,0.0,,0.0,0.0,43085.609,43085.609,-43085.60875,,
Gabon,2020-01-30,-0.8037,11.609,2251673,7953,,,0,0,88195.184,0,0,88195.184,-88195.18356,,-8520.90709,,,,,,,,,,,,0.0,,0.0,0.0,39168.735,39168.735,-39168.73523,,
Gabon,2020-01-31,-0.8037,11.609,2251673,7953,,,0,0,80177.44,0,0,80177.44,-80177.4396,,-7746.27917,,,,,,,,,,,,0.0,,0.0,0.0,35607.941,35607.941,-35607.94112,,
Gabon,2020-02-01,-0.8037,11.609,2251673,7953,,,0,0,72888.581,0,0,72888.581,-72888.58145,,-7042.07198,,,,,,,,,,,,0.0,,0.0,0.0,32370.856,32370.856,-32370.85556,,
Gabon,2020-02-02,-0.8037,11.609,2251673,7953,,,0,0,66262.347,0,0,66262.347,-66262.34678,,-6401.88361,,,,,,,,,,,,0.0,,0.0,0.0,29428.051,29428.051,-29428.05051,,
Gabon,2020-02-03,-0.8037,11.609,2251673,7953,,,0,0,60238.497,0,0,60238.497,-60238.49707,,-5819.89419,,,,,,,,,,,,0.0,,0.0,0.0,26752.773,26752.773,-26752.77319,,
Gabon,2020-02-04,-0.8037,11.609,2251673,7953,,,0,0,54762.27,0,0,54762.27,-54762.27006,,-5290.8129,,,,,,,,,,,,0.0,,0.0,0.0,24320.703,24320.703,-24320.7029,,
Gabon,2020-02-05,-0.8037,11.609,2251673,7953,,,0,0,49783.882,0,0,49783.882,-49783.88187,,-4809.82991,,,,,,,,,,,,0.0,,0.0,0.0,22109.73,22109.73,-22109.72991,,
Gabon,2020-02-06,-0.8037,11.609,2251673,7953,,,0,0,45258.074,0,0,45258.074,-45258.07443,,-4372.57265,,,,,,,,,,,,0.0,,0.0,0.0,20099.754,20099.754,-20099.75446,,
Gabon,2020-02-07,-0.8037,11.609,2251673,7953,,,0,0,41143.704,0,0,41143.704,-41143.70403,,-3975.06604,,,,,,,,,,,,0.0,,0.0,0.0,18272.504,18272.504,-18272.50406,,
Gabon,2020-02-08,-0.8037,11.609,2251673,7953,,,0,0,37403.367,0,0,37403.367,-37403.3673,,-3613.6964,,,,,,,,,,,,0.0,,0.0,0.0,16611.367,16611.367,-16611.36733,,
Gabon,2020-02-09,-0.8037,11.609,2251673,7953,,,0,0,34003.061,0,0,34003.061,-34003.06118,,-3285.17855,,,,,,,,,,,,0.0,,0.0,0.0,15101.243,15101.243,-15101.24302,,
Gabon,2020-02-10,-0.8037,11.609,2251673,7953,,,0,0,30911.874,0,0,30911.874,-30911.8738,,-2986.52595,,,,,,,,,,,,0.0,,0.0,0.0,13728.403,13728.403,-13728.40275,,
Gabon,2020-02-11,-0.8037,11.609,2251673,7953,,,0,0,28101.703,0,0,28101.703,-28101.70346,,-2715.02359,,,,,,,,,,,,0.0,,0.0,0.0,12480.366,12480.366,-12480.36613,,
Gabon,2020-02-12,-0.8037,11.609,2251673,7953,,,0,0,25547.003,0,0,25547.003,-25547.00314,,-2468.20327,,,,,,,,,,,,0.0,,0.0,0.0,11345.787,11345.787,-11345.7874,,
Gabon,2020-02-13,-0.8037,11.609,2251673,7953,,,0,0,23224.548,0,0,23224.548,-23224.54831,,-2243.82115,,,,,,,,,,,,0.0,,0.0,0.0,10314.352,10314.352,-10314.35218,,
Gabon,2020-02-14,-0.8037,11.609,2251673,7953,,,0,0,21113.226,0,0,21113.226,-21113.22574,,-2039.83741,,,,,,,,,,,,0.0,,0.0,0.0,9376.684,9376.684,-9376.6838,,
Gabon,2020-02-15,-0.8037,11.609,2251673,7953,,,0,0,19193.842,0,0,19193.842,-19193.84158,,-1854.39765,,,,,,,,,,,,0.0,,0.0,0.0,8524.258,8524.258,-8524.258,,
Gabon,2020-02-16,-0.8037,11.609,2251673,7953,,,0,0,17448.947,0,0,17448.947,-17448.94689,,-1685.81604,,,,,,,,,,,,0.0,,0.0,0.0,7749.325,7749.325,-7749.32545,,
Gabon,2020-02-17,-0.8037,11.609,2251673,7953,,,0,0,15862.679,0,0,15862.679,-15862.67899,,-1532.56004,,,,,,,,,,,,0.0,,0.0,0.0,7044.841,7044.841,-7044.84132,,
Gabon,2020-02-18,-0.8037,11.609,2251673,7953,,,0,0,14420.617,0,0,14420.617,-14420.61726,,-1393.2364,,,,,,,,,,,,0.0,,0.0,0.0,6404.401,6404.401,-6404.4012,,
Gabon,2020-02-19,-0.8037,11.609,2251673,7953,,,0,0,13109.652,0,0,13109.652,-13109.65206,,-1266.57854,,,,,,,,,,,,0.0,,0.0,0.0,5822.183,5822.183,-5822.18291,,
Gabon,2020-02-20,-0.8037,11.609,2251673,7953,,,0,0,11917.866,0,0,11917.866,-11917.86551,,-1151.43504,,,,,,,,,,,,0.0,,0.0,0.0,5292.894,5292.894,-5292.89355,,
Gabon,2020-02-21,-0.8037,11.609,2251673,7953,,,0,0,10834.423,0,0,10834.423,-10834.42319,,-1046.75913,,,,,,,,,,,,0.0,,0.0,0.0,4811.721,4811.721,-4811.72141,,
Gabon,2020-02-22,-0.8037,11.609,2251673,7953,,,0,0,9849.476,0,0,9849.476,-9849.47563,,-951.59921,,,,,,,,,,,,0.0,,0.0,0.0,4374.292,4374.292,-4374.29219,,
Gabon,2020-02-23,-0.8037,11.609,2251673,7953,,,0,0,8954.069,0,0,8954.069,-8954.06875,,-865.09019,,,,,,,,,,,,0.0,,0.0,0.0,3976.629,3976.629,-3976.62927,,
Gabon,2020-02-24,-0.8037,11.609,2251673,7953,,,0,0,8140.063,0,0,8140.063,-8140.0625,,-786.44563,,,,,,,,,,,,0.0,,0.0,0.0,3615.118,3615.118,-3615.11752,,
Gabon,2020-02-25,-0.8037,11.609,2251673,7953,,,0,0,7400.057,0,0,7400.057,-7400.05682,,-714.95057,,,,,,,,,,,,0.0,,0.0,0.0,3286.47,3286.47,-3286.47047,,
Gabon,2020-02-26,-0.8037,11.609,2251673,7953,,,0,0,6727.324,0,0,6727.324,-6727.32438,,-649.95506,,,,,,,,,,,,0.0,,0.0,0.0,2987.7,2987.7,-2987.70043,,
Gabon,2020-02-27,-0.8037,11.609,2251673,7953,,,0,0,6115.749,0,0,6115.749,-6115.74944,,-590.86824,,,,,,,,,,,,0.0,,0.0,0.0,2716.091,2716.091,-2716.0913,,
Gabon,2020-02-28,-0.8037,11.609,2251673,7953,,,0,0,5559.772,0,0,5559.772,-5559.77222,,-537.15294,,,,,,,,,,,,0.0,,0.0,0.0,2469.174,2469.174,-2469.17391,,
Gabon,2020-02-29,-0.8037,11.609,2251673,7953,,,0,0,5054.338,0,0,5054.338,-5054.33838,,-488.32086,,,,,,,,,,,,0.0,,0.0,0.0,2244.704,2244.704,-2244.70355,,
Gabon,2020-03-01,-0.8037,11.609,2251673,7953,,,0,0,4594.853,0,0,4594.853,-4594.85307,,-443.92805,,,,,,,,,,,,0.0,,0.0,0.0,2040.64,2040.64,-2040.63959,,
Gabon,2020-03-02,-0.8037,11.609,2251673,7953,,,0,0,4177.139,0,0,4177.139,-4177.13916,,-403.57096,,,,,,,,,,,,0.0,,0.0,0.0,1855.127,1855.127,-1855.1269,,
Gabon,2020-03-03,-0.8037,11.609,2251673,7953,,,0,0,3797.399,0,0,3797.399,-3797.39923,,-366.88269,,,,,,,,,,,,0.0,,0.0,0.0,1686.479,1686.479,-1686.479,,
Gabon,2020-03-04,-0.8037,11.609,2251673,7953,,,0,0,3452.181,0,0,3452.181,-3452.18112,,-333.52972,,,,,,,,,,,,0.0,,0.0,0.0,1533.163,1533.163,-1533.16273,,
Gabon,2020-03-05,-0.8037,11.609,2251673,7953,,,0,0,3138.346,0,0,3138.346,-3138.34647,,-303.20883,,,,,,,,,,,,0.0,,0.0,0.0,1393.784,1393.784,-1393.7843,,
Gabon,2020-03-06,-0.8037,11.609,2251673,7953,,,0,0,2853.042,0,0,2853.042,-2853.04225,,-275.64439,,,,,,,,,,,,0.0,,0.0,0.0,1267.077,1267.077,-1267.07664,,
Gabon,2020-03-07,-0.8037,11.609,2251673,7953,,,0,0,2593.675,0,0,2593.675,-2593.67477,,-250.58581,,,,,,,,,,,,0.0,,0.0,0.0,1151.888,1151.888,-1151.88785,,
Gabon,2020-03-08,-0.8037,11.609,2251673,7953,,,0,0,2357.886,0,0,2357.886,-2357.88616,,-227.80528,,,,,,,,,,,,0.0,,0.0,0.0,1047.171,1047.171,-1047.17077,,
Gabon,2020-03-09,-0.8037,11.609,2251673,7953,,,0,0,2143.533,0,0,2143.533,-2143.53287,,-207.09571,,,,,,,,,,,,0.0,,0.0,0.0,951.973,951.973,-951.97343,,
