country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Spain,2020-01-22,40.0,-4.0,47545141,30324,,,0,0,11687.874,0,0,11687.874,-11687.87411,,,,,,,,,,,,,,0.0,,0.0,0.0,245.827,245.827,-245.82689,,
Spain,2020-01-23,40.0,-4.0,47545141,30324,,,0,0,10457.572,0,0,10457.572,-10457.57158,,,,,,,,,,,,,,0.0,,0.0,0.0,219.95,219.95,-219.95037,,
Spain,2020-01-24,40.0,-4.0,47545141,30324,,,0,0,9356.775,0,0,9356.775,-9356.77457,,,,,,,,,,,,,,0.0,,0.0,0.0,196.798,196.798,-196.7977,,
Spain,2020-01-25,40.0,-4.0,47545141,30324,,,0,0,8371.851,0,0,8371.851,-8371.85093,,-948.54024,,,,,,,,,,,,0.0,,0.0,0.0,176.082,176.082,-176.08216,,
Spain,2020-01-26,40.0,-4.0,47545141,30324,,,0,0,7490.603,0,0,7490.603,-7490.60346,,-848.6939,,,,,,,,,,,,0.0,,0.0,0.0,157.547,157.547,-157.54719,,
Spain,2020-01-27,40.0,-4.0,47545141,30324,,,0,0,6702.119,0,0,6702.119,-6702.11889,,-759.3577,,,,,,,,,,,,0.0,,0.0,0.0,140.963,140.963,-140.96328,,
Spain,2020-01-28,40.0,-4.0,47545141,30324,,,0,0,5996.633,0,0,5996.633,-5996.63269,,-679.42531,,,,,,,,,,,,0.0,,0.0,0.0,126.125,126.125,-126.12504,,
Spain,2020-01-29,40.0,-4.0,47545141,30324,,,0,0,5365.408,0,0,5365.408,-5365.4082,,-607.90685,,,,,,,,,,,,0.0,,0.0,0.0,112.849,112.849,-112.84872,,
Spain,2020-01-30,40.0,-4.0,47545141,30324,,,0,0,4800.628,0,0,4800.628,-4800.62839,,-543.89912,,,,,,,,,,,,0.0,,0.0,0.0,100.97,100.97,-100.96991,,
Spain,2020-01-31,40.0,-4.0,47545141,30324,,,0,0,4295.299,0,0,4295.299,-4295.29908,,-486.62903,,,,,,,,,,,,0.0,,0.0,0.0,90.341,90.341,-90.34149,,
Spain,2020-02-01,40.0,-4.0,47545141,30324,,,1,0,3843.162,0,1,3843.162,-3842.16234,,-435.38738,,,,,,,,,,,,0.0,0.0,0.02103,0.0,80.832,80.832,-80.81083,,
Spain,2020-02-02,40.0,-4.0,47545141,30324,,,1,0,3438.724,0,1,3438.724,-3437.7242,,-389.53959,,,,,,,,,,,,0.0,0.0,0.02103,0.0,72.325,72.325,-72.30443,,
Spain,2020-02-03,40.0,-4.0,47545141,30324,,,1,0,3076.858,0,1,3076.858,-3075.85849,,-348.51788,,,,,,,,,,,,0.0,0.0,0.02103,0.0,64.714,64.714,-64.69344,,
Spain,2020-02-04,40.0,-4.0,47545141,30324,,,1,0,2753.084,0,1,2753.084,-2752.08391,0.0,-311.81424,,,,,,,,,,,,0.0,0.0,0.02103,0.0,57.905,57.905,-57.8836,,
Spain,2020-02-05,40.0,-4.0,47545141,30324,,,1,0,2463.391,0,1,2463.391,-2462.39087,0.0,-278.99169,,,,,,,,,,,,0.0,0.0,0.02103,0.0,51.812,51.812,-51.79059,,
Spain,2020-02-06,40.0,-4.0,47545141,30324,,,1,0,2204.192,0,1,2204.192,-2203.19183,0.1667,-249.62414,,,,,,,,,,,,0.0,0.0,0.02103,0.0,46.36,46.36,-46.33895,,
Spain,2020-02-07,40.0,-4.0,47545141,30324,,,1,0,1972.277,0,1,1972.277,-1971.2769,0.1667,-223.33037,,,,,,,,,,,,0.0,0.0,0.02103,0.0,41.482,41.482,-41.46116,,
Spain,2020-02-08,40.0,-4.0,47545141,30324,,,1,0,1764.774,0,1,1764.774,-1763.77407,0.1667,-199.80437,,,,,,,,,,,,0.0,0.0,0.02103,0.0,37.118,37.118,-37.09683,,
Spain,2020-02-09,40.0,-4.0,47545141,30324,,,2,0,1579.114,0,2,1579.114,-1577.11364,0.1667,-178.75479,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,33.213,33.213,-33.17087,,
Spain,2020-02-10,40.0,-4.0,47545141,30324,,,2,0,1413.102,0,2,1413.102,-1411.10168,0.1667,-159.92095,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,29.721,29.721,-29.6792,,
Spain,2020-02-11,40.0,-4.0,47545141,30324,,,2,0,1264.565,0,2,1264.565,-1262.56466,0.1667,-143.06962,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,26.597,26.597,-26.55507,,
Spain,2020-02-12,40.0,-4.0,47545141,30324,,,2,0,1131.663,0,2,1131.663,-1129.66312,0.0,-127.99212,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,23.802,23.802,-23.7598,,
Spain,2020-02-13,40.0,-4.0,47545141,30324,,,2,0,1012.751,0,2,1012.751,-1010.75121,0.0,-114.51926,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,21.301,21.301,-21.25877,,
Spain,2020-02-14,40.0,-4.0,47545141,30324,,,2,0,906.356,0,2,906.356,-904.35635,0.0,-102.4646,,,,-0.02778,,,,,,,,0.0,0.0,0.04207,0.0,19.063,19.063,-19.021,,
Spain,2020-02-15,40.0,-4.0,47545141,30324,,,2,2,811.161,0,2,811.161,-809.16094,0.0,-91.67886,,,,,,,,,,,,0.0,0.0,0.04207,0.0,17.061,17.061,-17.01879,,
Spain,2020-02-16,40.0,-4.0,47545141,30324,,,2,2,725.986,0,2,725.986,-723.9861,0.0,-82.02845,,,,,,,,,,,,0.0,0.0,0.04207,0.0,15.269,15.269,-15.22734,,
Spain,2020-02-17,40.0,-4.0,47545141,30324,,,2,2,649.777,0,2,649.777,-647.77704,0.0,-73.39388,,,,,,,,,,,,0.0,0.0,0.04207,0.0,13.667,13.667,-13.62446,,
Spain,2020-02-18,40.0,-4.0,47545141,30324,,,2,2,581.59,0,2,581.59,-579.58998,0.0,-65.6682,,,,,,,,,,,,0.0,0.0,0.04207,0.0,12.232,12.232,-12.19031,,
Spain,2020-02-19,40.0,-4.0,47545141,30324,,,2,2,520.581,0,2,520.581,-518.58051,0.0,-58.75576,,,,,,,,,,,,0.0,0.0,0.04207,0.0,10.949,10.949,-10.90712,,
Spain,2020-02-20,40.0,-4.0,47545141,30324,,,2,2,465.993,0,2,465.993,-463.99309,0.0,-52.57095,,,,,,,,,,,,0.0,0.0,0.04207,0.0,9.801,9.801,-9.759,,
Spain,2020-02-21,40.0,-4.0,47545141,30324,,,2,2,417.152,0,2,417.152,-415.15171,0.0,-47.03716,,,,,,,,,,,,0.0,0.0,0.04207,0.0,8.774,8.774,-8.73174,,
Spain,2020-02-22,40.0,-4.0,47545141,30324,,,2,2,373.452,0,2,373.452,-371.45153,0.6667,-42.08588,,,,,,,,,,,,0.0,0.0,0.04207,0.0,7.855,7.855,-7.81261,,
Spain,2020-02-23,40.0,-4.0,47545141,30324,,,2,2,334.351,0,2,334.351,-332.35137,1.833,-37.58561,,,,,,,,,,,,0.0,0.0,0.04207,0.0,7.032,7.032,-6.99023,,
Spain,2020-02-24,40.0,-4.0,47545141,30324,,,2,2,299.367,0,2,299.367,-297.36702,2.167,-33.43625,,,,,,,,,,,,0.0,0.0,0.04207,0.0,6.296,6.296,-6.25441,,
Spain,2020-02-25,40.0,-4.0,47545141,30324,,,6,2,268.065,0,6,268.065,-262.06522,5.0,-29.68857,,,,3.056,,,,,,,,0.0,0.0,0.1262,0.0,5.638,5.638,-5.51192,,
Spain,2020-02-26,40.0,-4.0,47545141,30324,,,13,2,240.479,0,13,240.479,-227.47941,7.167,-26.03715,,,,3.917,,,,,,,,0.0,0.0,0.2734,0.0,5.058,5.058,-4.78449,,
Spain,2020-02-27,40.0,-4.0,47545141,30324,,,15,2,216.534,0,15,216.534,-201.53421,13.667,-22.54201,,,,5.389,,,,,1.403,,,0.0,0.0,0.3155,0.0,4.554,4.554,-4.2388,,
Spain,2020-02-28,40.0,-4.0,47545141,30324,,,32,2,195.32,0,32,195.32,-163.32008,19.0,-18.73057,,,,5.472,,,,,1.34,,,0.0,0.0,0.673,0.0,4.108,4.108,-3.43505,,
Spain,2020-02-29,40.0,-4.0,47545141,30324,,,45,2,178.128,0,45,178.128,-133.1285,25.333,-14.9256,,,,8.667,,,,,1.701,1.306,,0.0,0.0,0.9465,0.0,3.747,3.747,-2.80004,,
Spain,2020-03-01,40.0,-4.0,47545141,30324,,,84,2,164.115,0,84,164.115,-80.11497,34.5,-10.87202,,,,9.278,,,,,3.882,2.194,,0.0,0.0,1.767,0.0,3.452,3.452,-1.68503,,
Spain,2020-03-02,40.0,-4.0,47545141,30324,,,120,2,155.682,0,120,155.682,-35.68181,37.833,-6.29778,,,,12.194,,,,,6.625,1.455,0.9518,0.0,0.0,2.524,0.0,3.274,3.274,-0.75048,,
Spain,2020-03-03,40.0,-4.0,47545141,30324,,,165,2,150.926,1,165,151.926,13.074,59.167,-2.03836,,,,21.0,,,,,10.118,5.21,0.5664,0.00658,0.00606,3.47,0.02103,3.174,3.195,0.275,,
Spain,2020-03-04,40.0,-4.0,47545141,30324,,,222,2,151.302,2,222,153.302,68.698,69.333,3.483,,,,35.167,,,,,7.521,5.113,1.446,0.01305,0.00901,4.669,0.04207,3.182,3.224,1.445,,
Spain,2020-03-05,40.0,-4.0,47545141,30324,,,259,2,157.533,3,259,160.533,98.467,92.167,9.073,,,,49.75,,,,,24.722,4.46,-1.48611,0.01869,0.01158,5.447,0.0631,3.313,3.376,2.071,,
Spain,2020-03-06,40.0,-4.0,47545141,30324,,,400,2,165.898,5,400,170.898,229.102,151.333,15.855,4.5,20.355,130.979,42.278,,,,,27.076,7.238,-0.97786,0.02926,0.0125,8.413,0.1052,3.489,3.594,4.819,,
Spain,2020-03-07,40.0,-4.0,47545141,30324,,,500,30,185.014,10,500,195.014,304.986,245.5,28.642,5.5,34.142,211.358,119.889,14.294,,,,27.958,-0.73437,-1.91536,0.05128,0.02,10.516,0.2103,3.891,4.102,6.415,,
Spain,2020-03-08,40.0,-4.0,47545141,30324,,,673,30,210.118,17,673,227.118,445.882,336.333,47.89,8.5,56.39,279.943,143.472,23.746,,,,36.472,1.201,-3.42622,0.07485,0.02526,14.155,0.3576,4.419,4.777,9.378,,
Spain,2020-03-09,40.0,-4.0,47545141,30324,,,1073,32,246.053,28,1073,274.053,798.947,312.833,77.524,8.333,85.858,226.976,161.583,33.85,6.5,40.35,121.233,21.785,-3.20139,,0.1022,0.0261,22.568,0.5889,5.175,5.764,16.804,,
