country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Slovakia,2020-01-22,48.669,19.699,5453260,19444,,,0,0,36223.594,0,0,36223.594,-36223.59403,,,,,,,,,,,,,,0.0,,0.0,0.0,6642.558,6642.558,-6642.55767,,
Slovakia,2020-01-23,48.669,19.699,5453260,19444,,,0,0,32930.54,0,0,32930.54,-32930.54003,,,,,,,,,,,,,,0.0,,0.0,0.0,6038.689,6038.689,-6038.68879,,
Slovakia,2020-01-24,48.669,19.699,5453260,19444,,,0,0,29936.855,0,0,29936.855,-29936.85457,,,,,,,,,,,,,,0.0,,0.0,0.0,5489.717,5489.717,-5489.71708,,
Slovakia,2020-01-25,48.669,19.699,5453260,19444,,,0,0,27215.322,0,0,27215.322,-27215.32234,,-2629.38659,,,,,,,,,,,,0.0,,0.0,0.0,4990.652,4990.652,-4990.65189,,
Slovakia,2020-01-26,48.669,19.699,5453260,19444,,,0,0,24741.202,0,0,24741.202,-24741.20213,,-2390.35145,,,,,,,,,,,,0.0,,0.0,0.0,4536.956,4536.956,-4536.95627,,
Slovakia,2020-01-27,48.669,19.699,5453260,19444,,,0,0,22492.002,0,0,22492.002,-22492.00193,,-2173.04677,,,,,,,,,,,,0.0,,0.0,0.0,4124.506,4124.506,-4124.5057,,
Slovakia,2020-01-28,48.669,19.699,5453260,19444,,,0,0,20447.274,0,0,20447.274,-20447.27448,,-1975.49706,,,,,,,,,,,,0.0,,0.0,0.0,3749.551,3749.551,-3749.55063,,
Slovakia,2020-01-29,48.669,19.699,5453260,19444,,,0,0,18588.431,0,0,18588.431,-18588.43135,,-1795.90642,,,,,,,,,,,,0.0,,0.0,0.0,3408.682,3408.682,-3408.68239,,
Slovakia,2020-01-30,48.669,19.699,5453260,19444,,,0,0,16898.574,0,0,16898.574,-16898.57395,,-1632.6422,,,,,,,,,,,,0.0,,0.0,0.0,3098.802,3098.802,-3098.80218,,
Slovakia,2020-01-31,48.669,19.699,5453260,19444,,,0,0,15362.34,0,0,15362.34,-15362.33996,,-1484.22018,,,,,,,,,,,,0.0,,0.0,0.0,2817.093,2817.093,-2817.09289,,
Slovakia,2020-02-01,48.669,19.699,5453260,19444,,,0,0,13965.764,0,0,13965.764,-13965.7636,,-1349.29108,,,,,,,,,,,,0.0,,0.0,0.0,2560.994,2560.994,-2560.99353,,
Slovakia,2020-02-02,48.669,19.699,5453260,19444,,,0,0,12696.149,0,0,12696.149,-12696.14873,,-1226.62825,,,,,,,,,,,,0.0,,0.0,0.0,2328.176,2328.176,-2328.17594,,
Slovakia,2020-02-03,48.669,19.699,5453260,19444,,,0,0,11541.953,0,0,11541.953,-11541.95339,,-1115.11659,,,,,,,,,,,,0.0,,0.0,0.0,2116.524,2116.524,-2116.52358,,
Slovakia,2020-02-04,48.669,19.699,5453260,19444,,,0,0,10492.685,0,0,10492.685,-10492.6849,,-1013.74236,,,,,,,,,,,,0.0,,0.0,0.0,1924.112,1924.112,-1924.11235,,
Slovakia,2020-02-05,48.669,19.699,5453260,19444,,,0,0,9538.804,0,0,9538.804,-9538.80445,,-921.58396,,,,,,,,,,,,0.0,,0.0,0.0,1749.193,1749.193,-1749.19304,,
Slovakia,2020-02-06,48.669,19.699,5453260,19444,,,0,0,8671.64,0,0,8671.64,-8671.64041,,-837.8036,,,,,,,,,,,,0.0,,0.0,0.0,1590.175,1590.175,-1590.17549,,
Slovakia,2020-02-07,48.669,19.699,5453260,19444,,,0,0,7883.309,0,0,7883.309,-7883.30946,,-761.63964,,,,,,,,,,,,0.0,,0.0,0.0,1445.614,1445.614,-1445.61408,,
Slovakia,2020-02-08,48.669,19.699,5453260,19444,,,0,0,7166.645,0,0,7166.645,-7166.64497,,-692.39967,,,,,,,,,,,,0.0,,0.0,0.0,1314.195,1314.195,-1314.19462,,
Slovakia,2020-02-09,48.669,19.699,5453260,19444,,,0,0,6515.132,0,0,6515.132,-6515.13179,,-629.45424,,,,,,,,,,,,0.0,,0.0,0.0,1194.722,1194.722,-1194.72238,,
Slovakia,2020-02-10,48.669,19.699,5453260,19444,,,0,0,5922.847,0,0,5922.847,-5922.84708,,-572.23113,,,,,,,,,,,,0.0,,0.0,0.0,1086.111,1086.111,-1086.11126,,
Slovakia,2020-02-11,48.669,19.699,5453260,19444,,,0,0,5384.406,0,0,5384.406,-5384.40644,,-520.21012,,,,,,,,,,,,0.0,,0.0,0.0,987.374,987.374,-987.37387,,
Slovakia,2020-02-12,48.669,19.699,5453260,19444,,,0,0,4894.915,0,0,4894.915,-4894.91494,,-472.91829,,,,,,,,,,,,0.0,,0.0,0.0,897.613,897.613,-897.61261,,
Slovakia,2020-02-13,48.669,19.699,5453260,19444,,,0,0,4449.923,0,0,4449.923,-4449.92268,,-429.92572,,,,,,,,,,,,0.0,,0.0,0.0,816.011,816.011,-816.01146,,
Slovakia,2020-02-14,48.669,19.699,5453260,19444,,,0,0,4045.384,0,0,4045.384,-4045.38425,,-390.84156,,,,,,,,,,,,0.0,,0.0,0.0,741.829,741.829,-741.8286,,
Slovakia,2020-02-15,48.669,19.699,5453260,19444,,,0,0,3677.622,0,0,3677.622,-3677.62205,,-355.31051,,,,,,,,,,,,0.0,,0.0,0.0,674.39,674.39,-674.38964,,
Slovakia,2020-02-16,48.669,19.699,5453260,19444,,,0,0,3343.293,0,0,3343.293,-3343.29277,,-323.00956,,,,,,,,,,,,0.0,,0.0,0.0,613.081,613.081,-613.08149,,
Slovakia,2020-02-17,48.669,19.699,5453260,19444,,,0,0,3039.357,0,0,3039.357,-3039.35706,,-293.64505,,,,,,,,,,,,0.0,,0.0,0.0,557.347,557.347,-557.34681,,
Slovakia,2020-02-18,48.669,19.699,5453260,19444,,,0,0,2763.052,0,0,2763.052,-2763.05188,,-266.95005,,,,,,,,,,,,0.0,,0.0,0.0,506.679,506.679,-506.67892,,
