country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Morocco,2020-01-22,31.792,-7.0926,36937822,3222,,,0,0,323.774,0,0,323.774,-323.77382,,,,,,,,,,,,,,0.0,,0.0,0.0,8.765,8.765,-8.76537,,
Morocco,2020-01-23,31.792,-7.0926,36937822,3222,,,0,0,289.692,0,0,289.692,-289.69236,,,,,,,,,,,,,,0.0,,0.0,0.0,7.843,7.843,-7.8427,,
Morocco,2020-01-24,31.792,-7.0926,36937822,3222,,,0,0,259.198,0,0,259.198,-259.19843,,,,,,,,,,,,,,0.0,,0.0,0.0,7.017,7.017,-7.01716,,
Morocco,2020-01-25,31.792,-7.0926,36937822,3222,,,0,0,231.914,0,0,231.914,-231.91438,,-26.27616,,,,,,,,,,,,0.0,,0.0,0.0,6.279,6.279,-6.27851,,
Morocco,2020-01-26,31.792,-7.0926,36937822,3222,,,0,0,207.502,0,0,207.502,-207.50234,,-23.51025,,,,,,,,,,,,0.0,,0.0,0.0,5.618,5.618,-5.61761,,
Morocco,2020-01-27,31.792,-7.0926,36937822,3222,,,0,0,185.66,0,0,185.66,-185.65999,,-21.03549,,,,,,,,,,,,0.0,,0.0,0.0,5.026,5.026,-5.02628,,
Morocco,2020-01-28,31.792,-7.0926,36937822,3222,,,0,0,166.117,0,0,166.117,-166.11684,,-18.82123,,,,,,,,,,,,0.0,,0.0,0.0,4.497,4.497,-4.4972,,
Morocco,2020-01-29,31.792,-7.0926,36937822,3222,,,0,0,148.631,0,0,148.631,-148.63085,,-16.84004,,,,,,,,,,,,0.0,,0.0,0.0,4.024,4.024,-4.02381,,
Morocco,2020-01-30,31.792,-7.0926,36937822,3222,,,0,0,132.985,0,0,132.985,-132.9855,,-15.06741,,,,,,,,,,,,0.0,,0.0,0.0,3.6,3.6,-3.60025,,
Morocco,2020-01-31,31.792,-7.0926,36937822,3222,,,0,0,118.987,0,0,118.987,-118.98703,,-13.48137,,,,,,,,,,,,0.0,,0.0,0.0,3.221,3.221,-3.22128,,
Morocco,2020-02-01,31.792,-7.0926,36937822,3222,,,0,0,106.462,0,0,106.462,-106.46208,,-12.06227,,,,,,,,,,,,0.0,,0.0,0.0,2.882,2.882,-2.8822,,
Morocco,2020-02-02,31.792,-7.0926,36937822,3222,,,0,0,95.256,0,0,95.256,-95.25554,,-10.79256,,,,,,,,,,,,0.0,,0.0,0.0,2.579,2.579,-2.57881,,
Morocco,2020-02-03,31.792,-7.0926,36937822,3222,,,0,0,85.229,0,0,85.229,-85.22864,,-9.6565,,,,,,,,,,,,0.0,,0.0,0.0,2.307,2.307,-2.30735,,
Morocco,2020-02-04,31.792,-7.0926,36937822,3222,,,0,0,76.257,0,0,76.257,-76.25721,,-8.64003,,,,,,,,,,,,0.0,,0.0,0.0,2.064,2.064,-2.06447,,
Morocco,2020-02-05,31.792,-7.0926,36937822,3222,,,0,0,68.23,0,0,68.23,-68.23013,,-7.73055,,,,,,,,,,,,0.0,,0.0,0.0,1.847,1.847,-1.84716,,
Morocco,2020-02-06,31.792,-7.0926,36937822,3222,,,0,0,61.048,0,0,61.048,-61.04801,,-6.91681,,,,,,,,,,,,0.0,,0.0,0.0,1.653,1.653,-1.65272,,
Morocco,2020-02-07,31.792,-7.0926,36937822,3222,9,people tested,0,0,54.622,0,0,54.622,-54.62191,,-6.18872,,,,,,,,,,,,0.0,,0.0,0.0,1.479,1.479,-1.47875,Inf,0.2437
Morocco,2020-02-08,31.792,-7.0926,36937822,3222,,people tested,0,0,48.872,0,0,48.872,-48.87223,,-5.53728,,,,,,,,,,,,0.0,,0.0,0.0,1.323,1.323,-1.32309,,
Morocco,2020-02-09,31.792,-7.0926,36937822,3222,,people tested,0,0,43.728,0,0,43.728,-43.72779,,-4.95441,,,,,,,,,,,,0.0,,0.0,0.0,1.184,1.184,-1.18382,,
Morocco,2020-02-10,31.792,-7.0926,36937822,3222,,people tested,0,0,39.125,0,0,39.125,-39.12486,,-4.43289,,,,,,,,,,,,0.0,,0.0,0.0,1.059,1.059,-1.05921,,
Morocco,2020-02-11,31.792,-7.0926,36937822,3222,,people tested,0,0,35.006,0,0,35.006,-35.00646,,-3.96627,,,,,,,,,,,,0.0,,0.0,0.0,0.9477,0.9477,-0.94771,,
Morocco,2020-02-12,31.792,-7.0926,36937822,3222,,people tested,0,0,31.322,0,0,31.322,-31.32157,,-3.54877,,,,,,,,,,,,0.0,,0.0,0.0,0.848,0.848,-0.84795,,
Morocco,2020-02-13,31.792,-7.0926,36937822,3222,,people tested,0,0,28.025,0,0,28.025,-28.02456,,-3.17521,,,,,,,,,,,,0.0,,0.0,0.0,0.7587,0.7587,-0.7587,,
Morocco,2020-02-14,31.792,-7.0926,36937822,3222,,people tested,0,0,25.075,0,0,25.075,-25.0746,,-2.84098,,,,,,,,,,,,0.0,,0.0,0.0,0.6788,0.6788,-0.67883,,
Morocco,2020-02-15,31.792,-7.0926,36937822,3222,10,people tested,0,0,22.435,0,0,22.435,-22.43517,,-2.54193,,,,,,,,,,,,0.0,,0.0,0.0,0.6074,0.6074,-0.60738,Inf,0.2707
Morocco,2020-02-16,31.792,-7.0926,36937822,3222,,people tested,0,0,20.074,0,0,20.074,-20.07358,,-2.27436,,,,,,,,,,,,0.0,,0.0,0.0,0.5434,0.5434,-0.54344,,
Morocco,2020-02-17,31.792,-7.0926,36937822,3222,,people tested,0,0,17.961,0,0,17.961,-17.96057,,-2.03495,,,,,,,,,,,,0.0,,0.0,0.0,0.4862,0.4862,-0.48624,,
Morocco,2020-02-18,31.792,-7.0926,36937822,3222,,people tested,0,0,16.07,0,0,16.07,-16.06998,,-1.82075,,,,,,,,,,,,0.0,,0.0,0.0,0.4351,0.4351,-0.43505,,
Morocco,2020-02-19,31.792,-7.0926,36937822,3222,11,people tested,0,0,14.378,0,0,14.378,-14.3784,,-1.62909,,,,,,,,,,,,0.0,,0.0,0.0,0.3893,0.3893,-0.38926,Inf,0.2978
Morocco,2020-02-20,31.792,-7.0926,36937822,3222,,people tested,0,0,12.865,0,0,12.865,-12.86489,,-1.45761,,,,,,,,,,,,0.0,,0.0,0.0,0.3483,0.3483,-0.34828,,
