country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
France,2020-01-22,8.306,5.429,67687174,41470,,,0,0,6846.813,0,0,6846.813,-6846.81269,,,,,,,,,,,,,,0.0,,0.0,0.0,101.154,101.154,-101.15377,,
France,2020-01-23,8.306,5.429,67687174,41470,,,0,0,6224.375,0,0,6224.375,-6224.37517,,,,,,,,,,,,,,0.0,,0.0,0.0,91.958,91.958,-91.95797,,
France,2020-01-24,8.306,5.429,67687174,41470,,,2,0,5658.523,0,2,5658.523,-5656.52288,,,,,,,,,,,,,,0.0,0.0,0.02955,0.0,83.598,83.598,-83.56861,,
France,2020-01-25,8.306,5.429,67687174,41470,,,3,0,5144.294,0,3,5144.294,-5141.29353,,-496.84713,,,,,,,,,,,,0.0,0.0,0.04432,0.0,76.001,76.001,-75.95669,,
France,2020-01-26,8.306,5.429,67687174,41470,,,3,0,4676.903,0,3,4676.903,-4673.90321,,-451.6186,,,,,,,,,,,,0.0,0.0,0.04432,0.0,69.096,69.096,-69.05153,,
France,2020-01-27,8.306,5.429,67687174,41470,,,3,0,4252.003,0,3,4252.003,-4249.00292,0.5,-410.48661,,,,,,,,,,,,0.0,0.0,0.04432,0.0,62.818,62.818,-62.77412,,
France,2020-01-28,8.306,5.429,67687174,41470,,,4,0,3865.73,0,4,3865.73,-3861.72993,0.3333,-373.12419,,,,,,,,,,,,0.0,0.0,0.0591,0.0,57.112,57.112,-57.05261,,
France,2020-01-29,8.306,5.429,67687174,41470,,,5,0,3514.664,0,5,3514.664,-3509.66357,0.5,-339.1735,,,,,,,,,,,,0.0,0.0,0.07387,0.0,51.925,51.925,-51.85124,,
France,2020-01-30,8.306,5.429,67687174,41470,,,5,0,3195.603,0,5,3195.603,-3190.60324,0.5,-308.29409,,,,-0.05556,,,,,,,,0.0,0.0,0.07387,0.0,47.211,47.211,-47.13749,,
France,2020-01-31,8.306,5.429,67687174,41470,,,5,0,2905.548,0,5,2905.548,-2900.5484,0.3333,-280.2219,,,,-0.02778,,,,,,,,0.0,0.0,0.07387,0.0,42.926,42.926,-42.85226,,
France,2020-02-01,8.306,5.429,67687174,41470,,,6,0,2641.862,0,6,2641.862,-2635.86219,0.1667,-254.71688,,,,-0.08333,,,,,,,,0.0,0.0,0.08864,0.0,39.03,39.03,-38.94183,,
France,2020-02-02,8.306,5.429,67687174,41470,,,6,0,2402.238,0,6,2402.238,-2396.23835,0.1667,-231.54565,,,,0.05556,,,,,,,,0.0,0.0,0.08864,0.0,35.49,35.49,-35.40166,,
France,2020-02-03,8.306,5.429,67687174,41470,,,6,0,2184.399,0,6,2184.399,-2178.3985,0.1667,-210.48089,,,,0.08333,,,,,,,,0.0,0.0,0.08864,0.0,32.272,32.272,-32.18333,,
France,2020-02-04,8.306,5.429,67687174,41470,,,6,0,1986.362,0,6,1986.362,-1980.36227,0.0,-191.33112,,,,0.1111,,,,,0.01389,,,0.0,0.0,0.08864,0.0,29.346,29.346,-29.25757,,
France,2020-02-05,8.306,5.429,67687174,41470,,,6,0,1806.329,0,6,1806.329,-1800.32934,0.8333,-173.93738,,,,0.1111,,,,,,,,0.0,0.0,0.08864,0.0,26.686,26.686,-26.59779,,
France,2020-02-06,8.306,5.429,67687174,41470,,,6,0,1642.663,0,6,1642.663,-1636.66304,0.8333,-158.04913,,,,0.1111,,,,,-0.0625,-0.01736,,0.0,0.0,0.08864,0.0,24.268,24.268,-24.17981,,
France,2020-02-07,8.306,5.429,67687174,41470,,,6,0,1493.875,0,6,1493.875,-1487.87549,0.8333,-143.60527,,,,,,,,,-0.05556,,,0.0,0.0,0.08864,0.0,22.07,22.07,-21.98165,,
France,2020-02-08,8.306,5.429,67687174,41470,,,11,0,1358.614,0,11,1358.614,-1347.61408,0.8333,-130.47449,,,,-0.13889,,,,,-0.05556,,,0.0,0.0,0.1625,0.0,20.072,20.072,-19.90945,,
France,2020-02-09,8.306,5.429,67687174,41470,,,11,0,1236.104,0,11,1236.104,-1225.10371,0.8333,-118.53741,,,,-0.11111,,,,,,,,0.0,0.0,0.1625,0.0,18.262,18.262,-18.0995,,
