country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Iceland,2020-01-22,64.963,-19.0208,361714,73368,,,0,0,3905.716,0,0,3905.716,-3905.71576,,,,,,,,,,,,,,0.0,,0.0,0.0,10797.801,10797.801,-10797.80091,,
Iceland,2020-01-23,64.963,-19.0208,361714,73368,,,0,0,3494.588,0,0,3494.588,-3494.58779,,,,,,,,,,,,,,0.0,,0.0,0.0,9661.19,9661.19,-9661.19029,,
Iceland,2020-01-24,64.963,-19.0208,361714,73368,,,0,0,3126.736,0,0,3126.736,-3126.73644,,,,,,,,,,,,,,0.0,,0.0,0.0,8644.223,8644.223,-8644.22289,,
Iceland,2020-01-25,64.963,-19.0208,361714,73368,,,0,0,2797.606,0,0,2797.606,-2797.60629,,-316.97198,,,,,,,,,,,,0.0,,0.0,0.0,7734.305,7734.305,-7734.30469,,
Iceland,2020-01-26,64.963,-19.0208,361714,73368,,,0,0,2503.121,0,0,2503.121,-2503.12142,,-283.6065,,,,,,,,,,,,0.0,,0.0,0.0,6920.167,6920.167,-6920.16736,,
Iceland,2020-01-27,64.963,-19.0208,361714,73368,,,0,0,2239.635,0,0,2239.635,-2239.63495,,-253.75319,,,,,,,,,,,,0.0,,0.0,0.0,6191.729,6191.729,-6191.72869,,
Iceland,2020-01-28,64.963,-19.0208,361714,73368,,,0,0,2003.884,0,0,2003.884,-2003.8839,,-227.04233,,,,,,,,,,,,0.0,,0.0,0.0,5539.968,5539.968,-5539.96777,,
Iceland,2020-01-29,64.963,-19.0208,361714,73368,,,0,0,1792.949,0,0,1792.949,-1792.94876,,-203.14313,,,,,,,,,,,,0.0,,0.0,0.0,4956.813,4956.813,-4956.81327,,
Iceland,2020-01-30,64.963,-19.0208,361714,73368,,,0,0,1604.217,0,0,1604.217,-1604.21731,,-181.75965,,,,,,,,,,,,0.0,,0.0,0.0,4435.043,4435.043,-4435.04345,,
Iceland,2020-01-31,64.963,-19.0208,361714,73368,,,0,0,1435.352,0,0,1435.352,-1435.35233,,-162.62705,,,,,,,,,,,,0.0,,0.0,0.0,3968.197,3968.197,-3968.19677,,
Iceland,2020-02-01,64.963,-19.0208,361714,73368,,,0,0,1284.263,0,0,1284.263,-1284.26261,,-145.50842,,,,,,,,,,,,0.0,,0.0,0.0,3550.492,3550.492,-3550.49185,,
Iceland,2020-02-02,64.963,-19.0208,361714,73368,,,0,0,1149.077,0,0,1149.077,-1149.07707,,-130.19174,,,,,,,,,,,,0.0,,0.0,0.0,3176.756,3176.756,-3176.75587,,
Iceland,2020-02-03,64.963,-19.0208,361714,73368,,,0,0,1028.122,0,0,1028.122,-1028.12159,,-116.48735,,,,,,,,,,,,0.0,,0.0,0.0,2842.361,2842.361,-2842.36051,,
Iceland,2020-02-04,64.963,-19.0208,361714,73368,,,0,0,919.898,0,0,919.898,-919.89826,,-104.22552,,,,,,,,,,,,0.0,,0.0,0.0,2543.165,2543.165,-2543.16467,,
Iceland,2020-02-05,64.963,-19.0208,361714,73368,,,0,0,823.067,0,0,823.067,-823.06687,,-93.25441,,,,,,,,,,,,0.0,,0.0,0.0,2275.463,2275.463,-2275.46312,,
