country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Albania,2020-01-22,41.153,20.168,2842650,5269,,,0,0,18415.304,0,0,18415.304,-18415.30427,,,,,,,,,,,,,,0.0,,0.0,0.0,6478.217,6478.217,-6478.21725,,
Albania,2020-01-23,41.153,20.168,2842650,5269,,,0,0,16741.186,0,0,16741.186,-16741.1857,,,,,,,,,,,,,,0.0,,0.0,0.0,5889.288,5889.288,-5889.28841,,
Albania,2020-01-24,41.153,20.168,2842650,5269,,,0,0,15219.26,0,0,15219.26,-15219.25972,,,,,,,,,,,,,,0.0,,0.0,0.0,5353.899,5353.899,-5353.89855,,
Albania,2020-01-25,41.153,20.168,2842650,5269,,,0,0,13835.691,0,0,13835.691,-13835.69066,,-1336.72418,,,,,,,,,,,,0.0,,0.0,0.0,4867.181,4867.181,-4867.1805,,
Albania,2020-01-26,41.153,20.168,2842650,5269,,,0,0,12577.901,0,0,12577.901,-12577.9006,,-1215.2038,,,,,,,,,,,,0.0,,0.0,0.0,4424.71,4424.71,-4424.70955,,
Albania,2020-01-27,41.153,20.168,2842650,5269,,,0,0,11434.455,0,0,11434.455,-11434.45509,,-1104.73073,,,,,,,,,,,,0.0,,0.0,0.0,4022.463,4022.463,-4022.46323,,
Albania,2020-01-28,41.153,20.168,2842650,5269,,,0,0,10394.959,0,0,10394.959,-10394.95917,,-1004.30066,,,,,,,,,,,,0.0,,0.0,0.0,3656.785,3656.785,-3656.78475,,
Albania,2020-01-29,41.153,20.168,2842650,5269,,,0,0,9449.963,0,0,9449.963,-9449.96288,,-913.0006,,,,,,,,,,,,0.0,,0.0,0.0,3324.35,3324.35,-3324.34977,,
Albania,2020-01-30,41.153,20.168,2842650,5269,,,0,0,8590.875,0,0,8590.875,-8590.87535,,-830.00055,,,,,,,,,,,,0.0,,0.0,0.0,3022.136,3022.136,-3022.13616,,
Albania,2020-01-31,41.153,20.168,2842650,5269,,,0,0,7809.887,0,0,7809.887,-7809.88668,,-754.54595,,,,,,,,,,,,0.0,,0.0,0.0,2747.397,2747.397,-2747.39651,,
