country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
West Bank and Gaza,2020-01-22,31.952,35.233,4801744,3199,,,0,0,327.722,0,0,327.722,-327.72224,,,,,,,,,,,,,,0.0,,0.0,0.0,68.251,68.251,-68.25067,,
West Bank and Gaza,2020-01-23,31.952,35.233,4801744,3199,,,0,0,293.225,0,0,293.225,-293.22517,,,,,,,,,,,,,,0.0,,0.0,0.0,61.066,61.066,-61.06639,,
West Bank and Gaza,2020-01-24,31.952,35.233,4801744,3199,,,0,0,262.359,0,0,262.359,-262.35936,,,,,,,,,,,,,,0.0,,0.0,0.0,54.638,54.638,-54.63835,,
West Bank and Gaza,2020-01-25,31.952,35.233,4801744,3199,,,0,0,234.743,0,0,234.743,-234.74258,,-26.5966,,,,,,,,,,,,0.0,,0.0,0.0,48.887,48.887,-48.88694,,
West Bank and Gaza,2020-01-26,31.952,35.233,4801744,3199,,,0,0,210.033,0,0,210.033,-210.03284,,-23.79696,,,,,,,,,,,,0.0,,0.0,0.0,43.741,43.741,-43.74095,,
West Bank and Gaza,2020-01-27,31.952,35.233,4801744,3199,,,0,0,187.924,0,0,187.924,-187.92412,,-21.29202,,,,,,,,,,,,0.0,,0.0,0.0,39.137,39.137,-39.13664,,
West Bank and Gaza,2020-01-28,31.952,35.233,4801744,3199,,,0,0,168.143,0,0,168.143,-168.14263,,-19.05075,,,,,,,,,,,,0.0,,0.0,0.0,35.017,35.017,-35.01699,,
West Bank and Gaza,2020-01-29,31.952,35.233,4801744,3199,,,0,0,150.443,0,0,150.443,-150.44341,,-17.04541,,,,,,,,,,,,0.0,,0.0,0.0,31.331,31.331,-31.33099,,
West Bank and Gaza,2020-01-30,31.952,35.233,4801744,3199,,,0,0,134.607,0,0,134.607,-134.60726,,-15.25116,,,,,,,,,,,,0.0,,0.0,0.0,28.033,28.033,-28.03299,,
West Bank and Gaza,2020-01-31,31.952,35.233,4801744,3199,,,0,0,120.438,0,0,120.438,-120.43807,,-13.64577,,,,,,,,,,,,0.0,,0.0,0.0,25.082,25.082,-25.08215,,
West Bank and Gaza,2020-02-01,31.952,35.233,4801744,3199,,,0,0,107.76,0,0,107.76,-107.76038,,-12.20937,,,,,,,,,,,,0.0,,0.0,0.0,22.442,22.442,-22.44193,,
West Bank and Gaza,2020-02-02,31.952,35.233,4801744,3199,,,0,0,96.417,0,0,96.417,-96.41718,,-10.92418,,,,,,,,,,,,0.0,,0.0,0.0,20.08,20.08,-20.07962,,
West Bank and Gaza,2020-02-03,31.952,35.233,4801744,3199,,,0,0,86.268,0,0,86.268,-86.26801,,-9.77426,,,,,,,,,,,,0.0,,0.0,0.0,17.966,17.966,-17.96597,,
West Bank and Gaza,2020-02-04,31.952,35.233,4801744,3199,,,0,0,77.187,0,0,77.187,-77.18716,,-8.74539,,,,,,,,,,,,0.0,,0.0,0.0,16.075,16.075,-16.07482,,
West Bank and Gaza,2020-02-05,31.952,35.233,4801744,3199,,,0,0,69.062,0,0,69.062,-69.0622,,-7.82483,,,,,,,,,,,,0.0,,0.0,0.0,14.383,14.383,-14.38273,,
West Bank and Gaza,2020-02-06,31.952,35.233,4801744,3199,,,0,0,61.792,0,0,61.792,-61.79249,,-7.00116,,,,,,,,,,,,0.0,,0.0,0.0,12.869,12.869,-12.86876,,
West Bank and Gaza,2020-02-07,31.952,35.233,4801744,3199,,,0,0,55.288,0,0,55.288,-55.28802,,-6.2642,,,,,,,,,,,,0.0,,0.0,0.0,11.514,11.514,-11.51415,,
West Bank and Gaza,2020-02-08,31.952,35.233,4801744,3199,,,0,0,49.468,0,0,49.468,-49.46823,,-5.60481,,,,,,,,,,,,0.0,,0.0,0.0,10.302,10.302,-10.30214,,
West Bank and Gaza,2020-02-09,31.952,35.233,4801744,3199,,,0,0,44.261,0,0,44.261,-44.26105,,-5.01483,,,,,,,,,,,,0.0,,0.0,0.0,9.218,9.218,-9.2177,,
West Bank and Gaza,2020-02-10,31.952,35.233,4801744,3199,,,0,0,39.602,0,0,39.602,-39.60199,,-4.48695,,,,,,,,,,,,0.0,,0.0,0.0,8.247,8.247,-8.24742,,
West Bank and Gaza,2020-02-11,31.952,35.233,4801744,3199,,,0,0,35.433,0,0,35.433,-35.43336,,-4.01464,,,,,,,,,,,,0.0,,0.0,0.0,7.379,7.379,-7.37927,,
West Bank and Gaza,2020-02-12,31.952,35.233,4801744,3199,,,0,0,31.704,0,0,31.704,-31.70353,,-3.59205,,,,,,,,,,,,0.0,,0.0,0.0,6.603,6.603,-6.6025,,
West Bank and Gaza,2020-02-13,31.952,35.233,4801744,3199,,,0,0,28.366,0,0,28.366,-28.36632,,-3.21394,,,,,,,,,,,,0.0,,0.0,0.0,5.908,5.908,-5.9075,,
West Bank and Gaza,2020-02-14,31.952,35.233,4801744,3199,,,0,0,25.38,0,0,25.38,-25.38039,,-2.87563,,,,,,,,,,,,0.0,,0.0,0.0,5.286,5.286,-5.28566,,
