country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Australia,2020-01-22,-31.99619,141.233,25731295,57396,,,0,0,11422.944,0,0,11422.944,-11422.94363,,,,,,,,,,,,,,0.0,,0.0,0.0,443.932,443.932,-443.93194,,
Australia,2020-01-23,-31.99619,141.233,25731295,57396,,,0,0,10220.529,0,0,10220.529,-10220.52851,,,,,,,,,,,,,,0.0,,0.0,0.0,397.202,397.202,-397.20226,,
Australia,2020-01-24,-31.99619,141.233,25731295,57396,,,0,0,9144.683,0,0,9144.683,-9144.6834,,,,,,,,,,,,,,0.0,,0.0,0.0,355.391,355.391,-355.3915,,
Australia,2020-01-25,-31.99619,141.233,25731295,57396,,,0,0,8182.085,0,0,8182.085,-8182.08515,,-926.88905,,,,,,,,,,,,0.0,,0.0,0.0,317.982,317.982,-317.98186,,
Australia,2020-01-26,-31.99619,141.233,25731295,57396,,,4,0,7320.813,0,4,7320.813,-7316.81303,,-829.23406,,,,,,,,,,,,0.0,0.0,0.1555,0.0,284.51,284.51,-284.35464,,
Australia,2020-01-27,-31.99619,141.233,25731295,57396,,,5,0,6550.622,0,5,6550.622,-6545.62218,,-741.841,,,,,,,,,,,,0.0,0.0,0.1943,0.0,254.578,254.578,-254.38371,,
Australia,2020-01-28,-31.99619,141.233,25731295,57396,,,5,0,5861.609,0,5,5861.609,-5856.60932,,-663.59458,,,,,,,,,,,,0.0,0.0,0.1943,0.0,227.801,227.801,-227.60647,,
Australia,2020-01-29,-31.99619,141.233,25731295,57396,,,6,0,5245.124,0,6,5245.124,-5239.12413,1.333,-593.58463,,,,,,,,,,,,0.0,0.0,0.2332,0.0,203.842,203.842,-203.60903,,
Australia,2020-01-30,-31.99619,141.233,25731295,57396,,,9,2,4693.637,0,9,4693.637,-4684.63738,1.167,-530.96168,,,,,,,,,,,,0.0,0.0,0.3498,0.0,182.41,182.41,-182.05991,,
Australia,2020-01-31,-31.99619,141.233,25731295,57396,,,9,2,4200.518,0,9,4200.518,-4191.51766,1.167,-474.94817,,,,,,,,,,,,0.0,0.0,0.3498,0.0,163.245,163.245,-162.89571,,
Australia,2020-02-01,-31.99619,141.233,25731295,57396,,,12,2,3759.305,0,12,3759.305,-3747.30527,1.167,-424.83082,,,,-0.13889,,,,,,,,0.0,0.0,0.4664,0.0,146.099,146.099,-145.63221,,
Australia,2020-02-02,-31.99619,141.233,25731295,57396,,,12,2,3364.852,0,12,3364.852,-3352.85208,0.6667,-379.98898,,,,-0.11111,,,,,,,,0.0,0.0,0.4664,0.0,130.769,130.769,-130.3025,,
Australia,2020-02-03,-31.99619,141.233,25731295,57396,,,12,2,3011.92,0,12,3011.92,-2999.92029,0.8333,-339.91996,,,,-0.11111,,,,,,,,0.0,0.0,0.4664,0.0,117.053,117.053,-116.58645,,
Australia,2020-02-04,-31.99619,141.233,25731295,57396,,,13,2,2696.139,0,13,2696.139,-2683.1392,0.5,-304.0512,,,,-0.13889,,,,,,,,0.0,0.0,0.5052,0.0,104.781,104.781,-104.27533,,
Australia,2020-02-05,-31.99619,141.233,25731295,57396,,,13,2,2413.703,0,13,2413.703,-2400.7035,0.5,-271.99318,,,,-0.05556,,,,,,,,0.0,0.0,0.5052,0.0,93.804,93.804,-93.29898,,
Australia,2020-02-06,-31.99619,141.233,25731295,57396,,,14,2,2160.998,0,14,2160.998,-2146.99787,0.5,-243.30968,,,,-0.11111,,,,,,,,0.0,0.0,0.5441,0.0,83.983,83.983,-83.43917,,
Australia,2020-02-07,-31.99619,141.233,25731295,57396,,,15,2,1934.998,0,15,1934.998,-1919.99809,0.3333,-217.64551,,,,-0.08333,,,,,,,,0.0,0.0,0.5829,0.0,75.2,75.2,-74.61724,,
Australia,2020-02-08,-31.99619,141.233,25731295,57396,,,15,2,1732.893,0,15,1732.893,-1717.89303,0.3333,-194.70037,,,,-0.08333,,,,,,,,0.0,0.0,0.5829,0.0,67.346,67.346,-66.76279,,
Australia,2020-02-09,-31.99619,141.233,25731295,57396,,,15,2,1552.062,0,15,1552.062,-1537.06218,0.1667,-174.1705,,,,-0.08333,,,,,,,,0.0,0.0,0.5829,0.0,60.318,60.318,-59.73513,,
Australia,2020-02-10,-31.99619,141.233,25731295,57396,,,15,2,1390.266,0,15,1390.266,-1375.26616,0.0,-155.81922,,,,-0.05556,,,,,,,,0.0,0.0,0.5829,0.0,54.03,54.03,-53.44722,,
Australia,2020-02-11,-31.99619,141.233,25731295,57396,,,15,2,1245.501,0,15,1245.501,-1230.5013,0.0,-139.4172,,,,-0.05556,,,,,,,,0.0,0.0,0.5829,0.0,48.404,48.404,-47.8212,,
Australia,2020-02-12,-31.99619,141.233,25731295,57396,,,15,2,1115.975,0,15,1115.975,-1100.97485,0.0,-124.7417,,,,-0.02778,,,,,,,,0.0,0.0,0.5829,0.0,43.37,43.37,-42.78739,,
Australia,2020-02-13,-31.99619,141.233,25731295,57396,,,15,8,1000.083,0,15,1000.083,-985.08276,0.0,-111.611,,,,,,,,,,,,0.0,0.0,0.5829,0.0,38.866,38.866,-38.28345,,
Australia,2020-02-14,-31.99619,141.233,25731295,57396,,,15,8,896.39,0,15,896.39,-881.38984,0.0,-99.86247,,,,,,,,,,,,0.0,0.0,0.5829,0.0,34.837,34.837,-34.25361,,
Australia,2020-02-15,-31.99619,141.233,25731295,57396,,,15,8,803.612,0,15,803.612,-788.61196,0.0,-89.35063,,,,,,,,,,,,0.0,0.0,0.5829,0.0,31.231,31.231,-30.64797,,
Australia,2020-02-16,-31.99619,141.233,25731295,57396,,,15,8,720.6,0,15,720.6,-705.60018,0.0,-79.9453,,,,,,,,,,,,0.0,0.0,0.5829,0.0,28.005,28.005,-27.42187,,
