country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Singapore,2020-01-22,1.283,103.833,5853430,64582,,,0,0,974,0,0,974,-974,,,,,,,,,,,,,,0.0,,0.0,0.0,166.398,166.398,-166.39816,,
Singapore,2020-01-23,1.283,103.833,5853430,64582,,,1,0,886,0,1,886,-885,,,,,,,,,,,,,,0.0,0.0,0.1708,0.0,151.364,151.364,-151.1934,,
Singapore,2020-01-24,1.283,103.833,5853430,64582,,,3,0,805,0,3,805,-802,,,,,,,,,,,,,,0.0,0.0,0.5125,0.0,137.526,137.526,-137.01368,,
Singapore,2020-01-25,1.283,103.833,5853430,64582,,,3,0,732,0,3,732,-729,,-70.5,,,,,,,,,,,,0.0,0.0,0.5125,0.0,125.055,125.055,-124.54236,,
Singapore,2020-01-26,1.283,103.833,5853430,64582,,,4,0,666,0,4,666,-662,1.0,-64.0,,,,,,,,,,,,0.0,0.0,0.6834,0.0,113.779,113.779,-113.09608,,
Singapore,2020-01-27,1.283,103.833,5853430,64582,,,5,0,606,0,5,606,-601,1.167,-58.0,,,,,,,,,,,,0.0,0.0,0.8542,0.0,103.529,103.529,-102.67484,,
Singapore,2020-01-28,1.283,103.833,5853430,64582,,,7,0,551,0,7,551,-544,1.667,-52.66667,,,,,,,,,,,,0.0,0.0,1.196,0.0,94.133,94.133,-92.93696,,
Singapore,2020-01-29,1.283,103.833,5853430,64582,,,7,0,502,0,7,502,-495,2.0,-47.66667,,,,0.3056,,,,,,,,0.0,0.0,1.196,0.0,85.762,85.762,-84.5658,,
Singapore,2020-01-30,1.283,103.833,5853430,64582,,,10,0,457,0,10,457,-447,2.167,-43.16667,,,,0.3056,,,,,,,,0.0,0.0,1.708,0.0,78.074,78.074,-76.36548,,
Singapore,2020-01-31,1.283,103.833,5853430,64582,,,13,0,416,0,13,416,-403,1.833,-39.0,,,,0.1389,,,,,-0.0625,,,0.0,0.0,2.221,0.0,71.069,71.069,-68.84852,,
Singapore,2020-02-01,1.283,103.833,5853430,64582,,,16,0,380,0,16,380,-364,2.833,-35.33333,,,,0.05556,,,,,0.0,,,0.0,0.0,2.733,0.0,64.919,64.919,-62.18576,,
Singapore,2020-02-02,1.283,103.833,5853430,64582,,,18,0,347,0,18,347,-329,3.0,-32.0,,,,0.05556,,,,,-0.00694,,,0.0,0.0,3.075,0.0,59.281,59.281,-56.20636,,
Singapore,2020-02-03,1.283,103.833,5853430,64582,,,18,0,317,0,18,317,-299,2.5,-28.66667,,,,0.3056,,,,,-0.00694,,,0.0,0.0,3.075,0.0,54.156,54.156,-51.08116,,
Singapore,2020-02-04,1.283,103.833,5853430,64582,,,24,0,290,0,24,290,-266,2.333,-26.0,,,,0.1111,,,,,0.03472,,,0.0,0.0,4.1,0.0,49.544,49.544,-45.44344,,
Singapore,2020-02-05,1.283,103.833,5853430,64582,,,28,0,265,0,28,265,-237,2.5,-23.33333,,,,0.02778,,,,,0.02083,,,0.0,0.0,4.784,0.0,45.273,45.273,-40.48908,,
Singapore,2020-02-06,1.283,103.833,5853430,64582,,,28,0,244,0,28,244,-216,3.667,-21.0,,,,0.1944,,,,,0.1042,-0.00521,,0.0,0.0,4.784,0.0,41.685,41.685,-36.90144,,
Singapore,2020-02-07,1.283,103.833,5853430,64582,,,30,0,224,0,30,224,-194,3.5,-18.83333,,,,0.3889,,,,,0.0625,-0.01042,,0.0,0.0,5.125,0.0,38.268,38.268,-33.14296,,
Singapore,2020-02-08,1.283,103.833,5853430,64582,,,33,2,207,0,33,207,-174,3.167,-16.66667,,,,0.5278,,,,,0.01389,-0.0434,,0.0,0.0,5.638,0.0,35.364,35.364,-29.72616,,
Singapore,2020-02-09,1.283,103.833,5853430,64582,,,40,2,191,0,40,191,-151,3.667,-15.0,,,,0.2778,,,,,-0.02083,-0.03646,,0.0,0.0,6.834,0.0,32.63,32.63,-25.79684,,
Singapore,2020-02-10,1.283,103.833,5853430,64582,,,45,2,177,0,45,177,-132,4.667,-13.16667,,,,0.25,,,,,-0.06944,-0.04861,,0.0,0.0,7.688,0.0,30.239,30.239,-22.55088,,
Singapore,2020-02-11,1.283,103.833,5853430,64582,,,47,9,165,0,47,165,-118,5.667,-11.66667,,,,0.3056,,,,,-0.08333,,,0.0,0.0,8.029,0.0,28.189,28.189,-20.15912,,
Singapore,2020-02-12,1.283,103.833,5853430,64582,,,50,15,154,0,50,154,-104,5.333,-10.0,,,,0.25,,,,,-0.18056,,,0.0,0.0,8.542,0.0,26.309,26.309,-17.76736,,
Singapore,2020-02-13,1.283,103.833,5853430,64582,,,58,15,145,0,58,145,-87,5.0,-8.66667,,,,-0.05556,,,,,-0.20833,,,0.0,0.0,9.909,0.0,24.772,24.772,-14.86308,,
Singapore,2020-02-14,1.283,103.833,5853430,64582,,,67,17,137,0,67,137,-70,5.0,-7.33333,,,,-0.47222,,,,,-0.20139,,,0.0,0.0,11.446,0.0,23.405,23.405,-11.9588,,
Singapore,2020-02-15,1.283,103.833,5853430,64582,,,72,18,131,0,72,131,-59,5.167,-6.16667,,,,-0.52778,,,,,,,,0.0,0.0,12.3,0.0,22.38,22.38,-10.07956,,
Singapore,2020-02-16,1.283,103.833,5853430,64582,,,75,18,125,0,75,125,-50,4.333,-5.33333,,,,-0.55556,,,,,,,,0.0,0.0,12.813,0.0,21.355,21.355,-8.542,,
Singapore,2020-02-17,1.283,103.833,5853430,64582,,,77,24,121,0,77,121,-44,2.833,-4.33333,,,,-0.5,,,,,,,,0.0,0.0,13.155,0.0,20.672,20.672,-7.51696,,
