country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Uruguay,2020-01-22,-32.5228,-55.7658,3464003,17278,,,0,0,1.864266048e6,0,0,1.864266048e6,-1.86426604756e6,,,,,,,,,,,,,,0.0,,0.0,0.0,538182.573,538182.573,-538182.57304,,
Uruguay,2020-01-23,-32.5228,-55.7658,3464003,17278,,,0,0,1.668027516e6,0,0,1.668027516e6,-1.66802751624e6,,,,,,,,,,,,,,0.0,,0.0,0.0,481531.776,481531.776,-481531.77588,,
Uruguay,2020-01-24,-32.5228,-55.7658,3464003,17278,,,0,0,1.492445672e6,0,0,1.492445672e6,-1.49244567242e6,,,,,,,,,,,,,,0.0,,0.0,0.0,430844.221,430844.221,-430844.22052,,
Uruguay,2020-01-25,-32.5228,-55.7658,3464003,17278,,,0,0,1.335346128e6,0,0,1.335346128e6,-1.33534612796e6,,-151296.23593,,,,,,,,,,,,0.0,,0.0,0.0,385492.197,385492.197,-385492.19731,,
Uruguay,2020-01-26,-32.5228,-55.7658,3464003,17278,,,0,0,1.194783378e6,0,0,1.194783378e6,-1.19478337765e6,,-135370.31636,,,,,,,,,,,,0.0,,0.0,0.0,344914.071,344914.071,-344914.07128,,
Uruguay,2020-01-27,-32.5228,-55.7658,3464003,17278,,,0,0,1.069016706e6,0,0,1.069016706e6,-1.06901670631e6,,-121120.80938,,,,,,,,,,,,0.0,,0.0,0.0,308607.327,308607.327,-308607.32693,,
Uruguay,2020-01-28,-32.5228,-55.7658,3464003,17278,,,0,0,956488.632,0,0,956488.632,-956488.63197,,-108371.25049,,,,,,,,,,,,0.0,,0.0,0.0,276122.345,276122.345,-276122.34515,,
Uruguay,2020-01-29,-32.5228,-55.7658,3464003,17278,,,0,0,855805.618,0,0,855805.618,-855805.61807,,-96963.75044,,,,,,,,,,,,0.0,,0.0,0.0,247056.835,247056.835,-247056.83513,,
Uruguay,2020-01-30,-32.5228,-55.7658,3464003,17278,,,0,0,765720.816,0,0,765720.816,-765720.81617,,-86757.03987,,,,,,,,,,,,0.0,,0.0,0.0,221050.852,221050.852,-221050.85249,,
Uruguay,2020-01-31,-32.5228,-55.7658,3464003,17278,,,0,0,685118.625,0,0,685118.625,-685118.625,,-77624.71988,,,,,,,,,,,,0.0,,0.0,0.0,197782.342,197782.342,-197782.3417,,
Uruguay,2020-02-01,-32.5228,-55.7658,3464003,17278,,,0,0,613000.875,0,0,613000.875,-613000.875,,-69453.69674,,,,,,,,,,,,0.0,,0.0,0.0,176963.148,176963.148,-176963.14784,,
Uruguay,2020-02-02,-32.5228,-55.7658,3464003,17278,,,0,0,548474.467,0,0,548474.467,-548474.4671,,-62142.78129,,,,,,,,,,,,0.0,,0.0,0.0,158335.448,158335.448,-158335.44806,,
Uruguay,2020-02-03,-32.5228,-55.7658,3464003,17278,,,0,0,490740.313,0,0,490740.313,-490740.31267,,-55601.43589,,,,,,,,,,,,0.0,,0.0,0.0,141668.559,141668.559,-141668.55879,,
Uruguay,2020-02-04,-32.5228,-55.7658,3464003,17278,,,0,0,439083.438,0,0,439083.438,-439083.43765,,-49748.65317,,,,,,,,,,,,0.0,,0.0,0.0,126756.079,126756.079,-126756.07892,,
Uruguay,2020-02-05,-32.5228,-55.7658,3464003,17278,,,0,0,392864.128,0,0,392864.128,-392864.12843,,-44511.95283,,,,,,,,,,,,0.0,,0.0,0.0,113413.334,113413.334,-113413.33377,,
Uruguay,2020-02-06,-32.5228,-55.7658,3464003,17278,,,0,0,351510.01,0,0,351510.01,-351510.00964,,-39826.48411,,,,,,,,,,,,0.0,,0.0,0.0,101475.088,101475.088,-101475.08811,,
Uruguay,2020-02-07,-32.5228,-55.7658,3464003,17278,,,0,0,314508.956,0,0,314508.956,-314508.956,,-35634.22263,,,,,,,,,,,,0.0,,0.0,0.0,90793.5,90793.5,-90793.49989,,
Uruguay,2020-02-08,-32.5228,-55.7658,3464003,17278,,,0,0,281402.75,0,0,281402.75,-281402.7501,,-31883.25183,,,,,,,,,,,,0.0,,0.0,0.0,81236.289,81236.289,-81236.28937,,
Uruguay,2020-02-09,-32.5228,-55.7658,3464003,17278,,,0,0,251781.408,0,0,251781.408,-251781.40799,,-28527.12005,,,,,,,,,,,,0.0,,0.0,0.0,72685.101,72685.101,-72685.10102,,
Uruguay,2020-02-10,-32.5228,-55.7658,3464003,17278,,,0,0,225278.102,0,0,225278.102,-225278.10188,,-25524.26531,,,,,,,,,,,,0.0,,0.0,0.0,65034.038,65034.038,-65034.03775,,
Uruguay,2020-02-11,-32.5228,-55.7658,3464003,17278,,,0,0,201564.617,0,0,201564.617,-201564.61747,,-22837.50054,,,,,,,,,,,,0.0,,0.0,0.0,58188.35,58188.35,-58188.34957,,
Uruguay,2020-02-12,-32.5228,-55.7658,3464003,17278,,,0,0,180347.289,0,0,180347.289,-180347.28932,,-20433.55312,,,,,,,,,,,,0.0,,0.0,0.0,52063.26,52063.26,-52063.26014,,
Uruguay,2020-02-13,-32.5228,-55.7658,3464003,17278,,,0,0,161363.364,0,0,161363.364,-161363.36413,,-18282.65279,,,,,,,,,,,,0.0,,0.0,0.0,46582.917,46582.917,-46582.91697,,
