country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Colombia,2020-01-22,4.571,-74.2973,50907732,6668,,,0,0,84178.17,0,0,84178.17,-84178.16961,,,,,,,,,,,,,,0.0,,0.0,0.0,1653.544,1653.544,-1653.5439,,
Colombia,2020-01-23,4.571,-74.2973,50907732,6668,,,0,0,76525.609,0,0,76525.609,-76525.60874,,,,,,,,,,,,,,0.0,,0.0,0.0,1503.222,1503.222,-1503.22173,,
Colombia,2020-01-24,4.571,-74.2973,50907732,6668,,,0,0,69568.735,0,0,69568.735,-69568.73521,,,,,,,,,,,,,,0.0,,0.0,0.0,1366.565,1366.565,-1366.5652,,
Colombia,2020-01-25,4.571,-74.2973,50907732,6668,,,0,0,63244.305,0,0,63244.305,-63244.30474,,-6110.2979,,,,,,,,,,,,0.0,,0.0,0.0,1242.332,1242.332,-1242.332,,
Colombia,2020-01-26,4.571,-74.2973,50907732,6668,,,0,0,57494.822,0,0,57494.822,-57494.82249,,-5554.81627,,,,,,,,,,,,0.0,,0.0,0.0,1129.393,1129.393,-1129.39273,,
Colombia,2020-01-27,4.571,-74.2973,50907732,6668,,,0,0,52268.02,0,0,52268.02,-52268.02045,,-5049.83297,,,,,,,,,,,,0.0,,0.0,0.0,1026.721,1026.721,-1026.72066,,
Colombia,2020-01-28,4.571,-74.2973,50907732,6668,,,0,0,47516.382,0,0,47516.382,-47516.38222,,-4590.75725,,,,,,,,,,,,0.0,,0.0,0.0,933.382,933.382,-933.38242,,
Colombia,2020-01-29,4.571,-74.2973,50907732,6668,,,0,0,43196.711,0,0,43196.711,-43196.71111,,-4173.41568,,,,,,,,,,,,0.0,,0.0,0.0,848.529,848.529,-848.52948,,
Colombia,2020-01-30,4.571,-74.2973,50907732,6668,,,0,0,39269.737,0,0,39269.737,-39269.73738,,-3794.01425,,,,,,,,,,,,0.0,,0.0,0.0,771.39,771.39,-771.39043,,
Colombia,2020-01-31,4.571,-74.2973,50907732,6668,,,0,0,35699.761,0,0,35699.761,-35699.76125,,-3449.10387,,,,,,,,,,,,0.0,,0.0,0.0,701.264,701.264,-701.26403,,
Colombia,2020-02-01,4.571,-74.2973,50907732,6668,,,0,0,32454.328,0,0,32454.328,-32454.32841,,-3135.54897,,,,,,,,,,,,0.0,,0.0,0.0,637.513,637.513,-637.51275,,
Colombia,2020-02-02,4.571,-74.2973,50907732,6668,,,0,0,29503.935,0,0,29503.935,-29503.93492,,-2850.49906,,,,,,,,,,,,0.0,,0.0,0.0,579.557,579.557,-579.55705,,
Colombia,2020-02-03,4.571,-74.2973,50907732,6668,,,0,0,26821.759,0,0,26821.759,-26821.75902,,-2591.36279,,,,,,,,,,,,0.0,,0.0,0.0,526.87,526.87,-526.87004,,
Colombia,2020-02-04,4.571,-74.2973,50907732,6668,,,0,0,24383.417,0,0,24383.417,-24383.41729,,-2355.78435,,,,,,,,,,,,0.0,,0.0,0.0,478.973,478.973,-478.97277,,
Colombia,2020-02-05,4.571,-74.2973,50907732,6668,,,0,0,22166.743,0,0,22166.743,-22166.74299,,-2141.62214,,,,,,,,,,,,0.0,,0.0,0.0,435.43,435.43,-435.42979,,
Colombia,2020-02-06,4.571,-74.2973,50907732,6668,,,0,0,20151.585,0,0,20151.585,-20151.58453,,-1946.92922,,,,,,,,,,,,0.0,,0.0,0.0,395.845,395.845,-395.84526,,
Colombia,2020-02-07,4.571,-74.2973,50907732,6668,,,0,0,18319.622,0,0,18319.622,-18319.6223,,-1769.93565,,,,,,,,,,,,0.0,,0.0,0.0,359.859,359.859,-359.85933,,
Colombia,2020-02-08,4.571,-74.2973,50907732,6668,,,0,0,16654.202,0,0,16654.202,-16654.20209,,-1609.03241,,,,,,,,,,,,0.0,,0.0,0.0,327.145,327.145,-327.14485,,
