Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-04,RO,Machadinho D'Oeste,1,0,0,40391,1100130,0,1,,,,,,,,,,,,,,,0.0,24.758,0.0,0.0,0.0,24.758
2020-05-05,RO,Machadinho D'Oeste,0,0,0,40391,1100130,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-06,RO,Machadinho D'Oeste,1,0,0,40391,1100130,0,1,,,,,,,,,,,,,,,0.0,24.758,0.0,0.0,0.0,24.758
2020-05-07,RO,Machadinho D'Oeste,0,0,0,40391,1100130,0,0,0.1667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-08,RO,Machadinho D'Oeste,0,0,0,40391,1100130,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-09,RO,Machadinho D'Oeste,1,0,0,40391,1100130,0,1,0.1667,,,,,,,,,,,,,,0.0,24.758,0.0,0.0,0.0,24.758
2020-05-10,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,,,,,,-0.02778,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-11,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,,,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-12,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,0.1667,,,,,-0.02778,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-13,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-14,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-15,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-16,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-17,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,,,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-18,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,,,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
2020-05-19,RO,Machadinho D'Oeste,2,0,1,40391,1100130,1,1,,,,,,,,,,,,,,0.0,0.0,49.516,0.0,24.758,24.758,24.758
