Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-10,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-11,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-12,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-13,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-16,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-18,RS,Campo Bom,1,0,0,67379,4303905,0,1,,,,,,,,,,,,,,,0.0,14.841,0.0,0.0,0.0,14.841
2020-03-19,RS,Campo Bom,2,0,0,67379,4303905,0,2,,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-20,RS,Campo Bom,2,0,0,67379,4303905,0,2,,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-21,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.1667,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-22,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-23,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-24,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,-0.02778,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-25,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-26,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-27,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-28,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-29,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-30,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.0,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-03-31,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.1667,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-04-01,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.1667,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
2020-04-02,RS,Campo Bom,2,0,0,67379,4303905,0,2,0.1667,,,,,,,,,,,,,,0.0,29.683,0.0,0.0,0.0,29.683
