Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-06,PB,Massaranduba,1,0,2,14057,2509206,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,569.111,0.0,142.278,142.278,426.834
2020-05-07,PB,Massaranduba,1,0,2,14057,2509206,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,569.111,0.0,142.278,142.278,426.834
2020-05-08,PB,Massaranduba,1,0,2,14057,2509206,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,569.111,0.0,142.278,142.278,426.834
2020-05-09,PB,Massaranduba,1,0,2,14057,2509206,8.3,8,2,6,4.167,1.333,,,,,,,,,,,,0.0,0.0,569.111,0.0,142.278,142.278,426.834
2020-05-10,PB,Massaranduba,2,0,5,14057,2509206,8.3,17,5,12,4.167,1.333,,,,,,,,,,,,0.0,0.0,1209.362,0.0,355.695,355.695,853.667
2020-05-11,PB,Massaranduba,2,0,5,14057,2509206,8.3,17,5,12,4.167,1.333,,,,,,,,,,,,0.0,0.0,1209.362,0.0,355.695,355.695,853.667
2020-05-12,PB,Massaranduba,4,0,10,14057,2509206,8.3,33,10,23,4.167,1.333,,,,-0.22222,-0.08333,,,,,,,0.0,0.0,2347.585,0.0,711.389,711.389,1636.195
2020-05-13,PB,Massaranduba,4,0,10,14057,2509206,8.3,33,10,23,5.5,1.5,,,,0.4722,0.1389,,,,,,,0.0,0.0,2347.585,0.0,711.389,711.389,1636.195
2020-05-14,PB,Massaranduba,4,0,10,14057,2509206,8.3,33,10,23,5.5,1.667,,,,0.6944,0.1944,,,,,,,0.0,0.0,2347.585,0.0,711.389,711.389,1636.195
2020-05-15,PB,Massaranduba,4,0,10,14057,2509206,8.3,33,10,23,2.833,0.8333,,,,0.6944,0.2222,,,,0.2292,,,0.0,0.0,2347.585,0.0,711.389,711.389,1636.195
2020-05-16,PB,Massaranduba,6,0,14,14057,2509206,8.3,50,14,36,7.0,2.167,,,,1.389,0.5,,,,0.2292,,,0.0,0.0,3556.947,0.0,995.945,995.945,2561.002
2020-05-17,PB,Massaranduba,6,0,15,14057,2509206,8.3,50,15,35,8.333,2.5,,,,1.389,0.4722,,,,-0.11806,,,0.0,0.0,3556.947,0.0,1067.084,1067.084,2489.863
2020-05-18,PB,Massaranduba,6,0,15,14057,2509206,8.3,50,15,35,8.333,2.667,,,,1.611,0.5278,,,,,,,0.0,0.0,3556.947,0.0,1067.084,1067.084,2489.863
2020-05-19,PB,Massaranduba,9,0,23,14057,2509206,8.3,75,23,52,13.833,4.5,,,,0.2222,0.3333,,,,,,,0.0,0.0,5335.42,0.0,1636.195,1636.195,3699.225
2020-05-20,PB,Massaranduba,10,0,25,14057,2509206,8.3,83,25,58,13.833,4.5,,,,,,,,,,,,0.0,0.0,5904.532,0.0,1778.473,1778.473,4126.058
2020-05-21,PB,Massaranduba,10,0,26,14057,2509206,8.3,83,26,57,12.5,4.0,,,,,,,,,,,,0.0,0.0,5904.532,0.0,1849.612,1849.612,4054.919
2020-05-22,PB,Massaranduba,16,0,41,14057,2509206,8.3,133,41,92,8.333,4.167,,,,,,,,,,,,0.0,0.0,9461.478,0.0,2916.696,2916.696,6544.782
2020-05-23,PB,Massaranduba,16,0,42,14057,2509206,8.3,133,42,91,,,,,,,,,,,,,,0.0,0.0,9461.478,0.0,2987.835,2987.835,6473.643
2020-05-24,PB,Massaranduba,15,0,39,14057,2509206,8.3,125,39,86,,,,,,,,,,,,,,0.0,0.0,8892.367,0.0,2774.418,2774.418,6117.948
2020-05-25,PB,Massaranduba,15,0,48,14057,2509206,8.3,125,48,77,,,,,,,,,,,,,,0.0,0.0,8892.367,0.0,3414.669,3414.669,5477.698
2020-04-09,SC,Massaranduba,1,1,0,17085,4210605,25.0,25,1,24,,,,,,,,,,,,,,1.0,0.04,1463.272,58.531,0.0,58.531,1404.741
2020-04-10,SC,Massaranduba,1,1,0,17085,4210605,25.0,25,1,24,,,,,,,,,,,,,,1.0,0.04,1463.272,58.531,0.0,58.531,1404.741
2020-04-11,SC,Massaranduba,1,1,0,17085,4210605,25.0,25,1,24,,,,,,,,,,,,,,1.0,0.04,1463.272,58.531,0.0,58.531,1404.741
2020-04-12,SC,Massaranduba,1,1,0,17085,4210605,25.0,25,1,24,0.0,,0.0,,,,,,,,,,,1.0,0.04,1463.272,58.531,0.0,58.531,1404.741
2020-04-13,SC,Massaranduba,1,1,0,17085,4210605,25.0,25,1,24,0.0,,0.0,,,,,,,,,,,1.0,0.04,1463.272,58.531,0.0,58.531,1404.741
2020-04-14,SC,Massaranduba,1,1,2,17085,4210605,25.0,25,3,22,0.0,,0.0,,,,,,,,,,,0.3333,0.04,1463.272,58.531,117.062,175.593,1287.679
2020-04-15,SC,Massaranduba,1,1,9,17085,4210605,25.0,25,10,15,0.0,,0.0,,,,,,,,,,,0.1,0.04,1463.272,58.531,526.778,585.309,877.963
2020-04-16,SC,Massaranduba,1,1,8,17085,4210605,25.0,25,9,16,0.0,,0.0,,,,,,,,,,,0.1111,0.04,1463.272,58.531,468.247,526.778,936.494
2020-04-17,SC,Massaranduba,1,1,8,17085,4210605,25.0,25,9,16,0.0,1.333,0.0,1.333,-1.33333,,,,,,,,,0.1111,0.04,1463.272,58.531,468.247,526.778,936.494
2020-04-18,SC,Massaranduba,1,1,7,17085,4210605,25.0,25,8,17,0.0,0.1667,0.0,0.1667,-0.16667,,,,,,,,,0.125,0.04,1463.272,58.531,409.716,468.247,995.025
2020-04-19,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,0.3333,0.0,0.3333,-0.33333,,,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-20,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,0.3333,0.0,0.3333,-0.33333,,-0.25,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-21,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,0.5,0.0,0.5,-0.5,,-0.05556,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-22,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,-0.16667,0.0,-0.16667,0.1667,,-0.11111,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-23,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,-0.16667,0.0,-0.16667,0.1667,,-0.11111,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-24,SC,Massaranduba,1,1,10,17085,4210605,25.0,25,11,14,0.0,-0.16667,0.0,-0.16667,0.1667,,-0.13889,,,,,,,0.09091,0.04,1463.272,58.531,585.309,643.84,819.432
2020-04-25,SC,Massaranduba,1,1,9,17085,4210605,25.0,25,10,15,0.0,-0.33333,0.0,-0.33333,0.3333,,,,,,,,,0.1,0.04,1463.272,58.531,526.778,585.309,877.963
2020-04-26,SC,Massaranduba,1,1,9,17085,4210605,25.0,25,10,15,0.0,-0.33333,0.0,-0.33333,0.3333,,,,,,,,,0.1,0.04,1463.272,58.531,526.778,585.309,877.963
2020-04-27,SC,Massaranduba,1,1,9,17085,4210605,25.0,25,10,15,0.0,-0.33333,0.0,-0.33333,0.3333,,,,,,,,,0.1,0.04,1463.272,58.531,526.778,585.309,877.963
