Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-16,MG,Belo Horizonte,1,0,0,2537191,3106200,16.5,16,0,16,,,,,,,,,,,,,,,0.0,6.306,0.0,0.0,0.0,6.306
2020-03-17,MG,Belo Horizonte,5,0,1,2537191,3106200,16.5,82,1,81,,,,,,,,,,,,,,0.0,0.0,32.319,0.0,0.3941,0.3941,31.925
2020-03-18,MG,Belo Horizonte,10,0,1,2537191,3106200,16.5,165,1,164,,,,,,,,,,,,,,0.0,0.0,65.033,0.0,0.3941,0.3941,64.638
2020-03-19,MG,Belo Horizonte,18,0,1,2537191,3106200,16.5,297,1,296,,,,,,,,,,,,,,0.0,0.0,117.059,0.0,0.3941,0.3941,116.664
2020-03-20,MG,Belo Horizonte,20,0,1,2537191,3106200,16.5,330,1,329,,,,,,,,,,,,,,0.0,0.0,130.065,0.0,0.3941,0.3941,129.671
2020-03-21,MG,Belo Horizonte,30,0,1,2537191,3106200,16.5,495,1,494,,,,,,,,,,,,,,0.0,0.0,195.098,0.0,0.3941,0.3941,194.704
2020-03-23,MG,Belo Horizonte,60,0,1,2537191,3106200,16.5,990,1,989,,,,,,,,,,,,,,0.0,0.0,390.195,0.0,0.3941,0.3941,389.801
2020-03-24,MG,Belo Horizonte,87,0,1,2537191,3106200,16.5,1436,1,1435,,,,,,,,,,,,,,0.0,0.0,565.98,0.0,0.3941,0.3941,565.586
2020-03-25,MG,Belo Horizonte,90,0,1,2537191,3106200,16.5,1485,1,1484,,,,,,,,,,,,,,0.0,0.0,585.293,0.0,0.3941,0.3941,584.899
2020-03-26,MG,Belo Horizonte,96,0,3,2537191,3106200,16.5,1584,3,1581,228.333,0.3333,,,,,,,,,,,,0.0,0.0,624.312,0.0,1.182,1.182,623.13
2020-03-27,MG,Belo Horizonte,118,0,3,2537191,3106200,16.5,1947,3,1944,209.0,11.5,,,,,,,,,,,,0.0,0.0,767.384,0.0,1.182,1.182,766.202
2020-03-28,MG,Belo Horizonte,129,0,3,2537191,3106200,16.5,2128,3,2125,200.833,9.833,,,,,,,,,,,,0.0,0.0,838.723,0.0,1.182,1.182,837.54
2020-03-29,MG,Belo Horizonte,143,0,3,2537191,3106200,16.5,2360,3,2357,253.0,9.167,,,,5.0,1.194,,,,,,,0.0,0.0,930.163,0.0,1.182,1.182,928.98
2020-03-30,MG,Belo Horizonte,163,1,70,2537191,3106200,16.5,2690,71,2619,253.0,8.667,,,,10.528,-2.5,,,,,,,0.01408,0.00037,1060.228,0.3941,27.59,27.984,1032.244
