Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-15,SP,Igarapava,1,0,0,30736,3520103,0,1,,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-04-16,SP,Igarapava,1,0,0,30736,3520103,0,1,,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-04-17,SP,Igarapava,1,0,0,30736,3520103,0,1,,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-04-18,SP,Igarapava,1,0,0,30736,3520103,0,1,0.1667,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-04-19,SP,Igarapava,1,0,1,30736,3520103,1,0,0.1667,,,,,,,,,,,,,0.0,0.0,32.535,0.0,32.535,32.535,0.0
2020-04-20,SP,Igarapava,1,0,1,30736,3520103,1,0,0.1667,,,,,,,,,,,,,0.0,0.0,32.535,0.0,32.535,32.535,0.0
2020-04-21,SP,Igarapava,2,0,1,30736,3520103,1,1,0.1667,,,,,-0.02778,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-22,SP,Igarapava,2,0,1,30736,3520103,1,1,0.1667,0.0,,,,-0.02778,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-23,SP,Igarapava,2,0,1,30736,3520103,1,1,0.1667,0.0,,,,-0.02778,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-24,SP,Igarapava,2,0,1,30736,3520103,1,1,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-25,SP,Igarapava,2,0,1,30736,3520103,1,1,0.0,0.0,,,,-0.05556,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-26,SP,Igarapava,2,0,1,30736,3520103,1,1,0.0,0.0,,,,-0.05556,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-27,SP,Igarapava,2,0,1,30736,3520103,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-28,SP,Igarapava,2,0,1,30736,3520103,1,1,-0.16667,-0.16667,,,,,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-29,SP,Igarapava,2,0,1,30736,3520103,1,1,-0.16667,-0.16667,,,,,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-04-30,SP,Igarapava,2,0,1,30736,3520103,1,1,-0.16667,-0.16667,,,,,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-05-01,SP,Igarapava,1,0,0,30736,3520103,0,1,-0.16667,-0.16667,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-02,SP,Igarapava,1,0,0,30736,3520103,0,1,-0.16667,-0.16667,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-03,SP,Igarapava,1,0,0,30736,3520103,0,1,-0.16667,-0.16667,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-04,SP,Igarapava,1,0,0,30736,3520103,0,1,0.0,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-05,SP,Igarapava,1,0,0,30736,3520103,0,1,0.0,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-06,SP,Igarapava,1,0,0,30736,3520103,0,1,0.1667,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-07,SP,Igarapava,1,0,0,30736,3520103,0,1,0.1667,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-08,SP,Igarapava,1,0,0,30736,3520103,0,1,0.1667,,,,,,,,,,,,,,0.0,32.535,0.0,0.0,0.0,32.535
2020-05-09,SP,Igarapava,2,0,1,30736,3520103,1,1,0.1667,,,,,0.0,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-05-10,SP,Igarapava,2,0,1,30736,3520103,1,1,0.3333,,,,,0.0,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-05-11,SP,Igarapava,2,0,1,30736,3520103,1,1,0.3333,,,,,0.0,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
2020-05-12,SP,Igarapava,2,0,1,30736,3520103,1,1,0.1667,0.0,,,,,,,,,,,,0.0,0.0,65.07,0.0,32.535,32.535,32.535
