Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-06,SP,Birigui,1,0,0,124874,3506508,7.3,7,0,7,,,,,,,,,,,,,,,0.0,56.057,0.0,0.0,0.0,56.057
2020-04-07,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-08,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-09,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,1.333,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-10,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,0.0,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-11,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,3.5,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-12,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,4.833,,,,,0.5833,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-13,SP,Birigui,2,0,0,124874,3506508,7.3,15,0,15,4.833,,,,,,,,,,,,,,0.0,120.121,0.0,0.0,0.0,120.121
2020-04-14,SP,Birigui,5,0,4,124874,3506508,7.3,36,4,32,4.833,,,,,-0.16667,,,,,-0.25,,,0.0,0.0,288.291,0.0,32.032,32.032,256.258
2020-04-15,SP,Birigui,6,0,22,124874,3506508,7.3,44,22,22,4.833,,,,,-0.41667,,,,,,,,0.0,0.0,352.355,0.0,176.178,176.178,176.178
2020-04-16,SP,Birigui,6,0,20,124874,3506508,7.3,44,20,24,4.833,,,,,-0.41667,,,,,,,,0.0,0.0,352.355,0.0,160.161,160.161,192.194
2020-04-17,SP,Birigui,6,0,18,124874,3506508,7.3,44,18,26,2.5,4.0,,,,-0.41667,,,,,,,,0.0,0.0,352.355,0.0,144.145,144.145,208.21
2020-04-18,SP,Birigui,6,0,17,124874,3506508,7.3,44,17,27,2.333,1.5,,,,-0.19444,,,,,,,,0.0,0.0,352.355,0.0,136.137,136.137,216.218
2020-04-19,SP,Birigui,6,0,25,124874,3506508,7.3,44,25,19,2.333,2.0,,,,0.1944,,,,,,,,0.0,0.0,352.355,0.0,200.202,200.202,152.153
2020-04-20,SP,Birigui,7,0,28,124874,3506508,7.3,51,28,23,2.333,2.167,,,,0.3889,-0.38889,,,,,,,0.0,0.0,408.412,0.0,224.226,224.226,184.186
2020-04-21,SP,Birigui,8,0,31,124874,3506508,7.3,58,31,27,3.667,2.833,,,,0.6389,0.1111,,,,0.4167,,,0.0,0.0,464.468,0.0,248.25,248.25,216.218
2020-04-22,SP,Birigui,8,0,32,124874,3506508,7.3,58,32,26,6.0,2.333,,,,1.25,0.2222,,,,0.3542,,,0.0,0.0,464.468,0.0,256.258,256.258,208.21
2020-04-23,SP,Birigui,8,0,31,124874,3506508,7.3,58,31,27,4.833,1.667,,,,1.861,0.4444,,,,0.09722,-0.06944,,0.0,0.0,464.468,0.0,248.25,248.25,216.218
2020-04-24,SP,Birigui,9,0,34,124874,3506508,7.3,66,34,32,6.167,2.167,,,,1.806,0.3333,,,,0.04861,-0.12674,,0.0,0.0,528.533,0.0,272.274,272.274,256.258
2020-04-25,SP,Birigui,11,0,39,124874,3506508,7.3,80,39,41,9.833,3.333,,,,1.028,0.2778,,,,0.1389,-0.06424,,0.0,0.0,640.646,0.0,312.315,312.315,328.331
2020-04-26,SP,Birigui,11,0,38,124874,3506508,7.3,80,38,42,13.5,4.833,,,,1.444,0.5556,,,,-0.15278,-0.07465,,0.0,0.0,640.646,0.0,304.307,304.307,336.339
2020-04-27,SP,Birigui,13,0,44,124874,3506508,7.3,95,44,51,14.5,4.833,,,,2.417,0.9722,,,,-0.15972,-0.08333,,0.0,0.0,760.767,0.0,352.355,352.355,408.412
2020-04-28,SP,Birigui,16,0,52,124874,3506508,7.3,117,52,65,12.167,4.0,,,,1.194,0.5556,,,,-0.25,,,0.0,0.0,936.944,0.0,416.42,416.42,520.525
2020-04-29,SP,Birigui,19,0,60,124874,3506508,7.3,139,60,79,13.5,5.0,,,,0.3889,0.25,,,,-0.19444,,,0.0,0.0,1113.122,0.0,480.484,480.484,632.638
2020-04-30,SP,Birigui,21,0,63,124874,3506508,7.3,153,63,90,20.667,8.0,,,,0.4444,0.3333,,,,0.09722,,,0.0,0.0,1225.235,0.0,504.509,504.509,720.726
2020-05-01,SP,Birigui,21,0,63,124874,3506508,7.3,153,63,90,17.0,6.667,,,,1.639,0.8056,,,,-0.40278,,,0.0,0.0,1225.235,0.0,504.509,504.509,720.726
2020-05-02,SP,Birigui,22,0,68,124874,3506508,7.3,161,68,93,15.833,6.333,,,,1.583,0.6389,,,,-0.26389,-0.20139,,0.0,0.0,1289.3,0.0,544.549,544.549,744.751
2020-05-03,SP,Birigui,30,0,92,124874,3506508,7.3,219,92,127,17.167,6.833,,,,-1.22222,-0.61111,,,,-0.61806,,,0.0,0.0,1753.768,0.0,736.743,736.743,1017.025
2020-05-04,SP,Birigui,30,0,92,124874,3506508,7.3,219,92,127,22.0,8.833,,,,-0.61111,-0.36111,,,,-0.70833,,,0.0,0.0,1753.768,0.0,736.743,736.743,1017.025
2020-05-05,SP,Birigui,32,0,98,124874,3506508,7.3,234,98,136,23.0,8.833,,,,-0.83333,-0.47222,,,,,,,0.0,0.0,1873.889,0.0,784.791,784.791,1089.098
2020-05-06,SP,Birigui,35,0,104,124874,3506508,7.3,256,104,152,13.333,4.333,,,,-1.25,-0.47222,,,,,,,0.0,0.0,2050.066,0.0,832.84,832.84,1217.227
2020-05-07,SP,Birigui,39,0,116,124874,3506508,7.3,285,116,169,13.333,4.5,,,,-2.25,-0.83333,,,,,,,0.0,0.0,2282.301,0.0,928.936,928.936,1353.364
2020-05-08,SP,Birigui,41,0,121,124874,3506508,7.3,299,121,178,10.833,3.5,,,,-2.80556,-1.19444,,,,,,,0.0,0.0,2394.414,0.0,968.977,968.977,1425.437
2020-05-09,SP,Birigui,41,0,118,124874,3506508,7.3,299,118,181,9.667,4.0,,,,-0.80556,-0.25,,,,,,,0.0,0.0,2394.414,0.0,944.953,944.953,1449.461
2020-05-10,SP,Birigui,41,0,119,124874,3506508,7.3,299,119,180,8.5,3.833,,,,-0.58333,-0.25,,,,,,,0.0,0.0,2394.414,0.0,952.961,952.961,1441.453
2020-05-11,SP,Birigui,41,0,119,124874,3506508,7.3,299,119,180,6.167,1.667,,,,-0.16667,0.0,,,,,,,0.0,0.0,2394.414,0.0,952.961,952.961,1441.453
2020-05-12,SP,Birigui,43,0,128,124874,3506508,7.3,314,128,186,8.5,2.833,,,,-0.38889,-0.30556,,,,,,,0.0,0.0,2514.535,0.0,1025.033,1025.033,1489.501
