Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-06,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-07,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-08,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-09,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-10,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-11,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-12,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-13,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-14,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-15,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,5.667,2.333,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-16,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,5.667,2.167,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-17,PB,Pilões,1,0,3,6701,2511608,8.3,8,3,5,5.667,2.333,,,,,,,,,,,,0.0,0.0,1193.852,0.0,447.694,447.694,746.157
2020-05-18,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,5.667,2.333,,,,-0.94444,-0.38889,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-19,PB,Pilões,5,0,16,6701,2511608,8.3,42,16,26,5.667,2.333,,,,-0.94444,-0.33333,,,,,,,0.0,0.0,6267.721,0.0,2387.703,2387.703,3880.018
2020-05-20,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,5.667,2.333,,,,-0.72222,-0.30556,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-21,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,0.0,0.0,,,,-0.72222,-0.30556,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-22,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,0.0,0.1667,,,,-0.27778,-0.11111,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-23,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,1.333,0.5,,,,0.4167,0.1667,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-24,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,1.333,0.5,,,,,,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-25,PB,Pilões,5,0,17,6701,2511608,8.3,42,17,25,4.0,1.667,,,,,0.4167,,,,,,,0.0,0.0,6267.721,0.0,2536.935,2536.935,3730.786
2020-05-26,PB,Pilões,6,0,20,6701,2511608,8.3,50,20,30,8.167,3.333,,,,,,,,,,,,0.0,0.0,7461.573,0.0,2984.629,2984.629,4476.944
2020-05-27,PB,Pilões,6,0,20,6701,2511608,8.3,50,20,30,6.833,2.667,,,,,,,,,,,,0.0,0.0,7461.573,0.0,2984.629,2984.629,4476.944
2020-05-28,PB,Pilões,8,0,27,6701,2511608,8.3,66,27,39,6.833,2.667,,,,,,,,,,,,0.0,0.0,9849.276,0.0,4029.249,4029.249,5820.027
2020-05-29,PB,Pilões,11,0,37,6701,2511608,8.3,91,37,54,,,,,,,,,,,,,,0.0,0.0,13580.063,0.0,5521.564,5521.564,8058.499
2020-05-30,PB,Pilões,10,0,33,6701,2511608,8.3,83,33,50,,,,,,,,,,,,,,0.0,0.0,12386.211,0.0,4924.638,4924.638,7461.573
2020-05-31,PB,Pilões,10,0,33,6701,2511608,8.3,83,33,50,,,,,,,,,,,,,,0.0,0.0,12386.211,0.0,4924.638,4924.638,7461.573
