Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-19,BA,Barro Preto,1,0,1,5647,2903300,1,0,,,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-20,BA,Barro Preto,1,0,1,5647,2903300,1,0,,,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-21,BA,Barro Preto,1,0,1,5647,2903300,1,0,,,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-22,BA,Barro Preto,1,0,1,5647,2903300,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-23,BA,Barro Preto,1,0,1,5647,2903300,1,0,0.1667,0.0,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-24,BA,Barro Preto,1,0,1,5647,2903300,1,0,0.3333,0.0,,,,,,,,,,,,0.0,0.0,177.085,0.0,177.085,177.085,0.0
2020-04-25,BA,Barro Preto,1,0,0,5647,2903300,0,1,0.3333,0.0,,,,,,,,,,,,,0.0,177.085,0.0,0.0,0.0,177.085
2020-04-26,BA,Barro Preto,2,0,1,5647,2903300,1,1,0.3333,0.0,,,,0.0,,,,,,,,0.0,0.0,354.17,0.0,177.085,177.085,177.085
2020-04-27,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.3333,0.0,,,,-0.05556,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-04-28,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.3333,,,,,-0.05556,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-04-29,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.1667,0.0,,,,-0.05556,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-04-30,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,-0.05556,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-01,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,-0.05556,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-02,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-03,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-04,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-05,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-06,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-07,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-08,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-09,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-10,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-11,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-12,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-13,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-14,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-15,BA,Barro Preto,3,0,1,5647,2903300,1,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-16,BA,Barro Preto,3,0,1,5647,2903300,1,2,,,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-17,BA,Barro Preto,3,0,1,5647,2903300,1,2,,,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
2020-05-18,BA,Barro Preto,3,0,1,5647,2903300,1,2,,,,,,,,,,,,,,0.0,0.0,531.256,0.0,177.085,177.085,354.17
