Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-03,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-04,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-05,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-06,MS,Jateí,1,0,0,4067,5005103,0,1,0.0,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-07,MS,Jateí,1,0,0,4067,5005103,0,1,0.0,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-08,MS,Jateí,1,0,0,4067,5005103,0,1,0.0,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-09,MS,Jateí,1,0,0,4067,5005103,0,1,0.0,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-10,MS,Jateí,1,0,0,4067,5005103,0,1,0.0,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-11,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-12,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
2020-05-13,MS,Jateí,1,0,0,4067,5005103,0,1,,,,,,,,,,,,,,,0.0,245.881,0.0,0.0,0.0,245.881
