Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-09,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-10,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-11,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-12,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-13,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-14,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-15,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-16,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-17,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-18,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-19,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-20,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-21,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-22,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-23,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-24,SC,Vidal Ramos,1,0,1,6401,4219200,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,156.226,0.0,156.226,156.226,0.0
2020-04-25,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-26,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-27,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-28,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
2020-04-29,SC,Vidal Ramos,1,0,0,6401,4219200,0,1,0.0,,,,,,,,,,,,,,0.0,156.226,0.0,0.0,0.0,156.226
