Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-01,SP,Pedrinhas Paulista,2,1,7,3124,3537156,11.9,24,8,16,,,,,,,,,,,,,,0.125,0.04167,7682.458,320.102,2240.717,2560.819,5121.639
2020-05-02,SP,Pedrinhas Paulista,2,1,8,3124,3537156,11.9,24,9,15,,,,,,,,,,,,,,0.1111,0.04167,7682.458,320.102,2560.819,2880.922,4801.536
2020-05-03,SP,Pedrinhas Paulista,2,1,8,3124,3537156,11.9,24,9,15,,,,,,,,,,,,,,0.1111,0.04167,7682.458,320.102,2560.819,2880.922,4801.536
2020-05-04,SP,Pedrinhas Paulista,2,1,8,3124,3537156,11.9,24,9,15,2.0,0.6667,0.0,0.6667,1.333,,,,,,,,,0.1111,0.04167,7682.458,320.102,2560.819,2880.922,4801.536
2020-05-05,SP,Pedrinhas Paulista,2,1,7,3124,3537156,11.9,24,8,16,2.0,0.5,0.0,0.5,1.5,,,,,,,,,0.125,0.04167,7682.458,320.102,2240.717,2560.819,5121.639
2020-05-06,SP,Pedrinhas Paulista,2,1,7,3124,3537156,11.9,24,8,16,2.0,0.5,0.0,0.5,1.5,,,,,,,,,0.125,0.04167,7682.458,320.102,2240.717,2560.819,5121.639
2020-05-07,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,2.0,0.5,0.0,0.5,1.5,-0.33333,-0.11111,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-08,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,2.0,0.6667,0.0,0.6667,1.333,-0.33333,-0.11111,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-09,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,2.0,0.6667,0.0,0.6667,1.333,-0.33333,-0.11111,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-10,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-11,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,0.0,-0.16667,0.0,-0.16667,0.1667,0.0,-0.02778,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-12,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,0.0,-0.16667,0.0,-0.16667,0.1667,0.0,-0.02778,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-13,SP,Pedrinhas Paulista,3,1,11,3124,3537156,11.9,36,12,24,2.0,0.5,0.0,0.5,1.5,,,,,,,,,0.08333,0.02778,11523.688,320.102,3521.127,3841.229,7682.458
2020-05-14,SP,Pedrinhas Paulista,3,1,10,3124,3537156,11.9,36,11,25,2.0,0.5,0.0,0.5,1.5,,,,,,,,,0.09091,0.02778,11523.688,320.102,3201.024,3521.127,8002.561
2020-05-15,SP,Pedrinhas Paulista,3,1,10,3124,3537156,11.9,36,11,25,2.0,0.5,0.0,0.5,1.5,,,,,,,,,0.09091,0.02778,11523.688,320.102,3201.024,3521.127,8002.561
2020-05-16,SP,Pedrinhas Paulista,4,1,14,3124,3537156,11.9,48,15,33,2.0,0.6667,0.0,0.6667,1.333,-0.33333,-0.05556,,,,,,,0.06667,0.02083,15364.917,320.102,4481.434,4801.536,10563.38
2020-05-17,SP,Pedrinhas Paulista,4,1,14,3124,3537156,11.9,48,15,33,2.0,0.6667,0.0,0.6667,1.333,-0.33333,-0.05556,,,,,,,0.06667,0.02083,15364.917,320.102,4481.434,4801.536,10563.38
