Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-05,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
2020-04-06,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-07,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-08,BA,Ouriçangas,0,0,0,8650,2923308,0,0,-0.16667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-09,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-10,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-11,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-12,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-13,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-14,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-15,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-16,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-17,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-18,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-19,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-20,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-21,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-22,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-23,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-24,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-25,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-26,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-27,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-28,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-29,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-30,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-01,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-02,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-03,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-04,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-05,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-06,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-07,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-08,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-09,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-10,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-11,BA,Ouriçangas,0,0,0,8650,2923308,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-12,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
2020-05-13,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
2020-05-14,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
2020-05-15,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
2020-05-16,BA,Ouriçangas,1,0,0,8650,2923308,0,1,,,,,,,,,,,,,,,0.0,115.607,0.0,0.0,0.0,115.607
