Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-07,PB,Riachão do Bacamarte,1,0,2,4566,2512754,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,1752.081,0.0,438.02,438.02,1314.06
2020-05-08,PB,Riachão do Bacamarte,1,0,2,4566,2512754,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,1752.081,0.0,438.02,438.02,1314.06
2020-05-09,PB,Riachão do Bacamarte,1,0,2,4566,2512754,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,1752.081,0.0,438.02,438.02,1314.06
2020-05-10,PB,Riachão do Bacamarte,3,0,7,4566,2512754,8.3,25,7,18,2.833,1.0,,,,,,,,,,,,0.0,0.0,5475.252,0.0,1533.071,1533.071,3942.181
2020-05-11,PB,Riachão do Bacamarte,3,0,7,4566,2512754,8.3,25,7,18,5.667,1.667,,,,,,,,,,,,0.0,0.0,5475.252,0.0,1533.071,1533.071,3942.181
2020-05-12,PB,Riachão do Bacamarte,3,0,8,4566,2512754,8.3,25,8,17,5.667,1.667,,,,,,,,,,,,0.0,0.0,5475.252,0.0,1752.081,1752.081,3723.171
2020-05-13,PB,Riachão do Bacamarte,3,0,8,4566,2512754,8.3,25,8,17,15.167,4.333,,,,5.528,1.667,,,,,,,0.0,0.0,5475.252,0.0,1752.081,1752.081,3723.171
2020-05-14,PB,Riachão do Bacamarte,5,0,12,4566,2512754,8.3,42,12,30,18.0,5.333,,,,5.028,1.528,,,,,,,0.0,0.0,9198.423,0.0,2628.121,2628.121,6570.302
2020-05-15,PB,Riachão do Bacamarte,5,0,12,4566,2512754,8.3,42,12,30,18.0,5.167,,,,5.028,1.583,,,,-0.22917,,,0.0,0.0,9198.423,0.0,2628.121,2628.121,6570.302
2020-05-16,PB,Riachão do Bacamarte,14,0,33,4566,2512754,8.3,116,33,83,36.0,11.0,,,,5.083,1.667,,,,-0.10417,,,0.0,0.0,25405.169,0.0,7227.332,7227.332,18177.836
2020-05-17,PB,Riachão do Bacamarte,16,0,39,4566,2512754,8.3,133,39,94,35.833,10.833,,,,4.611,1.611,,,,-1.60417,,,0.0,0.0,29128.34,0.0,8541.393,8541.393,20586.947
2020-05-18,PB,Riachão do Bacamarte,16,0,39,4566,2512754,8.3,133,39,94,35.833,11.167,,,,4.611,1.583,,,,,,,0.0,0.0,29128.34,0.0,8541.393,8541.393,20586.947
2020-05-19,PB,Riachão do Bacamarte,29,0,74,4566,2512754,8.3,241,74,167,45.667,14.333,,,,-1.38889,0.4167,,,,,,,0.0,0.0,52781.428,0.0,16206.746,16206.746,36574.682
2020-05-20,PB,Riachão do Bacamarte,31,0,77,4566,2512754,8.3,257,77,180,45.667,15.0,,,,,,,,,,,,0.0,0.0,56285.589,0.0,16863.776,16863.776,39421.813
2020-05-21,PB,Riachão do Bacamarte,31,0,79,4566,2512754,8.3,257,79,178,45.667,14.667,,,,,,,,,,,,0.0,0.0,56285.589,0.0,17301.796,17301.796,38983.793
2020-05-22,PB,Riachão do Bacamarte,47,0,119,4566,2512754,8.3,390,119,271,27.667,13.5,,,,,,,,,,,,0.0,0.0,85413.929,0.0,26062.199,26062.199,59351.73
2020-05-23,PB,Riachão do Bacamarte,49,0,129,4566,2512754,8.3,407,129,278,,,,,,,,,,,,,,0.0,0.0,89137.1,0.0,28252.3,28252.3,60884.801
2020-05-24,PB,Riachão do Bacamarte,49,0,127,4566,2512754,8.3,407,127,280,,,,,,,,,,,,,,0.0,0.0,89137.1,0.0,27814.279,27814.279,61322.821
2020-05-25,PB,Riachão do Bacamarte,49,0,155,4566,2512754,8.3,407,155,252,,,,,,,,,,,,,,0.0,0.0,89137.1,0.0,33946.562,33946.562,55190.539
