Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-31,PR,Lapa,1,0,0,48645,4113205,0,1,,,,,,,,,,,,,,,0.0,20.557,0.0,0.0,0.0,20.557
2020-04-01,PR,Lapa,1,0,0,48645,4113205,0,1,,,,,,,,,,,,,,,0.0,20.557,0.0,0.0,0.0,20.557
2020-04-02,PR,Lapa,1,0,0,48645,4113205,0,1,,,,,,,,,,,,,,,0.0,20.557,0.0,0.0,0.0,20.557
2020-04-03,PR,Lapa,1,0,0,48645,4113205,0,1,0.1667,,,,,,,,,,,,,,0.0,20.557,0.0,0.0,0.0,20.557
2020-04-04,PR,Lapa,2,0,0,48645,4113205,0,2,0.1667,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-05,PR,Lapa,2,0,0,48645,4113205,0,2,0.1667,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-06,PR,Lapa,2,0,0,48645,4113205,0,2,0.3333,,,,,-0.02778,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-07,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,-0.02778,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-08,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,-0.02778,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-09,PR,Lapa,3,0,0,48645,4113205,0,3,0.0,,,,,-0.08333,,,,,,,,,0.0,61.671,0.0,0.0,0.0,61.671
2020-04-10,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-11,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-12,PR,Lapa,2,0,0,48645,4113205,0,2,-0.16667,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-13,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-14,PR,Lapa,2,0,0,48645,4113205,0,2,0.0,,,,,,,,,,,,,,0.0,41.114,0.0,0.0,0.0,41.114
2020-04-15,PR,Lapa,2,0,1,48645,4113205,1,1,0.0,,,,,,,,,,,,,0.0,0.0,41.114,0.0,20.557,20.557,20.557
2020-04-16,PR,Lapa,2,0,1,48645,4113205,1,1,0.1667,,,,,,,,,,,,,0.0,0.0,41.114,0.0,20.557,20.557,20.557
2020-04-17,PR,Lapa,2,0,1,48645,4113205,1,1,0.1667,,,,,,,,,,,,,0.0,0.0,41.114,0.0,20.557,20.557,20.557
2020-04-18,PR,Lapa,2,0,1,48645,4113205,1,1,0.1667,0.1667,,,,,,,,,,,,0.0,0.0,41.114,0.0,20.557,20.557,20.557
2020-04-19,PR,Lapa,3,0,2,48645,4113205,2,1,0.1667,0.1667,,,,-0.02778,,,,,,,,0.0,0.0,61.671,0.0,41.114,41.114,20.557
2020-04-20,PR,Lapa,3,0,2,48645,4113205,2,1,0.1667,0.1667,,,,-0.02778,,,,,,,,0.0,0.0,61.671,0.0,41.114,41.114,20.557
2020-04-21,PR,Lapa,3,0,2,48645,4113205,2,1,0.1667,0.1667,,,,-0.02778,-0.05556,,,,,,,0.0,0.0,61.671,0.0,41.114,41.114,20.557
2020-04-22,PR,Lapa,3,0,2,48645,4113205,2,1,0.0,-0.16667,,,,-0.02778,-0.05556,,,,,,,0.0,0.0,61.671,0.0,41.114,41.114,20.557
