Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-04,CE,Varjota,4,0,10,18604,2313955,8.3,33,10,23,,,,,,,,,,,,,,0.0,0.0,1773.812,0.0,537.519,537.519,1236.293
2020-05-05,CE,Varjota,5,0,13,18604,2313955,8.3,42,13,29,,,,,,,,,,,,,,0.0,0.0,2257.579,0.0,698.774,698.774,1558.805
2020-05-06,CE,Varjota,5,0,13,18604,2313955,8.3,42,13,29,,,,,,,,,,,,,,0.0,0.0,2257.579,0.0,698.774,698.774,1558.805
2020-05-07,CE,Varjota,6,0,15,18604,2313955,8.3,50,15,35,5.5,1.667,,,,,,,,,,,,0.0,0.0,2687.594,0.0,806.278,806.278,1881.316
2020-05-08,CE,Varjota,7,0,17,18604,2313955,8.3,58,17,41,4.0,1.167,,,,,,,,,,,,0.0,0.0,3117.609,0.0,913.782,913.782,2203.827
2020-05-09,CE,Varjota,7,1,17,18604,2313955,8.3,58,18,40,5.5,1.667,,,,,,,,,,,,0.05556,0.01724,3117.609,53.752,913.782,967.534,2150.075
2020-05-10,CE,Varjota,8,1,20,18604,2313955,8.3,66,21,45,5.5,1.667,,,,0.7222,0.1667,,,,,,,0.04762,0.01515,3547.624,53.752,1075.038,1128.79,2418.835
2020-05-11,CE,Varjota,8,1,20,18604,2313955,8.3,66,21,45,4.167,1.167,,,,0.9722,0.25,,,,,,,0.04762,0.01515,3547.624,53.752,1075.038,1128.79,2418.835
2020-05-12,CE,Varjota,9,1,23,18604,2313955,8.3,75,24,51,4.167,1.167,0.0,1.167,3.0,1.833,0.5,,,,0.5139,,,0.04167,0.01333,4031.391,53.752,1236.293,1290.045,2741.346
2020-05-13,CE,Varjota,10,1,25,18604,2313955,8.3,83,26,57,9.833,2.667,0.0,2.667,7.167,2.556,0.8056,,,,0.4514,,,0.03846,0.01205,4461.406,53.752,1343.797,1397.549,3063.857
2020-05-14,CE,Varjota,10,1,24,18604,2313955,8.3,83,25,58,9.833,2.667,0.0,2.667,7.167,2.778,0.8889,,,,-0.35417,-0.43056,,0.04,0.01205,4461.406,53.752,1290.045,1343.797,3117.609
2020-05-15,CE,Varjota,10,1,24,18604,2313955,8.3,83,25,58,16.5,4.667,0.0,4.667,11.833,2.778,0.9167,,,,-0.53472,-0.5191,,0.04,0.01205,4461.406,53.752,1290.045,1343.797,3117.609
2020-05-16,CE,Varjota,15,1,36,18604,2313955,8.3,125,37,88,20.833,6.5,0.0,6.5,14.333,0.4167,0.25,,,,-1.20833,,,0.02703,0.008,6718.985,53.752,1935.068,1988.82,4730.166
2020-05-17,CE,Varjota,15,1,36,18604,2313955,8.3,125,37,88,20.833,6.5,0.0,6.5,14.333,0.4167,0.3056,,,,-1.625,,,0.02703,0.008,6718.985,53.752,1935.068,1988.82,4730.166
2020-05-18,CE,Varjota,21,1,51,18604,2313955,8.3,174,52,122,20.833,6.667,0.1667,6.833,14.0,-2.05556,-0.47222,,,,,,,0.01923,0.00575,9352.827,53.752,2741.346,2795.098,6557.73
2020-05-19,CE,Varjota,25,1,64,18604,2313955,8.3,208,65,143,12.333,4.167,0.1667,4.333,8.0,-3.72222,-0.75,,,,,,,0.01538,0.00481,11180.391,53.752,3440.12,3493.872,7686.519
2020-05-20,CE,Varjota,25,1,63,18604,2313955,8.3,208,64,144,12.333,4.5,0.1667,4.667,7.667,,,,,,,,,0.01562,0.00481,11180.391,53.752,3386.369,3440.12,7740.271
2020-05-21,CE,Varjota,25,2,64,18604,2313955,8.3,208,66,142,4.167,1.833,0.1667,2.0,2.167,,,,,,,,,0.0303,0.00962,11180.391,107.504,3440.12,3547.624,7632.767
2020-05-22,CE,Varjota,24,2,61,18604,2313955,8.3,199,63,136,-1.5,2.0,0.1667,2.167,-3.66667,,,,,,,,,0.03175,0.01005,10696.624,107.504,3278.865,3386.369,7310.256
2020-05-23,CE,Varjota,24,2,63,18604,2313955,8.3,199,65,134,,,,,,,,,,,,,,0.03077,0.01005,10696.624,107.504,3386.369,3493.872,7202.752
2020-05-24,CE,Varjota,24,2,62,18604,2313955,8.3,199,64,135,,,,,,,,,,,,,,0.03125,0.01005,10696.624,107.504,3332.617,3440.12,7256.504
2020-05-25,CE,Varjota,24,2,76,18604,2313955,8.3,199,78,121,,,,,,,,,,,,,,0.02564,0.01005,10696.624,107.504,4085.143,4192.647,6503.978
