Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-09,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-10,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-11,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-12,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-13,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-14,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-15,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-16,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-17,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-18,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-19,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-20,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,0.0,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-21,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-22,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
2020-05-23,MG,Nova Porteirinha,1,0,0,7575,3145059,0,1,,,,,,,,,,,,,,,0.0,132.013,0.0,0.0,0.0,132.013
