Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-24,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-25,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-26,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-27,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-30,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-31,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-01,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-02,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-03,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-04,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-05,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-06,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-07,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-08,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-09,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-10,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-11,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-12,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-13,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-14,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-15,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-16,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-17,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-18,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-19,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-20,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-21,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-22,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-23,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-24,MT,Nova Monte Verde,1,0,1,9270,5108956,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,107.875,0.0,107.875,107.875,0.0
2020-04-25,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-26,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-27,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-28,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-29,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-04-30,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-01,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-02,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-03,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-04,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-05,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-06,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-07,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-08,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-09,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-10,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-11,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-12,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-13,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-14,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-05-15,MT,Nova Monte Verde,1,0,0,9270,5108956,0,1,0.0,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
