Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-13,PA,Capanema,1,0,0,69717,1502202,8.3,8,0,8,,,,,,,,,,,,,,,0.0,114.75,0.0,0.0,0.0,114.75
2020-04-14,PA,Capanema,1,0,1,69717,1502202,8.3,8,1,7,,,,,,,,,,,,,,0.0,0.0,114.75,0.0,14.344,14.344,100.406
2020-04-15,PA,Capanema,1,0,3,69717,1502202,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,114.75,0.0,43.031,43.031,71.719
2020-04-16,PA,Capanema,1,0,3,69717,1502202,8.3,8,3,5,0.0,,,,,,,,,,,,,0.0,0.0,114.75,0.0,43.031,43.031,71.719
2020-04-17,PA,Capanema,1,0,2,69717,1502202,8.3,8,2,6,4.167,2.0,,,,,,,,,,,,0.0,0.0,114.75,0.0,28.687,28.687,86.062
2020-04-18,PA,Capanema,1,0,2,69717,1502202,8.3,8,2,6,9.667,3.833,,,,,,,,,,,,0.0,0.0,114.75,0.0,28.687,28.687,86.062
2020-04-19,PA,Capanema,1,0,3,69717,1502202,8.3,8,3,5,9.667,4.0,,,,,,,,,,,,0.0,0.0,114.75,0.0,43.031,43.031,71.719
2020-04-20,PA,Capanema,4,0,13,69717,1502202,8.3,33,13,20,11.167,4.667,,,,2.778,0.8611,,,,,,,0.0,0.0,473.342,0.0,186.468,186.468,286.874
2020-04-21,PA,Capanema,8,0,26,69717,1502202,8.3,66,26,40,16.667,6.5,,,,0.9444,0.1667,,,,,,,0.0,0.0,946.684,0.0,372.936,372.936,573.748
2020-04-22,PA,Capanema,8,0,27,69717,1502202,8.3,66,27,39,16.667,6.0,,,,1.167,0.1111,,,,-0.63889,,,0.0,0.0,946.684,0.0,387.28,387.28,559.404
2020-04-23,PA,Capanema,9,0,30,69717,1502202,8.3,75,30,45,20.833,7.167,,,,1.139,0.0,,,,0.2222,,,0.0,0.0,1075.778,0.0,430.311,430.311,645.467
2020-04-24,PA,Capanema,13,0,41,69717,1502202,8.3,108,41,67,15.333,4.833,,,,0.2222,-0.38889,,,,-0.00694,,,0.0,0.0,1549.12,0.0,588.092,588.092,961.028
2020-04-25,PA,Capanema,13,0,39,69717,1502202,8.3,108,39,69,16.667,4.667,,,,1.833,0.25,,,,0.5139,0.1024,,0.0,0.0,1549.12,0.0,559.404,559.404,989.716
2020-04-26,PA,Capanema,19,0,56,69717,1502202,8.3,158,56,102,18.0,4.667,,,,1.139,0.08333,,,,0.6319,,,0.0,0.0,2266.305,0.0,803.247,803.247,1463.058
2020-04-27,PA,Capanema,19,1,55,69717,1502202,8.3,158,56,102,18.0,4.167,,,,3.194,0.8333,,,,0.6319,-0.17014,-0.12196,0.01786,0.00633,2266.305,14.344,788.904,803.247,1463.058
2020-04-28,PA,Capanema,20,1,55,69717,1502202,8.3,166,56,110,27.667,7.5,,,,2.75,0.8611,,,,0.9236,-0.14236,,0.01786,0.00602,2381.055,14.344,788.904,803.247,1577.807
2020-04-29,PA,Capanema,22,2,58,69717,1502202,8.3,183,60,123,27.667,7.667,,,,4.361,1.444,,,,-0.16667,-0.38542,,0.03333,0.01093,2624.898,28.687,831.935,860.622,1764.276
2020-04-30,PA,Capanema,26,2,66,69717,1502202,8.3,216,68,148,34.5,9.833,0.3333,10.167,24.333,4.833,1.639,,,,0.0625,-0.47396,,0.02941,0.00926,3098.24,28.687,946.684,975.372,2122.868
2020-05-01,PA,Capanema,33,3,84,69717,1502202,8.3,274,87,187,33.167,9.833,0.6667,10.5,22.667,2.528,0.8611,,,,-0.90972,,,0.03448,0.01095,3930.175,43.031,1204.871,1247.902,2682.273
2020-05-02,PA,Capanema,39,3,102,69717,1502202,8.3,324,105,219,44.167,13.333,0.5,13.833,30.333,3.0,0.8889,,,,-0.97222,-0.0434,,0.02857,0.00926,4647.36,43.031,1463.058,1506.089,3141.271
2020-05-03,PA,Capanema,44,3,114,69717,1502202,8.3,365,117,248,47.0,14.0,0.5,14.5,32.5,0.7222,0.1111,0.02778,0.1389,0.5833,-0.68056,,,0.02564,0.00822,5235.452,43.031,1635.182,1678.213,3557.239
2020-05-04,PA,Capanema,44,5,114,69717,1502202,8.3,365,119,246,42.833,12.667,0.3333,13.0,29.833,0.9444,0.1111,-0.05556,0.05556,0.8889,-0.11111,,,0.04202,0.0137,5235.452,71.719,1635.182,1706.901,3528.551
2020-05-05,PA,Capanema,54,5,138,69717,1502202,8.3,448,143,305,45.667,13.0,0.5,13.5,32.167,-0.19444,-0.22222,-0.02778,-0.25,0.05556,0.5139,,,0.03497,0.01116,6425.979,71.719,1979.431,2051.15,4374.83
2020-05-06,PA,Capanema,60,5,150,69717,1502202,8.3,498,155,343,38.833,10.5,0.5,11.0,27.833,2.556,0.8333,-0.02778,0.8056,1.75,0.3958,,,0.03226,0.01004,7143.165,71.719,2151.556,2223.274,4919.89
2020-05-07,PA,Capanema,64,5,160,69717,1502202,8.3,531,165,366,38.833,10.5,0.3333,10.833,28.0,2.778,1.0,0.0,1.0,1.778,,0.02778,,0.0303,0.00942,7616.507,71.719,2294.993,2366.711,5249.796
2020-05-08,PA,Capanema,72,6,180,69717,1502202,8.3,598,186,412,43.0,12.0,0.3333,12.333,30.667,2.528,0.5556,-0.05556,0.5,2.028,1.257,0.2604,,0.03226,0.01003,8577.535,86.062,2581.867,2667.929,5909.606
2020-05-09,PA,Capanema,72,6,177,69717,1502202,8.3,598,183,415,62.333,19.0,0.3333,19.333,43.0,3.667,1.083,-0.05556,1.028,2.639,0.625,,,0.03279,0.01003,8577.535,86.062,2538.836,2624.898,5952.637
2020-05-10,PA,Capanema,72,7,177,69717,1502202,8.3,598,184,414,59.5,18.667,0.3333,19.0,40.5,7.583,2.111,-0.05556,2.056,5.528,1.437,,,0.03804,0.01171,8577.535,100.406,2538.836,2639.242,5938.293
2020-05-11,PA,Capanema,85,7,210,69717,1502202,8.3,706,217,489,60.833,16.333,0.1667,16.5,44.333,5.278,1.472,-0.05556,1.417,3.861,,,,0.03226,0.00992,10126.655,100.406,3012.178,3112.584,7014.071
2020-05-12,PA,Capanema,105,7,264,69717,1502202,8.3,872,271,601,60.833,17.0,0.1667,17.167,43.667,8.278,2.111,-0.05556,2.056,6.222,,,,0.02583,0.00803,12507.71,100.406,3786.738,3887.144,8620.566
2020-05-13,PA,Capanema,107,7,272,69717,1502202,8.3,888,279,609,84.333,23.167,0.0,23.167,61.167,,,,,,,,,0.02509,0.00788,12737.209,100.406,3901.487,4001.893,8735.316
2020-05-14,PA,Capanema,116,7,278,69717,1502202,8.3,963,285,678,74.667,20.833,0.0,20.833,53.833,,,,,,,,,0.02456,0.00727,13812.987,100.406,3987.55,4087.956,9725.031
2020-05-15,PA,Capanema,116,7,279,69717,1502202,8.3,963,286,677,112.0,31.667,0.0,31.667,80.333,,,,,,,,,0.02448,0.00727,13812.987,100.406,4001.893,4102.299,9710.687
2020-05-16,PA,Capanema,133,7,316,69717,1502202,8.3,1104,323,781,,,,,,,,,,,,,,0.02167,0.00634,15835.449,100.406,4532.61,4633.016,11202.433
2020-05-17,PA,Capanema,139,7,335,69717,1502202,8.3,1154,342,812,,,,,,,,,,,,,,0.02047,0.00607,16552.634,100.406,4805.141,4905.547,11647.088
2020-05-18,PA,Capanema,186,7,454,69717,1502202,8.3,1544,461,1083,,,,,,,,,,,,,,0.01518,0.00453,22146.679,100.406,6512.042,6612.447,15534.231
2020-05-20,PA,Capanema,221,16,552,69717,1502202,8.3,1834,568,1266,,,,,,,,,,,,,,0.02817,0.00872,26306.353,229.499,7917.725,8147.224,18159.129
2020-05-21,PA,Capanema,229,16,586,69717,1502202,8.3,1901,602,1299,,,,,,,,,,,,,,0.02658,0.00842,27267.381,229.499,8405.41,8634.91,18632.471
2020-05-22,PA,Capanema,236,16,600,69717,1502202,8.3,1959,616,1343,,,,,,,,,,,,,,0.02597,0.00817,28099.316,229.499,8606.222,8835.722,19263.594
2020-05-23,PA,Capanema,245,18,642,69717,1502202,8.3,2034,660,1374,,,,,,,,,,,,,,0.02727,0.00885,29175.094,258.187,9208.658,9466.845,19708.249
2020-05-24,PA,Capanema,259,18,671,69717,1502202,8.3,2150,689,1461,,,,,,,,,,,,,,0.02612,0.00837,30838.963,258.187,9624.625,9882.812,20956.151
2020-05-25,PA,Capanema,263,18,833,69717,1502202,8.3,2183,851,1332,,,,,,,,,,,,,,0.02115,0.00825,31312.305,258.187,11948.305,12206.492,19105.814
2020-05-19,PR,Capanema,1,0,2,19315,4104501,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,414.186,0.0,103.546,103.546,310.639
2020-05-20,PR,Capanema,2,0,5,19315,4104501,8.3,17,5,12,,,,,,,,,,,,,,0.0,0.0,880.145,0.0,258.866,258.866,621.279
2020-05-21,PR,Capanema,2,0,5,19315,4104501,8.3,17,5,12,,,,,,,,,,,,,,0.0,0.0,880.145,0.0,258.866,258.866,621.279
2020-05-22,PR,Capanema,2,0,5,19315,4104501,8.3,17,5,12,2.833,1.333,,,,,,,,,,,,0.0,0.0,880.145,0.0,258.866,258.866,621.279
2020-05-23,PR,Capanema,3,0,8,19315,4104501,8.3,25,8,17,,,,,,,,,,,,,,0.0,0.0,1294.331,0.0,414.186,414.186,880.145
2020-05-24,PR,Capanema,3,0,8,19315,4104501,8.3,25,8,17,,,,,,,,,,,,,,0.0,0.0,1294.331,0.0,414.186,414.186,880.145
2020-05-25,PR,Capanema,3,0,10,19315,4104501,8.3,25,10,15,,,,,,,,,,,,,,0.0,0.0,1294.331,0.0,517.732,517.732,776.598
