Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-22,BA,Serra Preta,1,0,1,15027,2930402,1,0,,,,,,,,,,,,,,0.0,0.0,66.547,0.0,66.547,66.547,0.0
2020-04-23,BA,Serra Preta,1,0,1,15027,2930402,1,0,,,,,,,,,,,,,,0.0,0.0,66.547,0.0,66.547,66.547,0.0
2020-04-24,BA,Serra Preta,1,0,1,15027,2930402,1,0,,,,,,,,,,,,,,0.0,0.0,66.547,0.0,66.547,66.547,0.0
2020-04-25,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-04-26,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-04-27,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-04-28,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-04-29,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-04-30,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-01,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-02,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-03,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-04,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-05,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-06,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-07,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-08,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-09,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-10,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-11,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-12,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-13,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-14,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-15,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-16,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-17,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-18,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-19,BA,Serra Preta,1,0,0,15027,2930402,0,1,0.0,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-20,BA,Serra Preta,1,0,0,15027,2930402,0,1,,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-21,BA,Serra Preta,1,0,0,15027,2930402,0,1,,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
2020-05-22,BA,Serra Preta,1,0,0,15027,2930402,0,1,,,,,,,,,,,,,,,0.0,66.547,0.0,0.0,0.0,66.547
