Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-29,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-04-30,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-01,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-02,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-03,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-04,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-05,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-06,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-07,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-08,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-09,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-10,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-11,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.0,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-12,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,0.1667,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-13,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-14,TO,Bandeirantes do Tocantins,1,0,0,3589,1703057,0,1,,,,,,,,,,,,,,,0.0,278.629,0.0,0.0,0.0,278.629
2020-05-15,TO,Bandeirantes do Tocantins,2,0,1,3589,1703057,1,1,,,,,,,,,,,,,,0.0,0.0,557.258,0.0,278.629,278.629,278.629
