Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,,,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-06,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,,,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-07,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,,,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-08,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-09,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-10,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-11,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-12,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-13,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-14,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-15,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-16,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-17,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-18,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-19,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-20,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-21,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-22,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-23,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-24,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-25,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-26,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,2.833,1.167,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-27,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,2.833,1.167,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-28,RS,Pouso Novo,1,0,3,1655,4315131,8.4,8,3,5,,,,,,,,,,,,,,0.0,0.0,4833.837,0.0,1812.689,1812.689,3021.148
2020-05-29,RS,Pouso Novo,3,0,10,1655,4315131,8.4,25,10,15,,,,,,,,,,,,,,0.0,0.0,15105.74,0.0,6042.296,6042.296,9063.444
2020-05-30,RS,Pouso Novo,3,0,10,1655,4315131,8.4,25,10,15,,,,,,,,,,,,,,0.0,0.0,15105.74,0.0,6042.296,6042.296,9063.444
