Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-06,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-07,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-08,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-09,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-10,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-11,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-12,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-13,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-14,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-15,BA,Tucano,1,0,0,51194,2931905,0,1,0.0,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-16,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-17,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
2020-05-18,BA,Tucano,1,0,0,51194,2931905,0,1,,,,,,,,,,,,,,,0.0,19.534,0.0,0.0,0.0,19.534
