Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-06,RO,Monte Negro,1,0,0,16011,1101401,0,1,,,,,,,,,,,,,,,0.0,62.457,0.0,0.0,0.0,62.457
2020-05-07,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-08,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-09,RO,Monte Negro,0,0,0,16011,1101401,0,0,-0.16667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-10,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-11,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-12,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-13,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-14,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-15,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-16,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-17,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-18,RO,Monte Negro,0,0,0,16011,1101401,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-19,RO,Monte Negro,2,0,1,16011,1101401,1,1,,,,,,,,,,,,,,0.0,0.0,124.914,0.0,62.457,62.457,62.457
2020-05-20,RO,Monte Negro,2,0,1,16011,1101401,1,1,,,,,,,,,,,,,,0.0,0.0,124.914,0.0,62.457,62.457,62.457
2020-05-22,RO,Monte Negro,2,0,1,16011,1101401,1,1,,,,,,,,,,,,,,0.0,0.0,124.914,0.0,62.457,62.457,62.457
