Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-16,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-17,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-18,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-19,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-20,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-22,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-23,GO,Anápolis,2,0,0,390792,5201108,14.047,28,0,28,,,,,,,,,,,,,,,0.0,71.649,0.0,0.0,0.0,71.649
2020-03-24,GO,Anápolis,3,0,0,390792,5201108,14.047,42,0,42,,,,,,,,,,,,,,,0.0,107.474,0.0,0.0,0.0,107.474
2020-03-25,GO,Anápolis,3,0,0,390792,5201108,14.047,42,0,42,4.667,,,,,,,,,,,,,,0.0,107.474,0.0,0.0,0.0,107.474
2020-03-26,GO,Anápolis,3,0,0,390792,5201108,14.047,42,0,42,4.667,,,,,,,,,,,,,,0.0,107.474,0.0,0.0,0.0,107.474
2020-03-27,GO,Anápolis,3,0,0,390792,5201108,14.047,42,0,42,2.333,,,,,,,,,,,,,,0.0,107.474,0.0,0.0,0.0,107.474
2020-03-28,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,2.333,,,,,-0.77778,,,,,,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-03-29,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,2.333,,,,,0.0,,,,,,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-03-30,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,2.333,,,,,1.167,,,,,,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-03-31,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,0.0,,,,,1.167,,,,,,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-04-01,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,4.667,,,,,2.361,,,,,,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-04-02,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,9.333,,,,,2.75,,,,,0.1042,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-04-03,GO,Anápolis,4,0,0,390792,5201108,14.047,56,0,56,9.333,,,,,,,,,,-0.29167,,,,0.0,143.299,0.0,0.0,0.0,143.299
2020-04-04,GO,Anápolis,6,0,0,390792,5201108,14.047,84,0,84,16.5,,,,,1.583,,,,,-0.09722,-0.12674,,,0.0,214.948,0.0,0.0,0.0,214.948
