Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-14,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-15,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-16,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-17,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-18,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-19,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-20,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-21,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-22,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-23,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-24,PR,Santana do Itararé,1,0,1,5042,4124004,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,198.334,0.0,198.334,198.334,0.0
2020-04-25,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-26,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-27,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-28,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-29,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-04-30,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-01,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-02,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-03,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-04,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-05,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-06,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-07,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-08,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-09,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-10,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-11,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-12,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,0.0,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-13,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-14,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
2020-05-15,PR,Santana do Itararé,1,0,0,5042,4124004,0,1,,,,,,,,,,,,,,,0.0,198.334,0.0,0.0,0.0,198.334
