Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-04,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-05,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-06,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-07,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-08,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-09,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-10,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-11,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-12,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-13,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-14,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-15,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-16,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-17,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-18,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-19,PI,Beneditinos,1,0,0,10572,2201606,0,1,0.0,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-20,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-21,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
2020-05-22,PI,Beneditinos,1,0,0,10572,2201606,0,1,,,,,,,,,,,,,,,0.0,94.589,0.0,0.0,0.0,94.589
