Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,RN,São Miguel,1,0,2,23754,2412500,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,336.785,0.0,84.196,84.196,252.589
2020-04-18,RN,São Miguel,1,0,2,23754,2412500,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,336.785,0.0,84.196,84.196,252.589
2020-04-19,RN,São Miguel,1,0,3,23754,2412500,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,336.785,0.0,126.295,126.295,210.491
2020-04-20,RN,São Miguel,1,0,3,23754,2412500,8.3,8,3,5,0.0,0.1667,,,,,,,,,,,,0.0,0.0,336.785,0.0,126.295,126.295,210.491
2020-04-21,RN,São Miguel,1,0,3,23754,2412500,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,336.785,0.0,126.295,126.295,210.491
2020-04-22,RN,São Miguel,1,0,3,23754,2412500,8.3,8,3,5,1.5,0.5,,,,,,,,,,,,0.0,0.0,336.785,0.0,126.295,126.295,210.491
2020-04-23,RN,São Miguel,1,0,3,23754,2412500,8.3,8,3,5,1.5,0.5,,,,,0.1111,,,,,,,0.0,0.0,336.785,0.0,126.295,126.295,210.491
2020-04-24,RN,São Miguel,2,0,6,23754,2412500,8.3,17,6,11,1.5,0.5,,,,1.583,0.4167,,,,,,,0.0,0.0,715.669,0.0,252.589,252.589,463.08
2020-04-25,RN,São Miguel,2,0,6,23754,2412500,8.3,17,6,11,2.833,0.8333,,,,1.806,0.5278,,,,,,,0.0,0.0,715.669,0.0,252.589,252.589,463.08
2020-04-26,RN,São Miguel,2,0,6,23754,2412500,8.3,17,6,11,2.833,0.8333,,,,1.806,0.5556,,,,-0.05556,,,0.0,0.0,715.669,0.0,252.589,252.589,463.08
2020-04-27,RN,São Miguel,2,0,6,23754,2412500,8.3,17,6,11,11.0,3.167,,,,1.806,0.5556,,,,0.0625,,,0.0,0.0,715.669,0.0,252.589,252.589,463.08
2020-04-28,RN,São Miguel,3,0,8,23754,2412500,8.3,25,8,17,12.333,3.667,,,,1.361,0.4444,,,,-0.68056,,,0.0,0.0,1052.454,0.0,336.785,336.785,715.669
2020-04-29,RN,São Miguel,3,0,8,23754,2412500,8.3,25,8,17,12.333,3.833,,,,2.056,0.6389,,,,-0.79167,,,0.0,0.0,1052.454,0.0,336.785,336.785,715.669
2020-04-30,RN,São Miguel,10,0,25,23754,2412500,8.3,83,25,58,12.333,3.833,,,,-0.91667,-0.25,,,,-0.61806,,,0.0,0.0,3494.148,0.0,1052.454,1052.454,2441.694
