Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-12,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-13,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-14,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-15,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-16,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-17,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-18,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-19,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-20,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-21,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-22,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-23,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-24,BA,Serra do Ramalho,1,0,1,31787,2930154,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,31.459,0.0,31.459,31.459,0.0
2020-04-25,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-26,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-27,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-28,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.0,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-29,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.1667,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-04-30,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.1667,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-05-01,BA,Serra do Ramalho,1,0,0,31787,2930154,0,1,0.1667,,,,,,,,,,,,,,0.0,31.459,0.0,0.0,0.0,31.459
2020-05-02,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-03,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-04,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-05,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-06,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-07,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-08,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-09,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-10,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-11,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-12,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-13,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-14,BA,Serra do Ramalho,2,0,1,31787,2930154,1,1,0.1667,0.0,,,,,,,,,,,,0.0,0.0,62.919,0.0,31.459,31.459,31.459
2020-05-15,BA,Serra do Ramalho,3,0,1,31787,2930154,1,2,0.1667,0.0,,,,,,,,,,,,0.0,0.0,94.378,0.0,31.459,31.459,62.919
2020-05-16,BA,Serra do Ramalho,3,0,1,31787,2930154,1,2,,,,,,,,,,,,,,0.0,0.0,94.378,0.0,31.459,31.459,62.919
2020-05-17,BA,Serra do Ramalho,3,0,1,31787,2930154,1,2,,,,,,,,,,,,,,0.0,0.0,94.378,0.0,31.459,31.459,62.919
2020-05-18,BA,Serra do Ramalho,3,0,1,31787,2930154,1,2,,,,,,,,,,,,,,0.0,0.0,94.378,0.0,31.459,31.459,62.919
