Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-02,SE,Divina Pastora,1,0,0,5189,2802007,0,1,,,,,,,,,,,,,,,0.0,192.715,0.0,0.0,0.0,192.715
2020-05-03,SE,Divina Pastora,2,0,1,5189,2802007,1,1,,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-04,SE,Divina Pastora,2,0,1,5189,2802007,1,1,,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-05,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.1667,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-06,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-07,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-08,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-09,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-10,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-11,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-12,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-13,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-14,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-15,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-16,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-17,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-18,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-19,SE,Divina Pastora,2,0,1,5189,2802007,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-20,SE,Divina Pastora,2,0,1,5189,2802007,1,1,,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-21,SE,Divina Pastora,2,0,1,5189,2802007,1,1,,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
2020-05-22,SE,Divina Pastora,2,0,1,5189,2802007,1,1,,,,,,,,,,,,,,0.0,0.0,385.431,0.0,192.715,192.715,192.715
