Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-23,RS,Tucunduva,1,0,1,5735,4322103,1,0,,,,,,,,,,,,,,0.0,0.0,174.368,0.0,174.368,174.368,0.0
2020-04-24,RS,Tucunduva,1,0,1,5735,4322103,1,0,,,,,,,,,,,,,,0.0,0.0,174.368,0.0,174.368,174.368,0.0
2020-04-25,RS,Tucunduva,1,0,0,5735,4322103,0,1,,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-04-26,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-04-27,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-04-28,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-04-29,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-04-30,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-01,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-02,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-03,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-04,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-05,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-06,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-07,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-08,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-09,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-10,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-11,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-12,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-13,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-14,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-15,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-16,RS,Tucunduva,1,0,0,5735,4322103,0,1,0.0,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-17,RS,Tucunduva,1,0,0,5735,4322103,0,1,,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-18,RS,Tucunduva,1,0,0,5735,4322103,0,1,,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
2020-05-19,RS,Tucunduva,1,0,0,5735,4322103,0,1,,,,,,,,,,,,,,,0.0,174.368,0.0,0.0,0.0,174.368
