Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-15,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-16,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-17,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-18,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-19,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-20,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-21,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-22,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-23,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-24,PI,Bonfim do Piauí,1,0,1,5727,2201929,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,174.611,0.0,174.611,174.611,0.0
2020-04-25,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-26,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-27,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,-0.16667,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-28,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-29,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-04-30,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-01,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-02,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-03,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-04,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-05,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
2020-05-06,PI,Bonfim do Piauí,1,0,0,5727,2201929,0,1,0.0,,,,,,,,,,,,,,0.0,174.611,0.0,0.0,0.0,174.611
