Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-06,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-07,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-08,RS,Mormaço,2,0,1,3116,4312427,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-09,RS,Mormaço,2,0,1,3116,4312427,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-10,RS,Mormaço,2,0,1,3116,4312427,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-11,RS,Mormaço,2,0,1,3116,4312427,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-12,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-13,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
2020-05-14,RS,Mormaço,2,0,1,3116,4312427,1,1,,,,,,,,,,,,,,0.0,0.0,641.849,0.0,320.924,320.924,320.924
