Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-09,SE,Poço Verde,2,0,1,23965,2805505,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,1168.371,0.0,41.728,41.728,1126.643
2020-05-10,SE,Poço Verde,2,0,1,23965,2805505,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,1168.371,0.0,41.728,41.728,1126.643
2020-05-11,SE,Poço Verde,2,0,1,23965,2805505,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,1168.371,0.0,41.728,41.728,1126.643
2020-05-12,SE,Poço Verde,2,0,1,23965,2805505,14.047,28,1,27,4.667,0.1667,,,,,,,,,,,,0.0,0.0,1168.371,0.0,41.728,41.728,1126.643
2020-05-13,SE,Poço Verde,2,0,1,23965,2805505,14.047,28,1,27,4.667,0.1667,,,,,,,,,,,,0.0,0.0,1168.371,0.0,41.728,41.728,1126.643
2020-05-14,SE,Poço Verde,3,0,1,23965,2805505,14.047,42,1,41,4.667,0.1667,,,,,,,,,,,,0.0,0.0,1752.556,0.0,41.728,41.728,1710.828
2020-05-15,SE,Poço Verde,4,0,2,23965,2805505,14.047,56,2,54,4.667,0.1667,,,,0.7778,0.0,,,,,,,0.0,0.0,2336.741,0.0,83.455,83.455,2253.286
2020-05-16,SE,Poço Verde,4,0,2,23965,2805505,14.047,56,2,54,4.667,0.1667,,,,0.7778,0.0,,,,,,,0.0,0.0,2336.741,0.0,83.455,83.455,2253.286
2020-05-17,SE,Poço Verde,4,0,2,23965,2805505,14.047,56,2,54,11.667,0.3333,,,,1.167,0.02778,,,,0.2986,,,0.0,0.0,2336.741,0.0,83.455,83.455,2253.286
2020-05-18,SE,Poço Verde,4,0,2,23965,2805505,14.047,56,2,54,9.333,0.1667,,,,1.167,0.02778,,,,,,,0.0,0.0,2336.741,0.0,83.455,83.455,2253.286
2020-05-19,SE,Poço Verde,4,0,2,23965,2805505,14.047,56,2,54,9.333,0.1667,,,,1.972,0.05556,,,,,,,0.0,0.0,2336.741,0.0,83.455,83.455,2253.286
2020-05-20,SE,Poço Verde,8,0,3,23965,2805505,14.047,112,3,109,11.667,0.3333,,,,,,,,,,,,0.0,0.0,4673.482,0.0,125.183,125.183,4548.3
2020-05-21,SE,Poço Verde,8,0,3,23965,2805505,14.047,112,3,109,11.667,0.3333,,,,,,,,,,,,0.0,0.0,4673.482,0.0,125.183,125.183,4548.3
2020-05-22,SE,Poço Verde,8,0,3,23965,2805505,14.047,112,3,109,16.5,0.5,,,,,,,,,,,,0.0,0.0,4673.482,0.0,125.183,125.183,4548.3
2020-05-23,SE,Poço Verde,9,0,4,23965,2805505,14.047,126,4,122,,,,,,,,,,,,,,0.0,0.0,5257.667,0.0,166.91,166.91,5090.757
2020-05-24,SE,Poço Verde,9,0,4,23965,2805505,14.047,126,4,122,,,,,,,,,,,,,,0.0,0.0,5257.667,0.0,166.91,166.91,5090.757
2020-05-25,SE,Poço Verde,11,0,5,23965,2805505,14.047,155,5,150,,,,,,,,,,,,,,0.0,0.0,6467.765,0.0,208.638,208.638,6259.128
