Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-21,PR,Mandaguari,1,0,1,34744,4114203,14.047,14,1,13,,,,,,,,,,,,,,0.0,0.0,402.947,0.0,28.782,28.782,374.165
2020-04-22,PR,Mandaguari,1,0,1,34744,4114203,14.047,14,1,13,,,,,,,,,,,,,,0.0,0.0,402.947,0.0,28.782,28.782,374.165
2020-04-23,PR,Mandaguari,1,0,1,34744,4114203,14.047,14,1,13,,,,,,,,,,,,,,0.0,0.0,402.947,0.0,28.782,28.782,374.165
2020-04-24,PR,Mandaguari,1,0,1,34744,4114203,14.047,14,1,13,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,402.947,0.0,28.782,28.782,374.165
2020-04-25,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,-0.16667,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-04-26,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,-0.16667,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-04-27,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,-0.16667,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-04-28,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-04-29,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-04-30,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-01,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-02,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-03,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-04,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-05,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-06,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-07,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-08,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-09,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-10,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-11,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-12,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-13,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-14,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-15,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,0.0,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-16,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,2.333,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-17,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,2.333,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-18,PR,Mandaguari,1,0,0,34744,4114203,14.047,14,0,14,2.333,,,,,,,,,,,,,,0.0,402.947,0.0,0.0,0.0,402.947
2020-05-19,PR,Mandaguari,2,0,1,34744,4114203,14.047,28,1,27,2.333,,,,,,,,,,,,,0.0,0.0,805.895,0.0,28.782,28.782,777.113
2020-05-20,PR,Mandaguari,2,0,1,34744,4114203,14.047,28,1,27,2.333,,,,,,,,,,,,,0.0,0.0,805.895,0.0,28.782,28.782,777.113
2020-05-21,PR,Mandaguari,2,0,1,34744,4114203,14.047,28,1,27,4.667,,,,,,,,,,,,,0.0,0.0,805.895,0.0,28.782,28.782,777.113
2020-05-22,PR,Mandaguari,2,0,1,34744,4114203,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,805.895,0.0,28.782,28.782,777.113
2020-05-23,PR,Mandaguari,2,0,1,34744,4114203,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,805.895,0.0,28.782,28.782,777.113
2020-05-24,PR,Mandaguari,3,0,1,34744,4114203,14.047,42,1,41,,,,,,,,,,,,,,0.0,0.0,1208.842,0.0,28.782,28.782,1180.06
