Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-18,TO,1,0,0,1588595,17,14.03,14,0,14,,,,,,,,,,,,,,,0.0,8.813,0.0,0.0,0.0,8.813
2020-03-19,TO,1,0,0,1588595,17,14.03,14,0,14,,,,,,,,,,,,,,,0.0,8.813,0.0,0.0,0.0,8.813
2020-03-20,TO,1,0,0,1588595,17,14.03,14,0,14,,,,,,,,,,,,,,,0.0,8.813,0.0,0.0,0.0,8.813
2020-03-21,TO,2,0,0,1588595,17,14.03,28,0,28,14.0,,,,,,,,,,,,,,0.0,17.626,0.0,0.0,0.0,17.626
2020-03-22,TO,5,0,0,1588595,17,14.03,70,0,70,14.0,,,,,,,,,,,,,,0.0,44.064,0.0,0.0,0.0,44.064
2020-03-23,TO,7,0,0,1588595,17,14.03,98,0,98,16.333,,,,,,,,,,,,,,0.0,61.69,0.0,0.0,0.0,61.69
2020-03-24,TO,7,0,0,1588595,17,14.03,98,0,98,16.333,,,,,-0.77778,,,,,,,,,0.0,61.69,0.0,0.0,0.0,61.69
2020-03-25,TO,7,0,0,1588595,17,14.03,98,0,98,9.333,,,,,-0.38889,,,,,,,,,0.0,61.69,0.0,0.0,0.0,61.69
2020-03-26,TO,8,0,0,1588595,17,14.03,112,0,112,7.0,,,,,-1.16667,,,,,,,,,0.0,70.503,0.0,0.0,0.0,70.503
2020-03-27,TO,9,0,0,1588595,17,14.03,126,0,126,9.333,,,,,-1.55556,,,,,,,,,0.0,79.315,0.0,0.0,0.0,79.315
2020-03-28,TO,9,0,0,1588595,17,14.03,126,0,126,11.667,,,,,0.0,,,,,,,,,0.0,79.315,0.0,0.0,0.0,79.315
2020-03-29,TO,10,0,0,1588595,17,14.03,140,0,140,9.333,,,,,1.167,,,,,,,,,0.0,88.128,0.0,0.0,0.0,88.128
2020-03-30,TO,11,0,0,1588595,17,14.03,154,0,154,7.0,,,,,0.8056,,,,,,,,,0.0,96.941,0.0,0.0,0.0,96.941
2020-03-31,TO,12,0,0,1588595,17,14.03,168,0,168,9.333,,,,,0.8056,,,,,0.4931,,,,0.0,105.754,0.0,0.0,0.0,105.754
2020-04-01,TO,12,0,0,1588595,17,14.03,168,0,168,14.0,,,,,1.194,,,,,0.3889,,,,0.0,105.754,0.0,0.0,0.0,105.754
2020-04-02,TO,12,0,0,1588595,17,14.03,168,0,168,14.167,,,,,3.139,,,,,-0.09722,-0.32118,,,0.0,105.754,0.0,0.0,0.0,105.754
2020-04-03,TO,13,0,0,1588595,17,14.03,182,0,182,16.5,,,,,2.361,,,,,-0.11111,-0.24653,,,0.0,114.567,0.0,0.0,0.0,114.567
2020-04-04,TO,16,0,0,1588595,17,14.03,224,0,224,16.5,,,,,0.4167,,,,,-0.79167,,,,0.0,141.005,0.0,0.0,0.0,141.005
2020-04-05,TO,17,0,0,1588595,17,14.03,239,0,239,25.833,,,,,0.75,,,,,-0.59722,,,,0.0,150.447,0.0,0.0,0.0,150.447
2020-04-06,TO,19,0,0,1588595,17,14.03,267,0,267,23.5,,,,,-0.02778,,,,,-0.79167,,,,0.0,168.073,0.0,0.0,0.0,168.073
2020-04-07,TO,19,0,0,1588595,17,14.03,267,0,267,16.5,,,,,-0.02778,,,,,-0.58333,,,,0.0,168.073,0.0,0.0,0.0,168.073
2020-04-08,TO,23,0,0,1588595,17,14.03,323,0,323,18.667,,,,,-2.75,,,,,,,,,0.0,203.324,0.0,0.0,0.0,203.324
2020-04-09,TO,23,0,0,1588595,17,14.03,323,0,323,16.333,,,,,-1.58333,,,,,,,,,0.0,203.324,0.0,0.0,0.0,203.324
2020-04-10,TO,23,0,0,1588595,17,14.03,323,0,323,16.333,,,,,0.3611,,,,,,,,,0.0,203.324,0.0,0.0,0.0,203.324
2020-04-11,TO,25,0,0,1588595,17,14.03,351,0,351,9.333,,,,,-0.38889,,,,,,,,,0.0,220.95,0.0,0.0,0.0,220.95
2020-04-12,TO,26,0,0,1588595,17,14.03,365,0,365,14.0,,,,,0.0,,,,,0.2986,,,,0.0,229.763,0.0,0.0,0.0,229.763
2020-04-13,TO,26,0,0,1588595,17,14.03,365,0,365,18.667,,,,,0.3889,,,,,,,,,0.0,229.763,0.0,0.0,0.0,229.763
2020-04-14,TO,27,0,3,1588595,17,14.03,379,3,376,16.333,,,,,1.556,,,,,,0.07292,,0.0,0.0,238.576,0.0,1.888,1.888,236.687
2020-04-15,TO,29,1,14,1588595,17,14.03,407,15,392,16.333,,,,,0.3889,,,,,0.2917,,,0.06667,0.00246,256.201,0.6295,8.813,9.442,246.759
2020-04-16,TO,31,1,14,1588595,17,14.03,435,15,420,18.667,,,,,-0.77778,,,,,0.5903,,0.3281,0.06667,0.0023,273.827,0.6295,8.813,9.442,264.385
