Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-11,MS,100,2,1,2806776,50,14.03,1403,3,1400,70.0,2.167,0.3333,2.5,67.5,3.111,,0.05556,,,1.854,0.1962,,0.6667,0.00143,499.862,0.7126,0.3563,1.069,498.793
2020-04-12,MS,101,2,1,2806776,50,14.03,1417,3,1414,74.833,9.833,0.3333,10.167,64.667,9.75,,0.05556,,,,,,0.6667,0.00141,504.85,0.7126,0.3563,1.069,503.781
2020-04-13,MS,113,4,1,2806776,50,14.03,1585,5,1580,79.5,9.833,0.5,10.333,69.167,8.583,,-0.02778,,,1.167,-0.99826,-0.27995,0.8,0.00252,564.705,1.425,0.3563,1.781,562.923
2020-04-14,MS,115,4,14,2806776,50,14.03,1613,18,1595,100.5,9.833,0.5,10.333,90.167,10.167,1.833,-0.02778,1.806,8.361,-1.46528,,,0.2222,0.00248,574.681,1.425,4.988,6.413,568.268
2020-04-15,MS,121,4,60,2806776,50,14.03,1698,64,1634,140.333,10.167,0.5,10.667,129.667,7.778,-0.75,0.0,-0.75,8.528,-2.13889,-0.92361,,0.0625,0.00236,604.965,1.425,21.377,22.802,582.163
2020-04-16,MS,131,5,60,2806776,50,14.03,1838,65,1773,128.667,15.833,0.1667,16.0,112.667,3.889,-0.61111,-0.05556,-0.66667,4.556,-3.32639,,,0.07692,0.00272,654.844,1.781,21.377,23.158,631.686
2020-04-17,MS,143,5,60,2806776,50,14.03,2006,65,1941,131.0,13.167,0.1667,13.333,117.667,0.02778,-0.55556,-0.02778,-0.58333,0.6111,-2.52778,,,0.07692,0.00249,714.699,1.781,21.377,23.158,691.541
2020-04-18,MS,161,5,62,2806776,50,14.03,2259,67,2192,121.5,5.333,0.3333,5.667,115.833,-3.13889,-0.38889,-0.02778,-0.41667,-2.72222,-0.29167,,,0.07463,0.00221,804.838,1.781,22.089,23.871,780.967
2020-04-19,MS,168,5,96,2806776,50,14.03,2357,101,2256,102.833,6.167,0.1667,6.333,96.5,-2.33333,-2.33333,0.02778,-2.30556,-0.02778,1.264,,,0.0495,0.00212,839.754,1.781,34.203,35.984,803.769
2020-04-20,MS,171,5,93,2806776,50,14.03,2399,98,2301,100.667,6.5,0.3333,6.833,93.833,2.722,-1.66667,0.02778,-1.63889,4.361,,,,0.05102,0.00208,854.717,1.781,33.134,34.916,819.802
2020-04-21,MS,173,6,92,2806776,50,14.03,2427,98,2329,121.5,7.833,0.3333,8.167,113.333,5.083,-0.38889,0.02778,-0.36111,5.444,,-0.75694,,0.06122,0.00247,864.693,2.138,32.778,34.916,829.778
2020-04-22,MS,175,6,97,2806776,50,14.03,2455,103,2352,114.667,1.833,0.3333,2.167,112.5,8.194,-0.75,0.05556,-0.69444,8.889,-1.64583,,,0.05825,0.00244,874.669,2.138,34.559,36.697,837.972
2020-04-23,MS,186,7,99,2806776,50,14.03,2610,106,2504,147.333,3.167,0.3333,3.5,143.833,7.75,-0.86111,0.0,-0.86111,8.611,-1.76389,,,0.06604,0.00268,929.893,2.494,35.272,37.766,892.127
2020-04-24,MS,213,7,109,2806776,50,14.03,2988,116,2872,152.0,3.0,0.5,3.5,148.5,-3.86111,-1.41667,0.0,-1.41667,-2.44444,-5.06944,,,0.06034,0.00234,1064.567,2.494,38.835,41.329,1023.238
2020-04-25,MS,217,7,107,2806776,50,14.03,3045,114,2931,152.0,1.667,0.5,2.167,149.833,-1.97222,-0.27778,0.0,-0.27778,-1.69444,-4.95833,,,0.0614,0.0023,1084.875,2.494,38.122,40.616,1044.259
2020-04-26,MS,234,7,112,2806776,50,14.03,3283,119,3164,147.167,1.333,0.3333,1.667,145.5,-12.08333,-0.52778,0.0,-0.52778,-11.55556,,,,0.05882,0.00213,1169.669,2.494,39.903,42.397,1127.272
2020-04-27,MS,238,9,110,2806776,50,14.03,3339,119,3220,98.333,-0.66667,0.3333,-0.33333,98.667,-12.08333,-0.36111,-0.05556,-0.41667,-11.66667,,,,0.07563,0.0027,1189.621,3.207,39.191,42.397,1147.224
2020-04-28,MS,240,9,107,2806776,50,14.03,3367,116,3251,102.833,0.1667,0.3333,0.5,102.333,-12.08333,-0.02778,-0.05556,-0.08333,-12.0,,,,0.07759,0.00267,1199.597,3.207,38.122,41.329,1158.268
2020-04-29,MS,249,9,107,2806776,50,14.03,3493,116,3377,74.833,0.0,0.3333,0.3333,74.5,-11.27778,0.08333,-0.02778,0.05556,-11.33333,,,,0.07759,0.00258,1244.488,3.207,38.122,41.329,1203.16
2020-04-30,MS,255,9,105,2806776,50,14.03,3578,114,3464,79.5,0.8333,0.1667,1.0,78.5,-3.52778,,-0.02778,,,,,,0.07895,0.00252,1274.772,3.207,37.409,40.616,1234.156
2020-05-01,MS,261,9,108,2806776,50,14.03,3662,117,3545,79.5,1.5,0.1667,1.667,77.833,2.333,0.5,-0.02778,0.4722,1.861,,,,0.07692,0.00246,1304.7,3.207,38.478,41.685,1263.015
2020-05-02,MS,266,9,112,2806776,50,14.03,3732,121,3611,79.5,1.833,0.1667,2.0,77.5,10.917,,0.0,,,,,,0.07438,0.00241,1329.639,3.207,39.903,43.11,1286.529
2020-05-03,MS,272,10,115,2806776,50,14.03,3816,125,3691,77.167,2.0,0.1667,2.167,75.0,15.583,0.4722,0.0,0.4722,15.111,6.049,,,0.08,0.00262,1359.567,3.563,40.972,44.535,1315.032
2020-05-04,MS,274,10,116,2806776,50,14.03,3844,126,3718,116.833,3.167,0.1667,3.333,113.5,21.056,0.5556,0.0,0.5556,20.5,5.451,,,0.07937,0.0026,1369.543,3.563,41.329,44.891,1324.651
2020-05-05,MS,283,10,118,2806776,50,14.03,3970,128,3842,140.333,3.333,0.3333,3.667,136.667,26.528,0.6667,0.0,0.6667,25.861,2.833,-1.73264,,0.07812,0.00252,1414.434,3.563,42.041,45.604,1368.83
2020-05-06,MS,288,10,117,2806776,50,14.03,4041,127,3914,173.0,3.667,0.1667,3.833,169.167,32.722,1.0,0.02778,1.028,31.694,1.167,-1.99653,,0.07874,0.00247,1439.73,3.563,41.685,45.248,1394.482
2020-05-07,MS,311,10,127,2806776,50,14.03,4363,137,4226,205.833,4.833,0.1667,5.0,200.833,26.917,0.8611,0.05556,0.9167,26.0,-0.88194,-0.37153,,0.07299,0.00229,1554.453,3.563,45.248,48.81,1505.642
2020-05-08,MS,326,11,132,2806776,50,14.03,4574,143,4431,238.667,5.833,0.1667,6.0,232.667,25.722,0.6944,0.02778,0.7222,25.0,-2.53472,0.3177,,0.07692,0.0024,1629.628,3.919,47.029,50.948,1578.68
2020-05-09,MS,346,11,137,2806776,50,14.03,4854,148,4706,273.5,8.0,0.3333,8.333,265.167,23.0,0.7222,0.05556,0.7778,22.222,1.347,,,0.07432,0.00227,1729.386,3.919,48.81,52.73,1676.657
2020-05-10,MS,362,11,145,2806776,50,14.03,5079,156,4923,278.333,8.333,0.5,8.833,269.5,22.583,0.5833,0.08333,0.6667,21.917,2.437,,0.1337,0.07051,0.00217,1809.549,3.919,51.661,55.58,1753.97
2020-05-11,MS,385,11,153,2806776,50,14.03,5402,164,5238,294.667,7.5,0.5,8.0,286.667,32.306,0.9722,0.08333,1.056,31.25,3.306,0.908,,0.06707,0.00204,1924.628,3.919,54.511,58.43,1866.198
2020-05-12,MS,405,12,165,2806776,50,14.03,5682,177,5505,311.0,8.0,0.5,8.5,302.5,35.472,0.7778,0.05556,0.8333,34.639,5.556,0.8524,,0.0678,0.00211,2024.387,4.275,58.786,63.062,1961.325
2020-05-13,MS,430,13,177,2806776,50,14.03,6033,190,5843,341.333,8.333,0.6667,9.0,332.333,36.222,0.6944,0.0,0.6944,35.528,4.979,-0.57986,,0.06842,0.00215,2149.441,4.632,63.062,67.693,2081.748
2020-05-14,MS,452,14,177,2806776,50,14.03,6342,191,6151,432.5,11.667,0.6667,12.333,420.167,44.806,1.528,0.0,1.528,43.278,5.847,-1.67882,,0.0733,0.00221,2259.532,4.988,63.062,68.05,2191.482
2020-05-15,MS,479,14,185,2806776,50,14.03,6720,199,6521,486.333,12.667,0.6667,13.333,473.0,52.222,1.944,0.0,1.944,50.278,0.9861,,,0.07035,0.00208,2394.206,4.988,65.912,70.9,2323.306
2020-05-16,MS,508,15,195,2806776,50,14.03,7127,210,6917,495.667,12.5,0.5,13.0,482.667,58.861,2.333,-0.05556,2.278,56.583,-1.15972,,,0.07143,0.0021,2539.212,5.344,69.475,74.819,2464.393
2020-05-17,MS,570,15,223,2806776,50,14.03,7997,238,7759,563.5,16.667,0.5,17.167,546.333,40.167,1.639,-0.05556,1.583,38.583,,,,0.06303,0.00188,2849.176,5.344,79.451,84.795,2764.382
2020-05-18,MS,613,16,241,2806776,50,14.03,8600,257,8343,624.333,19.667,0.5,20.167,604.167,40.167,1.778,-0.08333,1.694,38.472,,,,0.06226,0.00186,3064.014,5.7,85.864,91.564,2972.45
2020-05-19,MS,642,16,252,2806776,50,14.03,9007,268,8739,694.5,22.333,0.3333,22.667,671.833,,,,,,,,,0.0597,0.00178,3209.02,5.7,89.783,95.483,3113.537
2020-05-20,MS,693,17,277,2806776,50,14.03,9723,294,9429,673.5,21.5,0.3333,21.833,651.667,,,,,,,,,0.05782,0.00175,3464.117,6.057,98.69,104.747,3359.37
2020-05-21,MS,746,17,303,2806776,50,14.03,10466,320,10146,727.333,23.333,0.1667,23.5,703.833,,,,,,,,,0.05312,0.00162,3728.833,6.057,107.953,114.01,3614.824
2020-05-22,MS,805,17,329,2806776,50,14.03,11294,346,10948,,,,,,,,,,,,,,0.04913,0.00151,4023.834,6.057,117.216,123.273,3900.561
2020-05-23,MS,858,17,352,2806776,50,14.03,12038,369,11669,,,,,,,,,,,,,,0.04607,0.00141,4288.907,6.057,125.411,131.468,4157.439
2020-05-24,MS,924,17,381,2806776,50,14.03,12964,398,12566,,,,,,,,,,,,,,0.04271,0.00131,4618.822,6.057,135.743,141.8,4477.023
