Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-08,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-09,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-10,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-12,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-13,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-16,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-17,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-18,AL,1,0,0,3370731,27,8.3,8,0,8,,,,,,,,,,,,,,,0.0,2.373,0.0,0.0,0.0,2.373
2020-03-19,AL,4,0,0,3370731,27,8.3,33,0,33,8.333,,,,,,,,,,,,,,0.0,9.79,0.0,0.0,0.0,9.79
2020-03-20,AL,6,0,0,3370731,27,8.3,50,0,50,9.667,,,,,,,,,,,,,,0.0,14.834,0.0,0.0,0.0,14.834
2020-03-21,AL,7,0,0,3370731,27,8.3,58,0,58,12.5,,,,,,,,,,,,,,0.0,17.207,0.0,0.0,0.0,17.207
2020-03-22,AL,7,0,0,3370731,27,8.3,58,0,58,9.667,,,,,0.2222,,,,,,,,,0.0,17.207,0.0,0.0,0.0,17.207
2020-03-23,AL,8,0,0,3370731,27,8.3,66,0,66,6.833,,,,,0.4722,,,,,,,,,0.0,19.58,0.0,0.0,0.0,19.58
2020-03-24,AL,10,0,0,3370731,27,8.3,83,0,83,7.0,,,,,-0.47222,,,,,0.0625,,,,0.0,24.624,0.0,0.0,0.0,24.624
2020-03-25,AL,11,0,0,3370731,27,8.3,91,0,91,9.667,,,,,0.0,,,,,-0.06944,,,,0.0,26.997,0.0,0.0,0.0,26.997
2020-03-26,AL,11,0,0,3370731,27,8.3,91,0,91,12.5,,,,,0.4722,,,,,,0.01215,,,0.0,26.997,0.0,0.0,0.0,26.997
2020-03-27,AL,12,0,0,3370731,27,8.3,100,0,100,9.667,,,,,0.1944,,,,,,,,,0.0,29.667,0.0,0.0,0.0,29.667
2020-03-28,AL,14,0,0,3370731,27,8.3,116,0,116,9.667,,,,,0.4722,,,,,0.1111,,-0.00651,,0.0,34.414,0.0,0.0,0.0,34.414
2020-03-29,AL,17,0,0,3370731,27,8.3,141,0,141,9.667,,,,,-0.69444,,,,,0.2986,,,,0.0,41.831,0.0,0.0,0.0,41.831
2020-03-30,AL,17,0,4,3370731,27,8.3,141,4,137,8.167,,,,,0.9167,,,,,0.4028,-0.01389,,0.0,0.0,41.831,0.0,1.187,1.187,40.644
2020-03-31,AL,18,1,3,3370731,27,8.3,149,4,145,12.5,,,,,1.389,,,,,,0.06944,,0.25,0.00671,44.204,0.2967,0.89,1.187,43.017
2020-04-01,AL,18,1,3,3370731,27,8.3,149,4,145,8.333,,,,,2.083,,,,,0.05556,-0.10069,,0.25,0.00671,44.204,0.2967,0.89,1.187,43.017
2020-04-02,AL,18,1,2,3370731,27,8.3,149,3,146,15.167,-0.16667,,,,3.028,,,,,0.5764,,-0.05339,0.3333,0.00671,44.204,0.2967,0.5933,0.89,43.314
2020-04-03,AL,23,2,3,3370731,27,8.3,191,5,186,18.0,0.0,0.1667,0.1667,17.833,1.139,,,,,0.0,0.02951,,0.4,0.01047,56.664,0.5933,0.89,1.483,55.181
2020-04-04,AL,23,2,2,3370731,27,8.3,191,4,187,22.167,0.0,0.1667,0.1667,22.0,3.694,,,,,-0.52778,-0.1441,,0.5,0.01047,56.664,0.5933,0.5933,1.187,55.478
2020-04-05,AL,28,2,3,3370731,27,8.3,232,5,227,26.333,0.0,0.3333,0.3333,26.0,2.083,,,,,0.1736,,0.1046,0.4,0.00862,68.828,0.5933,0.89,1.483,67.344
2020-04-06,AL,31,2,3,3370731,27,8.3,257,5,252,19.333,0.0,0.1667,0.1667,19.167,0.9167,,0.0,,,0.0,,,0.4,0.00778,76.245,0.5933,0.89,1.483,74.761
2020-04-07,AL,34,2,3,3370731,27,8.3,282,5,277,30.5,0.1667,0.1667,0.3333,30.167,1.833,,0.02778,,,1.326,0.4479,,0.4,0.00709,83.661,0.5933,0.89,1.483,82.178
2020-04-08,AL,37,3,2,3370731,27,8.3,307,5,302,27.667,0.0,0.1667,0.1667,27.5,3.694,,-0.02778,,,1.035,0.7361,,0.6,0.00977,91.078,0.89,0.5933,1.483,89.595
2020-04-09,AL,37,3,3,3370731,27,8.3,307,6,301,23.5,0.0,0.1667,0.1667,23.333,7.389,,0.02778,,,1.965,0.3177,-0.09462,0.5,0.00977,91.078,0.89,0.89,1.78,89.298
2020-04-10,AL,45,3,3,3370731,27,8.3,374,6,368,33.167,0.1667,0.3333,0.5,32.667,5.056,9.361,0.02778,9.389,-4.33333,2.944,0.3455,-0.21354,0.5,0.00802,110.955,0.89,0.89,1.78,109.175
2020-04-11,AL,48,3,3,3370731,27,8.3,398,6,392,48.5,11.667,0.1667,11.833,36.667,9.694,,0.08333,,,2.597,0.06944,0.02778,0.5,0.00754,118.075,0.89,0.89,1.78,116.295
2020-04-12,AL,48,3,3,3370731,27,8.3,398,6,392,63.667,56.333,0.3333,56.667,7.0,15.472,,0.1667,,,2.417,-0.11806,0.2418,0.5,0.00754,118.075,0.89,0.89,1.78,116.295
2020-04-13,AL,58,4,4,3370731,27,8.3,481,8,473,60.833,56.333,0.3333,56.667,4.167,17.778,20.861,0.25,21.111,-3.33333,2.243,0.4288,0.4184,0.5,0.00832,142.699,1.187,1.187,2.373,140.326
2020-04-14,AL,72,4,72,3370731,27,8.3,598,76,522,85.833,62.833,0.6667,63.5,22.333,14.722,17.472,0.3611,17.833,-3.11111,2.472,1.313,,0.05263,0.00669,177.41,1.187,21.36,22.547,154.863
2020-04-15,AL,83,5,341,3370731,27,8.3,689,346,343,116.333,69.333,1.167,70.5,45.833,18.667,6.972,0.3333,7.306,11.361,4.312,1.743,0.1784,0.01445,0.00726,204.407,1.483,101.165,102.648,101.758
2020-04-16,AL,89,5,341,3370731,27,8.3,739,346,393,139.833,125.333,1.833,127.167,12.667,25.361,12.139,0.3611,12.5,12.861,7.667,1.977,-0.14757,0.01445,0.00677,219.24,1.483,101.165,102.648,116.592
2020-04-17,AL,110,7,380,3370731,27,8.3,913,387,526,136.833,116.5,2.333,118.833,18.0,35.028,18.639,0.3056,18.944,16.083,9.215,1.142,-0.36979,0.01809,0.00767,270.861,2.077,112.735,114.812,156.049
2020-04-18,AL,132,10,419,3370731,27,8.3,1096,429,667,175.667,98.167,2.333,100.5,75.167,45.389,25.528,0.2778,25.806,19.583,10.382,0.7222,-0.92361,0.02331,0.00912,325.152,2.967,124.305,127.272,197.88
2020-04-19,AL,159,15,756,3370731,27,8.3,1320,771,549,213.0,129.167,2.5,131.667,81.333,55.528,14.889,0.08333,14.972,40.556,8.882,0.2639,-0.56293,0.01946,0.01136,391.606,4.45,224.284,228.734,162.873
2020-04-20,AL,171,18,771,3370731,27,8.3,1419,789,630,296.0,174.667,2.5,177.167,118.833,66.889,20.861,0.0,20.861,46.028,10.556,-1.71701,-0.68924,0.02281,0.01268,420.977,5.34,228.734,234.074,186.903
2020-04-21,AL,210,19,930,3370731,27,8.3,1743,949,794,388.667,222.5,2.833,225.333,163.333,70.556,26.25,0.02778,26.278,44.278,10.271,-1.10938,-0.90278,0.02002,0.0109,517.099,5.637,275.905,281.541,235.557
2020-04-22,AL,243,20,1116,3370731,27,8.3,2017,1136,881,473.0,214.667,2.333,217.0,256.0,87.611,27.083,0.02778,27.111,60.5,3.514,-2.03472,,0.01761,0.00992,598.387,5.933,331.085,337.019,261.368
2020-04-23,AL,324,22,1428,3370731,27,8.3,2689,1450,1239,538.167,241.667,2.333,244.0,294.167,96.611,25.722,0.1111,25.833,70.778,4.444,-3.34722,,0.01517,0.00818,797.75,6.527,423.647,430.174,367.576
2020-04-24,AL,413,27,1754,3370731,27,8.3,3428,1781,1647,599.0,255.667,2.5,258.167,340.833,80.944,13.5,0.08333,13.583,67.361,2.417,-2.66667,,0.01516,0.00788,1016.99,8.01,520.362,528.372,488.618
2020-04-25,AL,501,29,2044,3370731,27,8.3,4158,2073,2085,738.667,291.667,2.667,294.333,444.333,88.333,24.056,0.2778,24.333,64.0,-3.11806,-6.41493,,0.01399,0.00697,1233.56,8.603,606.397,615.0,618.56
2020-04-26,AL,560,32,2221,3370731,27,8.3,4648,2253,2395,875.667,329.0,3.167,332.167,543.5,97.278,31.278,0.3333,31.611,65.667,-7.15278,-6.31076,,0.0142,0.00688,1378.929,9.493,658.908,668.401,710.528
2020-04-27,AL,643,34,2464,3370731,27,8.3,5337,2498,2839,874.333,303.5,3.333,306.833,567.5,84.139,29.222,0.4167,29.639,54.5,-21.21528,,,0.01361,0.00637,1583.336,10.087,730.999,741.086,842.251
2020-04-28,AL,777,36,2866,3370731,27,8.3,6449,2902,3547,1003.0,359.0,4.0,363.0,640.0,52.333,21.333,0.5556,21.889,30.444,-22.82639,,,0.01241,0.00558,1913.235,10.68,850.261,860.941,1052.294
2020-04-29,AL,957,41,3402,3370731,27,8.3,7943,3443,4500,1121.833,429.333,4.333,433.667,688.167,3.472,5.222,0.5556,5.778,-2.30556,-25.88194,,,0.01191,0.00516,2356.462,12.164,1009.277,1021.44,1335.022
2020-04-30,AL,1045,47,3575,3370731,27,8.3,8674,3622,5052,1103.833,431.0,5.0,436.0,667.833,5.972,9.417,0.6111,10.028,-4.05556,-21.66667,,,0.01298,0.00542,2573.329,13.944,1060.601,1074.544,1498.785
2020-05-01,AL,1226,53,4198,3370731,27,8.3,10176,4251,5925,1052.667,419.667,6.0,425.667,627.0,-19.38889,-0.97222,0.5833,-0.38889,-19.0,-4.84028,,,0.01247,0.00521,3018.93,15.724,1245.427,1261.151,1757.779
