Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-29,PR,152,2,2,11548297,41,8.3,1262,4,1258,170.167,5.5,,,,36.167,1.056,,,,8.188,-2.02431,-1.67535,0.5,0.00158,109.28,0.1732,0.1732,0.3464,108.934
2020-03-30,PR,160,3,35,11548297,41,8.3,1328,38,1290,183.833,5.333,0.3333,5.667,178.167,44.972,-0.75,,,,4.146,-2.78299,-1.05165,0.07895,0.00226,114.995,0.2598,3.031,3.291,111.705
2020-03-31,PR,185,3,34,11548297,41,8.3,1536,37,1499,235.167,5.667,0.5,6.167,229.0,44.472,-0.75,,,,0.1319,-4.75174,,0.08108,0.00195,133.007,0.2598,2.944,3.204,129.803
2020-04-01,PR,229,3,35,11548297,41,8.3,1901,38,1863,344.333,6.5,0.8333,7.333,337.0,36.639,-0.83333,,,,-2.94444,-3.93403,,0.07895,0.00158,164.613,0.2598,3.031,3.291,161.322
2020-04-02,PR,258,4,34,11548297,41,8.3,2141,38,2103,394.333,1.167,1.167,2.333,392.0,36.694,-0.83333,0.3056,-0.52778,37.222,-10.81944,-2.28299,,0.1053,0.00187,185.395,0.3464,2.944,3.291,182.105
2020-04-03,PR,307,5,36,11548297,41,8.3,2548,41,2507,388.667,1.0,1.833,2.833,385.833,33.194,-0.58333,0.4444,-0.13889,33.333,-11.59028,,,0.122,0.00196,220.639,0.433,3.117,3.55,217.088
2020-04-04,PR,401,7,41,11548297,41,8.3,3328,48,3280,390.0,0.5,2.0,2.5,387.5,1.194,-0.88889,0.3889,-0.5,1.694,-9.0,,,0.1458,0.0021,288.181,0.6061,3.55,4.156,284.025
2020-04-05,PR,445,10,42,11548297,41,8.3,3694,52,3642,404.0,0.3333,2.167,2.5,401.5,-9.72222,-0.02778,0.2778,0.25,-9.97222,-9.73611,,,0.1923,0.00271,319.874,0.8659,3.637,4.503,315.371
2020-04-06,PR,466,14,40,11548297,41,8.3,3868,54,3814,434.333,2.167,3.167,5.333,429.0,0.6944,0.08333,0.1667,0.25,0.4444,-2.54861,,,0.2593,0.00362,334.941,1.212,3.464,4.676,330.265
2020-04-07,PR,511,15,38,11548297,41,8.3,4241,53,4188,351.5,1.167,3.167,4.333,347.167,-5.75,0.1667,0.1667,0.3333,-6.08333,,,,0.283,0.00354,367.24,1.299,3.291,4.589,362.651
2020-04-08,PR,550,17,36,11548297,41,8.3,4565,53,4512,336.0,1.0,2.833,3.833,332.167,-9.0,21.278,0.25,21.528,-30.52778,-3.86806,,,0.3208,0.00372,395.296,1.472,3.117,4.589,390.707
2020-04-09,PR,621,24,49,11548297,41,8.3,5154,73,5081,392.833,1.5,2.833,4.333,388.5,-27.41667,91.444,-0.05556,91.389,-118.80556,,,,0.3288,0.00466,446.3,2.078,4.243,6.321,439.978
2020-04-10,PR,655,26,48,11548297,41,8.3,5437,74,5363,355.5,1.5,3.0,4.5,351.0,-14.77778,88.278,-0.05556,88.222,-103.0,,,,0.3514,0.00478,470.805,2.251,4.156,6.408,464.397
2020-04-11,PR,688,27,48,11548297,41,8.3,5710,75,5635,350.0,128.0,3.667,131.667,218.333,-10.11111,83.667,0.0,83.667,-93.77778,,,,0.36,0.00473,494.445,2.338,4.156,6.494,487.951
2020-04-12,PR,750,31,49,11548297,41,8.3,6225,80,6145,269.833,550.833,2.833,553.667,-283.83333,-17.05556,83.083,0.02778,83.111,-100.16667,,,,0.3875,0.00498,539.041,2.684,4.243,6.927,532.113
2020-04-13,PR,768,33,47,11548297,41,8.3,6374,80,6294,262.833,530.833,2.833,533.667,-270.83333,-5.27778,130.722,0.02778,130.75,-136.02778,,,,0.4125,0.00518,551.943,2.858,4.07,6.927,545.015
2020-04-14,PR,803,39,804,11548297,41,8.3,6665,843,5822,275.333,503.0,2.833,505.833,-230.5,-7.83333,84.333,-0.22222,84.111,-91.94444,,,,0.04626,0.00585,577.141,3.377,69.621,72.998,504.144
2020-04-15,PR,816,41,3354,11548297,41,8.3,6773,3395,3378,290.5,500.0,3.0,503.0,-212.5,6.444,-57.11111,-0.08333,-57.19444,63.639,,,,0.01208,0.00605,586.493,3.55,290.432,293.983,292.511
2020-04-16,PR,845,43,3233,11548297,41,8.3,7014,3276,3738,323.833,785.833,3.167,789.0,-465.16667,9.667,-40.88889,0.0,-40.88889,50.556,,,,0.01313,0.00613,607.362,3.723,279.955,283.678,323.684
2020-04-17,PR,887,44,3066,11548297,41,8.3,7362,3110,4252,303.0,634.0,2.333,636.333,-333.33333,2.306,-34.80556,0.02778,-34.77778,37.083,-6.29167,,,0.01415,0.00598,637.497,3.81,265.494,269.304,368.193
2020-04-18,PR,960,49,3049,11548297,41,8.3,7968,3098,4870,308.5,208.167,2.333,210.5,98.0,-8.52778,-34.36111,0.0,-34.36111,25.833,-6.45833,,,0.01582,0.00615,689.972,4.243,264.022,268.265,421.707
2020-04-19,PR,1002,52,4762,11548297,41,8.3,8317,4814,3503,320.833,285.5,2.833,288.333,32.5,-18.72222,-132.36111,0.0,-132.36111,113.639,-4.09722,,,0.0108,0.00625,720.193,4.503,412.355,416.858,303.335
2020-04-20,PR,1022,53,4608,11548297,41,8.3,8483,4661,3822,289.167,294.167,3.0,297.167,-8.0,-16.16667,-104.66667,0.2222,-104.44444,88.278,,,,0.01137,0.00625,734.567,4.589,399.02,403.609,330.958
2020-04-21,PR,1039,55,4603,11548297,41,8.3,8624,4658,3966,239.333,293.833,3.0,296.833,-57.5,-14.08333,-34.69444,0.2222,-34.47222,20.389,,,,0.01181,0.00638,746.777,4.763,398.587,403.35,343.427
2020-04-22,PR,1077,60,4946,11548297,41,8.3,8939,5006,3933,211.5,-8.33333,3.167,-5.16667,216.667,-5.27778,-53.22222,0.05556,-53.16667,47.889,,,,0.01199,0.00671,774.054,5.196,428.288,433.484,340.57
2020-04-23,PR,1096,62,4831,11548297,41,8.3,9097,4893,4204,206.0,6.0,3.667,9.667,196.333,13.583,-48.52778,0.1111,-48.41667,62.0,,,,0.01267,0.00682,787.735,5.369,418.33,423.699,364.036
2020-04-24,PR,1133,67,4812,11548297,41,8.3,9404,4879,4525,224.0,0.0,3.667,3.667,220.333,26.972,-47.41667,0.08333,-47.33333,74.306,,,,0.01373,0.00712,814.319,5.802,416.685,422.487,391.833
2020-04-25,PR,1155,71,4712,11548297,41,8.3,9586,4783,4803,289.167,-33.83333,3.167,-30.66667,319.833,36.0,,0.05556,,,6.41,,,0.01484,0.00741,830.079,6.148,408.026,414.174,415.905
2020-04-26,PR,1171,75,4644,11548297,41,8.3,9719,4719,5000,370.667,3.0,3.667,6.667,364.0,43.833,16.778,-0.11111,16.667,27.167,-1.79167,,,0.01589,0.00772,841.596,6.494,402.137,408.632,432.964
2020-04-27,PR,1201,77,4603,11548297,41,8.3,9968,4680,5288,401.167,9.333,3.5,12.833,388.333,39.222,,-0.08333,,,-10.38194,-5.42361,,0.01645,0.00772,863.158,6.668,398.587,405.255,457.903
2020-04-28,PR,1286,79,4743,11548297,41,8.3,10674,4822,5852,427.5,50.167,3.5,53.667,373.833,19.806,,-0.02778,,,-14.76389,,,0.01638,0.0074,924.292,6.841,410.71,417.551,506.741
2020-04-29,PR,1364,84,4849,11548297,41,8.3,11321,4933,6388,469.0,106.667,3.0,109.667,359.333,-5.52778,19.639,-0.11111,19.528,-25.05556,-15.28472,,,0.01703,0.00742,980.318,7.274,419.889,427.163,553.155
2020-04-30,PR,1423,88,4868,11548297,41,8.3,11811,4956,6855,459.333,128.167,3.167,131.333,328.0,-15.22222,17.278,-0.13889,17.139,-32.36111,-11.58333,,,0.01776,0.00745,1022.748,7.62,421.534,429.154,593.594
2020-05-01,PR,1464,92,5013,11548297,41,8.3,12151,5105,7046,408.0,132.0,3.0,135.0,273.0,-21.91667,10.111,-0.16667,9.944,-31.86111,,,,0.01802,0.00757,1052.19,7.967,434.09,442.057,610.133
2020-05-02,PR,1510,93,5284,11548297,41,8.3,12533,5377,7156,337.5,120.833,3.0,123.833,213.667,-26.52778,-3.16667,-0.05556,-3.22222,-23.30556,,,,0.0173,0.00742,1085.268,8.053,457.557,465.61,619.658
2020-05-03,PR,1533,96,5372,11548297,41,8.3,12724,5468,7256,309.833,113.0,2.667,115.667,194.167,-12.91667,-5.72222,-0.13889,-5.86111,-7.05556,,,,0.01756,0.00754,1101.807,8.313,465.177,473.49,628.318
2020-05-04,PR,1581,97,5535,11548297,41,8.3,13122,5632,7490,296.0,110.833,2.5,113.333,182.667,-3.88889,-4.63889,-0.08333,-4.72222,0.8333,,,,0.01722,0.00739,1136.271,8.4,479.291,487.691,648.58
2020-05-05,PR,1608,102,5574,11548297,41,8.3,13346,5676,7670,309.833,87.667,2.667,90.333,219.5,4.861,-3.38889,-0.16667,-3.55556,8.417,,,,0.01797,0.00764,1155.668,8.832,482.669,491.501,664.167
2020-05-06,PR,1647,104,5546,11548297,41,8.3,13670,5650,8020,381.833,93.833,2.333,96.167,285.667,13.611,8.361,-0.11111,8.25,5.361,,,,0.01841,0.00761,1183.724,9.006,480.244,489.25,694.475
2020-05-07,PR,1678,107,5678,11548297,41,8.3,13927,5785,8142,384.667,104.167,2.5,106.667,278.0,30.222,16.194,-0.05556,16.139,14.083,3.507,,,0.0185,0.00768,1205.979,9.265,491.674,500.94,705.039
2020-05-08,PR,1734,109,5810,11548297,41,8.3,14392,5919,8473,366.667,100.5,2.0,102.5,264.167,30.667,12.583,-0.08333,12.5,18.167,4.375,,,0.01842,0.00757,1246.244,9.439,503.104,512.543,733.701
2020-05-09,PR,1809,110,5935,11548297,41,8.3,15015,6045,8970,391.5,163.167,2.0,165.167,226.333,18.889,12.222,0.0,12.222,6.667,2.701,0.1181,,0.0182,0.00733,1300.192,9.525,513.929,523.454,776.738
2020-05-10,PR,1859,112,6160,11548297,41,8.3,15430,6272,9158,477.333,208.0,2.167,210.167,267.167,31.111,12.694,-0.02778,12.667,18.444,2.535,-0.03993,,0.01786,0.00726,1336.128,9.698,533.412,543.11,793.017
2020-05-11,PR,1873,114,6177,11548297,41,8.3,15546,6291,9255,493.833,163.167,2.167,165.333,328.5,41.028,20.139,0.02778,20.167,20.861,3.979,1.517,0.5755,0.01812,0.00733,1346.173,9.872,534.884,544.756,801.417
2020-05-12,PR,1930,116,6525,11548297,41,8.3,16019,6641,9378,495.167,167.167,2.333,169.5,325.667,40.806,8.333,0.05556,8.389,32.417,4.215,1.139,,0.01747,0.00724,1387.131,10.045,565.018,575.063,812.068
2020-05-13,PR,2023,120,6926,11548297,41,8.3,16791,7046,9745,571.333,180.333,2.333,182.667,388.667,34.806,1.056,0.0,1.056,33.75,8.771,2.42,-0.78776,0.01703,0.00715,1453.981,10.391,599.742,610.133,843.847
2020-05-14,PR,2091,122,6789,11548297,41,8.3,17355,6911,10444,612.833,221.333,2.167,223.5,389.333,47.972,29.278,0.1389,29.417,18.556,7.09,1.856,-0.5625,0.01765,0.00703,1502.819,10.564,587.879,598.443,904.376
2020-05-15,PR,2167,124,6938,11548297,41,8.3,17986,7062,10924,636.333,213.167,2.333,215.5,420.833,76.111,46.806,0.1667,46.972,29.139,13.66,-1.63368,-2.04644,0.01756,0.00689,1557.459,10.738,600.781,611.519,945.94
2020-05-16,PR,2272,126,7242,11548297,41,8.3,18858,7368,11490,686.167,214.333,2.167,216.5,469.667,69.167,50.472,0.25,50.722,18.444,11.639,-1.11111,-1.43316,0.0171,0.00668,1632.968,10.911,627.105,638.016,994.952
2020-05-17,PR,2316,127,7505,11548297,41,8.3,19223,7632,11591,781.667,338.833,3.0,341.833,439.833,89.444,52.444,0.3611,52.806,36.639,2.236,-5.76563,,0.01664,0.00661,1664.574,10.997,649.879,660.877,1003.698
2020-05-18,PR,2390,130,7804,11548297,41,8.3,19837,7934,11903,951.833,448.0,3.333,451.333,500.5,94.528,57.917,0.3333,58.25,36.278,2.646,-3.87674,,0.01639,0.00655,1717.742,11.257,675.771,687.028,1030.715
2020-05-19,PR,2519,133,8212,11548297,41,8.3,20908,8345,12563,986.333,483.167,3.833,487.0,499.333,85.056,56.306,0.3889,56.694,28.361,-9.40278,-1.23438,,0.01594,0.00636,1810.483,11.517,711.101,722.617,1087.866
2020-05-20,PR,2656,140,8822,11548297,41,8.3,22045,8962,13083,1149.5,536.0,4.333,540.333,609.167,79.75,31.861,0.1667,32.028,47.722,-3.86806,,,0.01562,0.00635,1908.939,12.123,763.922,776.045,1132.894
2020-05-21,PR,2855,144,9626,11548297,41,8.3,23697,9770,13927,1203.5,560.667,4.333,565.0,638.5,51.833,9.472,0.08333,9.556,42.278,-2.70139,,,0.01474,0.00608,2051.991,12.469,833.543,846.012,1205.979
2020-05-22,PR,2985,149,10141,11548297,41,8.3,24776,10290,14486,1196.5,552.167,4.5,556.667,639.833,79.056,15.361,0.05556,15.417,63.639,,,,0.01448,0.00601,2145.425,12.902,878.138,891.04,1254.384
2020-05-23,PR,3147,153,10721,11548297,41,8.3,26120,10874,15246,1260.167,530.0,4.0,534.0,726.167,74.25,16.694,-0.02778,16.667,57.583,,,,0.01407,0.00586,2261.805,13.249,928.362,941.611,1320.195
2020-05-24,PR,3260,156,11168,11548297,41,8.3,27058,11324,15734,1262.833,504.833,3.833,508.667,754.167,,,,,,,,,0.01378,0.00577,2343.029,13.508,967.069,980.577,1362.452
2020-05-25,PR,3384,160,11525,11548297,41,8.3,28087,11685,16402,1460.667,575.333,4.167,579.5,881.167,,,,,,,,,0.01369,0.0057,2432.133,13.855,997.983,1011.838,1420.296
2020-05-26,PR,3567,164,12002,11548297,41,8.3,29606,12166,17440,1595.0,636.167,4.167,640.333,954.667,,,,,,,,,0.01348,0.00554,2563.668,14.201,1039.287,1053.489,1510.179
2020-05-27,PR,3768,167,12655,11548297,41,8.3,31274,12822,18452,,,,,,,,,,,,,,0.01302,0.00534,2708.105,14.461,1095.833,1110.294,1597.811
2020-05-28,PR,4041,174,13593,11548297,41,8.3,33540,13767,19773,,,,,,,,,,,,,,0.01264,0.00519,2904.324,15.067,1177.057,1192.124,1712.201
2020-05-29,PR,4300,178,14538,11548297,41,8.3,35690,14716,20974,,,,,,,,,,,,,,0.0121,0.00499,3090.499,15.414,1258.887,1274.3,1816.199
