Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,PE,2006,186,835,9652642,26,14.047,28179,1021,27158,3291.667,217.667,19.833,237.5,3054.167,159.167,6.972,0.3333,7.306,151.861,24.194,,,0.1822,0.0066,2919.304,19.269,86.505,105.774,2813.53
2020-04-18,PE,2193,205,839,9652642,26,14.047,30805,1044,29761,3333.833,136.167,19.5,155.667,3178.167,223.611,10.417,0.75,11.167,212.444,18.139,4.578,0.1037,0.1964,0.00665,3191.354,21.238,86.919,108.157,3083.197
2020-04-19,PE,2459,216,1408,9652642,26,14.047,34542,1624,32918,3781.167,174.833,20.333,195.167,3586.0,289.917,-16.44444,1.417,-15.02778,304.944,60.299,0.02431,,0.133,0.00625,3578.502,22.377,145.867,168.244,3410.258
2020-04-20,PE,2690,234,1461,9652642,26,14.047,37787,1695,36092,3741.167,179.833,21.0,200.833,3540.333,312.944,-11.86111,1.722,-10.13889,323.083,23.201,2.023,-1.20399,0.1381,0.00619,3914.68,24.242,151.358,175.6,3739.08
2020-04-21,PE,2908,260,1552,9652642,26,14.047,40849,1812,39037,4228.333,201.167,24.5,225.667,4002.667,400.361,2.917,2.028,4.944,395.417,24.292,-21.10069,-2.48177,0.1435,0.00636,4231.898,26.936,160.785,187.721,4044.178
2020-04-22,PE,3298,282,1825,9652642,26,14.047,46328,2107,44221,4794.833,134.5,27.5,162.0,4632.833,316.417,-9.16667,2.889,-6.27778,322.694,26.229,-0.23785,-4.32682,0.1338,0.00609,4799.515,29.215,189.067,218.282,4581.233
2020-04-23,PE,3604,312,1914,9652642,26,14.047,50626,2226,48400,5169.333,146.5,30.167,176.667,4992.667,387.083,-9.44444,2.778,-6.66667,393.75,-24.10417,-9.90278,,0.1402,0.00616,5244.782,32.323,198.288,230.61,5014.171
2020-04-24,PE,3999,352,2046,9652642,26,14.047,56175,2398,53777,5736.0,153.667,31.667,185.333,5550.667,417.861,-11.63889,1.833,-9.80556,427.667,22.25,-15.28472,,0.1468,0.00627,5819.65,36.467,211.963,248.429,5571.221
2020-04-25,PE,4507,381,2215,9652642,26,14.047,63311,2596,60715,5679.667,119.833,37.667,157.5,5522.167,303.944,0.1111,1.583,1.694,302.25,-15.31944,,,0.1468,0.00602,6558.93,39.471,229.471,268.942,6289.988
2020-04-26,PE,4898,415,2340,9652642,26,14.047,68803,2755,66048,6063.667,123.167,37.667,160.833,5902.833,405.417,5.972,0.8889,6.861,398.556,-34.90972,-27.77778,,0.1506,0.00603,7127.893,42.993,242.421,285.414,6842.479
2020-04-27,PE,5358,450,2474,9652642,26,14.047,75265,2924,72341,6735.5,131.333,35.5,166.833,6568.667,325.806,7.028,0.3333,7.361,318.444,-23.20833,,,0.1539,0.00598,7797.347,46.619,256.303,302.922,7494.425
2020-04-28,PE,5724,508,2544,9652642,26,14.047,80406,3052,77354,6618.5,135.167,37.0,172.167,6446.333,278.222,13.194,-1.19444,12.0,266.222,-88.86111,,,0.1664,0.00632,8329.947,52.628,263.555,316.183,8013.765
2020-04-29,PE,6194,538,2653,9652642,26,14.047,87008,3191,83817,7601.833,182.333,35.5,217.833,7384.0,211.111,13.972,-0.41667,13.556,197.556,-16.77083,,,0.1686,0.00618,9013.905,55.736,274.847,330.583,8683.322
2020-04-30,PE,6876,565,2834,9652642,26,14.047,96588,3399,93189,7690.833,195.833,33.667,229.5,7461.333,49.972,10.75,0.6944,11.444,38.528,-50.52778,,,0.1662,0.00585,10006.38,58.533,293.598,352.132,9654.248
2020-05-01,PE,7334,603,3026,9652642,26,14.047,103022,3629,99393,7349.0,199.0,30.5,229.5,7119.5,258.722,16.0,0.5556,16.556,242.167,0.09028,,,0.1662,0.00585,10672.933,62.47,313.489,375.959,10296.974
2020-05-02,PE,8145,628,3434,9652642,26,14.047,114414,4062,110352,7330.333,207.0,35.167,242.167,7088.167,76.111,4.139,2.389,6.528,69.583,111.688,,,0.1546,0.00549,11853.128,65.06,355.758,420.817,11432.31
2020-05-03,PE,8643,652,3649,9652642,26,14.047,121410,4301,117109,7035.333,195.833,39.667,235.5,6799.833,211.472,2.917,3.278,6.194,205.278,63.306,1.075,,0.1516,0.00537,12577.904,67.546,378.031,445.577,12132.326
2020-05-04,PE,8863,691,3738,9652642,26,14.047,124500,4429,120071,8170.833,231.167,40.333,271.5,7899.333,496.722,10.222,4.806,15.028,481.694,119.785,-45.33681,,0.156,0.00555,12898.023,71.587,387.251,458.838,12439.185
2020-05-05,PE,9325,749,3895,9652642,26,14.047,130990,4644,126346,8058.5,207.167,49.833,257.0,7801.5,511.944,9.25,3.528,12.778,499.167,4.389,-49.96701,3.444,0.1613,0.00572,13570.378,77.595,403.516,481.112,13089.266
2020-05-06,PE,9881,803,4009,9652642,26,14.047,138800,4812,133988,8959.667,213.333,53.333,266.667,8693.0,555.25,17.917,3.222,21.139,534.111,-69.65972,-45.11458,,0.1669,0.00579,14379.483,83.19,415.327,498.516,13880.966
2020-05-07,PE,10824,845,4413,9652642,26,14.047,152047,5258,146789,10329.333,260.333,59.333,319.667,10009.667,229.028,9.611,3.806,13.417,215.611,-136.5625,14.852,,0.1607,0.00556,15751.853,87.541,457.181,544.721,15207.132
2020-05-08,PE,11587,927,4677,9652642,26,14.047,162765,5604,157161,10402.0,262.5,56.333,318.833,10083.167,218.083,4.944,2.0,6.944,211.139,-60.67361,,,0.1654,0.0057,16862.223,96.036,484.531,580.566,16281.656
2020-05-09,PE,12470,972,4929,9652642,26,14.047,175168,5901,169267,10366.833,303.333,59.0,362.333,10004.5,-34.30556,1.194,2.472,3.667,-37.97222,63.799,,8.895,0.1647,0.00555,18147.156,100.698,510.637,611.335,17535.821
2020-05-10,PE,13275,1047,5300,9652642,26,14.047,186476,6347,180129,9545.0,288.833,63.167,352.0,9193.0,312.556,6.611,1.611,8.222,304.333,77.854,,,0.165,0.00561,19318.649,108.468,549.072,657.54,18661.109
2020-05-11,PE,13768,1087,5470,9652642,26,14.047,193402,6557,186845,9367.0,236.833,61.833,298.667,9068.333,484.222,15.25,2.528,17.778,466.444,,50.432,,0.1658,0.00562,20036.172,112.612,566.684,679.296,19356.877
2020-05-12,PE,14309,1157,5829,9652642,26,14.047,201001,6986,194015,8753.833,220.5,68.167,288.667,8465.167,529.5,7.111,3.583,10.694,518.806,211.688,-2.34375,,0.1656,0.00576,20823.418,119.864,603.876,723.74,20099.678
2020-05-13,PE,14901,1224,6146,9652642,26,14.047,209317,7370,201947,12204.667,300.0,69.0,369.0,11835.667,883.417,12.917,3.833,16.75,866.667,265.528,,-48.59115,0.1661,0.00585,21684.944,126.805,636.717,763.522,20921.422
2020-05-14,PE,15588,1298,6098,9652642,26,14.047,218967,7396,211571,13307.333,354.0,71.5,425.5,12881.833,1159.306,41.917,4.583,46.5,1112.806,68.479,-79.52951,,0.1755,0.00593,22684.67,134.471,631.744,766.215,21918.455
2020-05-15,PE,16209,1381,6252,9652642,26,14.047,227691,7633,220058,13543.833,346.0,80.5,426.5,13117.333,1546.333,59.389,3.75,63.139,1483.194,-59.89583,-143.93229,,0.1809,0.00607,23588.464,143.07,647.698,790.768,22797.696
2020-05-16,PE,18488,1461,7100,9652642,26,14.047,259704,8561,251143,14845.5,366.333,86.167,452.5,14393.0,803.417,45.639,5.056,50.694,752.722,-106.43056,,,0.1707,0.00563,26904.966,151.358,735.55,886.907,26018.058
2020-05-17,PE,19452,1516,7594,9652642,26,14.047,273246,9110,264136,16322.833,488.333,89.333,577.667,15745.167,643.833,35.444,5.528,40.972,602.861,-310.20139,,,0.1664,0.00555,28307.897,157.055,786.728,943.783,27364.114
2020-05-18,PE,20094,1640,7905,9652642,26,14.047,282264,9545,272719,18031.833,576.833,90.667,667.5,17364.333,733.583,41.0,2.139,43.139,690.444,,,,0.1718,0.00581,29242.149,169.902,818.947,988.848,28253.301
2020-05-19,PE,21242,1741,8344,9652642,26,14.047,298390,10085,288305,17025.167,573.833,99.333,673.167,16352.0,305.528,30.5,-0.27778,30.222,275.306,,,,0.1726,0.00583,30912.78,180.365,864.427,1044.792,29867.988
2020-05-20,PE,22560,1834,9028,9652642,26,14.047,316904,10862,306042,17170.333,566.667,104.667,671.333,16499.0,,,,,,,,,0.1688,0.00579,32830.804,190.0,935.288,1125.288,31705.516
2020-05-21,PE,23911,1925,9713,9652642,26,14.047,335882,11638,324244,17945.333,592.0,93.333,685.333,17260.0,,,,,,,,,0.1654,0.00573,34796.898,199.427,1006.253,1205.68,33591.218
2020-05-22,PE,25760,2057,10543,9652642,26,14.047,361855,12600,349255,16678.667,549.333,84.5,633.833,16044.833,,,,,,,,,0.1633,0.00568,37487.664,213.102,1092.24,1305.342,36182.322
2020-05-23,PE,26786,2144,10994,9652642,26,14.047,376268,13138,363130,,,,,,,,,,,,,,0.1632,0.0057,38980.83,222.115,1138.963,1361.078,37619.752
2020-05-24,PE,27759,2200,11457,9652642,26,14.047,389936,13657,376279,,,,,,,,,,,,,,0.1611,0.00564,40396.816,227.917,1186.929,1414.846,38981.97
2020-05-25,PE,28366,2248,11640,9652642,26,14.047,398462,13888,384574,,,,,,,,,,,,,,0.1619,0.00564,41280.097,232.89,1205.887,1438.777,39841.32
