Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-10,RS,1,0,0,11491011,43,8.4,8,0,8,,,,,,,,,,,,,,,0.0,0.6962,0.0,0.0,0.0,0.6962
2020-03-11,RS,2,0,0,11491011,43,8.4,17,0,17,,,,,,,,,,,,,,,0.0,1.479,0.0,0.0,0.0,1.479
2020-03-12,RS,4,0,0,11491011,43,8.4,34,0,34,,,,,,,,,,,,,,,0.0,2.959,0.0,0.0,0.0,2.959
2020-03-13,RS,4,0,0,11491011,43,8.4,34,0,34,,,,,,,,,,,,,,,0.0,2.959,0.0,0.0,0.0,2.959
2020-03-16,RS,8,0,0,11491011,43,8.4,67,0,67,,,,,,,,,,,,,,,0.0,5.831,0.0,0.0,0.0,5.831
2020-03-18,RS,19,0,1,11491011,43,8.4,160,1,159,,,,,,,,,,,,,,0.0,0.0,13.924,0.0,0.08702,0.08702,13.837
2020-03-19,RS,31,0,1,11491011,43,8.4,260,1,259,,,,,,,,,,,,,,0.0,0.0,22.626,0.0,0.08702,0.08702,22.539
2020-03-20,RS,43,0,1,11491011,43,8.4,361,1,360,,,,,,,,,,,,,,0.0,0.0,31.416,0.0,0.08702,0.08702,31.329
2020-03-21,RS,69,0,1,11491011,43,8.4,580,1,579,130.167,0.0,,,,,,,,,,,,0.0,0.0,50.474,0.0,0.08702,0.08702,50.387
2020-03-22,RS,77,0,1,11491011,43,8.4,647,1,646,183.5,0.0,,,,,,,,,,,,0.0,0.0,56.305,0.0,0.08702,0.08702,56.218
2020-03-23,RS,96,0,1,11491011,43,8.4,806,1,805,205.833,0.3333,,,,,,,,,,,,0.0,0.0,70.142,0.0,0.08702,0.08702,70.055
2020-03-24,RS,112,0,1,11491011,43,8.4,941,1,940,179.167,0.3333,,,,11.444,,,,,,,,0.0,0.0,81.89,0.0,0.08702,0.08702,81.803
2020-03-25,RS,162,1,1,11491011,43,8.4,1361,2,1359,172.167,0.3333,,,,2.778,,,,,,,,0.5,0.00073,118.44,0.08702,0.08702,0.174,118.266
2020-03-26,RS,190,1,3,11491011,43,8.4,1596,4,1592,187.667,0.3333,,,,-4.91667,1.222,,,,2.215,,,0.25,0.00063,138.891,0.08702,0.2611,0.3481,138.543
2020-03-27,RS,197,2,3,11491011,43,8.4,1655,5,1650,198.833,9.167,,,,14.222,1.278,,,,2.451,,,0.4,0.00121,144.026,0.174,0.2611,0.4351,143.59
2020-03-28,RS,200,2,3,11491011,43,8.4,1680,5,1675,200.167,9.333,0.5,9.833,190.333,20.306,1.194,,,,,-0.17361,,0.4,0.00119,146.201,0.174,0.2611,0.4351,145.766
2020-03-29,RS,230,2,3,11491011,43,8.4,1932,5,1927,176.333,7.667,0.6667,8.333,168.0,12.583,1.056,,,,-0.46528,-1.31076,,0.4,0.00104,168.131,0.174,0.2611,0.4351,167.696
2020-03-30,RS,254,4,56,11491011,43,8.4,2134,60,2074,264.5,8.0,0.5,8.5,256.0,16.778,-1.83333,,,,1.521,,,0.06667,0.00187,185.71,0.3481,4.873,5.221,180.489
2020-03-31,RS,305,4,57,11491011,43,8.4,2562,61,2501,294.0,7.5,0.6667,8.167,285.833,12.361,-1.91667,0.02778,-1.88889,14.25,-2.79167,,,0.06557,0.00156,222.957,0.3481,4.96,5.308,217.648
2020-04-01,RS,316,5,49,11491011,43,8.4,2654,54,2600,263.167,6.667,0.8333,7.5,255.667,26.389,-1.47222,-0.02778,-1.5,27.889,-3.26389,-2.45139,,0.09259,0.00188,230.963,0.4351,4.264,4.699,226.264
2020-04-02,RS,386,5,51,11491011,43,8.4,3242,56,3186,299.5,-1.83333,0.5,-1.33333,300.833,1.417,-1.69444,0.05556,-1.63889,3.056,-1.10417,,,0.08929,0.00154,282.134,0.4351,4.438,4.873,277.26
2020-04-03,RS,410,6,48,11491011,43,8.4,3444,54,3390,274.333,-2.16667,0.6667,-1.5,275.833,3.722,-1.16667,0.1111,-1.05556,4.778,-8.28472,,,0.1111,0.00174,299.713,0.5221,4.177,4.699,295.013
2020-04-04,RS,418,7,43,11491011,43,8.4,3511,50,3461,334.667,-1.16667,0.5,-0.66667,335.333,7.944,-1.0,0.08333,-0.91667,8.861,-2.27083,,,0.14,0.00199,305.543,0.6092,3.742,4.351,301.192
2020-04-05,RS,468,7,45,11491011,43,8.4,3931,52,3879,273.0,-2.16667,0.8333,-1.33333,274.333,-6.75,,0.1667,,,-7.29167,,,0.1346,0.00178,342.093,0.6092,3.916,4.525,337.568
2020-04-06,RS,501,8,44,11491011,43,8.4,4208,52,4156,316.333,0.5,1.333,1.833,314.5,-7.66667,,0.1111,,,-5.25,,,0.1538,0.0019,366.199,0.6962,3.829,4.525,361.674
2020-04-07,RS,555,8,42,11491011,43,8.4,4662,50,4612,310.833,0.6667,1.333,2.0,308.833,-25.44444,,0.1667,,,,,,0.16,0.00172,405.708,0.6962,3.655,4.351,401.357
2020-04-08,RS,581,10,38,11491011,43,8.4,4880,48,4832,259.0,0.1667,1.5,1.667,257.333,-13.05556,,0.08333,,,,,,0.2083,0.00205,424.68,0.8702,3.307,4.177,420.503
2020-04-09,RS,636,14,51,11491011,43,8.4,5342,65,5277,228.333,-0.16667,1.333,1.167,227.167,-23.30556,86.556,-0.08333,86.472,-109.77778,,,,0.2154,0.00262,464.885,1.218,4.438,5.657,459.229
2020-04-10,RS,640,15,47,11491011,43,8.4,5376,62,5314,182.0,0.0,1.5,1.5,180.5,-16.33333,83.778,-0.05556,83.722,-100.05556,,,,0.2419,0.00279,467.844,1.305,4.09,5.396,462.448
2020-04-11,RS,653,16,46,11491011,43,8.4,5485,62,5423,194.667,115.167,1.333,116.5,78.167,-1.63889,79.444,-0.02778,79.417,-81.05556,,,,0.2581,0.00292,477.33,1.392,4.003,5.396,471.934
2020-04-12,RS,664,16,43,11491011,43,8.4,5578,59,5519,176.5,519.833,0.8333,520.667,-344.16667,6.278,,0.0,,,,,,0.2712,0.00287,485.423,1.392,3.742,5.134,480.288
2020-04-13,RS,685,17,42,11491011,43,8.4,5754,59,5695,212.833,503.333,1.0,504.333,-291.5,12.611,,0.0,,,,,,0.2881,0.00295,500.739,1.479,3.655,5.134,495.605
2020-04-14,RS,720,18,729,11491011,43,8.4,6048,747,5301,249.167,476.833,1.333,478.167,-229.0,10.5,75.139,0.02778,75.167,-64.66667,-0.05556,,,0.0241,0.00298,526.324,1.566,63.441,65.007,461.317
2020-04-15,RS,762,19,3170,11491011,43,8.4,6401,3189,3212,266.0,450.333,1.333,451.667,-185.66667,6.972,-60.38889,0.08333,-60.30556,67.278,-1.39583,,,0.00596,0.00297,557.044,1.653,275.868,277.521,279.523
2020-04-16,RS,792,21,3067,11491011,43,8.4,6653,3088,3565,257.667,689.5,1.5,691.0,-433.33333,6.056,-43.86111,0.02778,-43.83333,49.889,0.4028,,,0.0068,0.00316,578.974,1.828,266.904,268.732,310.243
