Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-21,RR,2,0,0,611819,14,8.3,17,0,17,,,,,,,,,,,,,,,0.0,27.786,0.0,0.0,0.0,27.786
2020-03-22,RR,2,0,0,611819,14,8.3,17,0,17,,,,,,,,,,,,,,,0.0,27.786,0.0,0.0,0.0,27.786
2020-03-23,RR,2,0,0,611819,14,8.3,17,0,17,,,,,,,,,,,,,,,0.0,27.786,0.0,0.0,0.0,27.786
2020-03-24,RR,8,0,0,611819,14,8.3,66,0,66,13.833,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-25,RR,8,0,0,611819,14,8.3,66,0,66,19.333,,,,,,,,,,,,,,0.0,107.875,0.0,0.0,0.0,107.875
2020-03-26,RR,10,0,0,611819,14,8.3,83,0,83,19.333,,,,,,,,,,,,,,0.0,135.661,0.0,0.0,0.0,135.661
2020-03-27,RR,12,0,0,611819,14,8.3,100,0,100,11.167,,,,,1.833,,,,,,,,,0.0,163.447,0.0,0.0,0.0,163.447
2020-03-28,RR,16,0,0,611819,14,8.3,133,0,133,11.167,,,,,1.611,,,,,,,,,0.0,217.385,0.0,0.0,0.0,217.385
2020-03-29,RR,16,0,0,611819,14,8.3,133,0,133,22.167,,,,,2.778,,,,,0.5764,,,,0.0,217.385,0.0,0.0,0.0,217.385
2020-03-30,RR,16,0,3,611819,14,8.3,133,3,130,24.833,,,,,4.139,,,,,-0.0,,,0.0,0.0,217.385,0.0,4.903,4.903,212.481
2020-03-31,RR,16,0,3,611819,14,8.3,133,3,130,29.0,,,,,4.139,,,,,-0.45833,-0.30382,,0.0,0.0,217.385,0.0,4.903,4.903,212.481
2020-04-01,RR,26,0,4,611819,14,8.3,216,4,212,36.0,,,,,1.611,,,,,-0.74306,,,0.0,0.0,353.046,0.0,6.538,6.538,346.508
2020-04-02,RR,30,0,4,611819,14,8.3,249,4,245,36.0,0.1667,,,,0.9444,,,,,-0.63889,,,0.0,0.0,406.983,0.0,6.538,6.538,400.445
2020-04-03,RR,37,1,4,611819,14,8.3,307,5,302,36.0,0.1667,,,,1.167,,,,,0.2292,,,0.2,0.00326,501.782,1.634,6.538,8.172,493.61
2020-04-04,RR,42,1,4,611819,14,8.3,349,5,344,31.833,0.0,,,,1.583,,,,,0.625,,,0.2,0.00287,570.43,1.634,6.538,8.172,562.258
2020-04-05,RR,42,1,4,611819,14,8.3,349,5,344,30.5,-0.16667,,,,2.528,0.0,,,,2.069,0.5486,,0.2,0.00287,570.43,1.634,6.538,8.172,562.258
2020-04-06,RR,42,1,4,611819,14,8.3,349,5,344,36.0,0.1667,0.1667,0.3333,35.667,3.444,0.0,,,,1.903,0.4375,,0.2,0.00287,570.43,1.634,6.538,8.172,562.258
2020-04-07,RR,49,1,4,611819,14,8.3,407,5,402,45.5,0.1667,0.3333,0.5,45.0,9.444,,,,,2.424,0.1163,-0.23828,0.2,0.00246,665.229,1.634,6.538,8.172,657.057
2020-04-08,RR,52,1,3,611819,14,8.3,432,4,428,51.167,0.1667,0.3333,0.5,50.667,9.194,,,,,2.375,0.3628,-0.20399,0.25,0.00231,706.091,1.634,4.903,6.538,699.553
2020-04-09,RR,63,2,5,611819,14,8.3,523,7,516,56.667,0.1667,0.3333,0.5,56.167,12.222,16.056,0.0,16.056,-3.83333,2.535,-0.40451,-0.28125,0.2857,0.00382,854.828,3.269,8.172,11.441,843.387
2020-04-10,RR,75,3,5,611819,14,8.3,622,8,614,88.5,0.5,0.3333,0.8333,87.667,12.944,17.25,-0.05556,17.194,-4.25,3.354,-0.37847,-0.49523,0.375,0.00482,1016.641,4.903,8.172,13.076,1003.565
2020-04-11,RR,79,3,5,611819,14,8.3,656,8,648,85.667,18.5,0.3333,18.833,66.833,19.583,19.139,-0.05556,19.083,0.5,0.8056,-1.00868,,0.375,0.00457,1072.213,4.903,8.172,13.076,1059.137
2020-04-12,RR,83,3,5,611819,14,8.3,689,8,681,109.333,96.5,0.1667,96.667,12.667,22.611,19.417,-0.05556,19.361,3.25,0.8611,-1.61806,,0.375,0.00435,1126.15,4.903,8.172,13.076,1113.074
2020-04-13,RR,113,3,7,611819,14,8.3,938,10,928,123.167,103.667,0.0,103.667,19.5,15.444,31.917,-0.05556,31.861,-16.41667,-1.5,-1.43924,,0.3,0.0032,1533.133,4.903,11.441,16.345,1516.788
2020-04-14,RR,114,3,114,611819,14,8.3,946,117,829,168.667,115.0,0.0,115.0,53.667,16.389,24.667,-0.05556,24.611,-8.22222,-3.11806,-1.47049,,0.02564,0.00317,1546.209,4.903,186.33,191.233,1354.976
2020-04-15,RR,142,3,584,611819,14,8.3,1179,587,592,192.333,116.667,0.0,116.667,75.667,13.583,2.139,-0.02778,2.111,11.472,-4.95139,,,0.00511,0.00254,1927.041,4.903,954.531,959.434,967.606
2020-04-16,RR,164,3,627,611819,14,8.3,1361,630,731,181.167,192.0,0.0,192.0,-10.83333,10.139,3.194,,,,-5.02083,,,0.00476,0.0022,2224.514,4.903,1024.813,1029.716,1194.798
2020-04-17,RR,201,3,695,611819,14,8.3,1668,698,970,184.0,166.5,0.0,166.5,17.5,-4.36111,-1.25,,,,-1.89583,,,0.0043,0.0018,2726.297,4.903,1135.957,1140.86,1585.436
2020-04-18,RR,222,3,705,611819,14,8.3,1843,708,1135,190.833,109.333,0.0,109.333,81.5,-3.69444,1.694,,,,-0.97917,,,0.00424,0.00163,3012.329,4.903,1152.302,1157.205,1855.124
2020-04-19,RR,244,3,1159,611819,14,8.3,2025,1162,863,184.0,122.833,0.0,122.833,61.167,6.0,-18.75,,,,,,,0.00258,0.00148,3309.802,4.903,1894.351,1899.255,1410.548
2020-04-20,RR,247,3,1113,611819,14,8.3,2050,1116,934,142.5,107.5,0.0,107.5,35.0,6.222,-13.83333,,,,,,,0.00269,0.00146,3350.664,4.903,1819.165,1824.069,1526.595
2020-04-21,RR,280,3,1240,611819,14,8.3,2324,1243,1081,170.167,126.833,0.0,126.833,43.333,1.639,-7.41667,,,,,,,0.00241,0.00129,3798.509,4.903,2026.743,2031.647,1766.862
2020-04-22,RR,297,3,1364,611819,14,8.3,2465,1367,1098,217.167,79.5,0.1667,79.667,137.5,,,,,,,,,0.00219,0.00122,4028.969,4.903,2229.418,2234.321,1794.648
2020-04-23,RR,304,3,1340,611819,14,8.3,2523,1343,1180,221.333,83.5,0.1667,83.667,137.667,,,,,,,,,0.00223,0.00119,4123.769,4.903,2190.19,2195.094,1928.675
2020-04-24,RR,345,3,1466,611819,14,8.3,2864,1469,1395,200.667,64.833,0.1667,65.0,135.667,,,,,,,,,0.00204,0.00105,4681.123,4.903,2396.133,2401.037,2280.086
2020-04-25,RR,401,4,1636,611819,14,8.3,3328,1640,1688,,,,,,,,,,,,,,0.00244,0.0012,5439.517,6.538,2673.993,2680.531,2758.986
2020-04-26,RR,407,4,1614,611819,14,8.3,3378,1618,1760,,,,,,,,,,,,,,0.00247,0.00118,5521.241,6.538,2638.035,2644.573,2876.668
2020-04-27,RR,425,4,1629,611819,14,8.3,3528,1633,1895,,,,,,,,,,,,,,0.00245,0.00113,5766.411,6.538,2662.552,2669.09,3097.321
2020-04-29,RR,426,4,1515,611819,14,8.3,3536,1519,2017,,,,,,,,,,,,,,0.00263,0.00113,5779.487,6.538,2476.223,2482.76,3296.727
2020-04-30,RR,519,7,1776,611819,14,8.3,4308,1783,2525,,,,,,,,,,,,,,0.00393,0.00162,7041.298,11.441,2902.819,2914.261,4127.038
2020-05-03,RR,533,7,1868,611819,14,8.3,4424,1875,2549,,,,,,,,,,,,,,0.00373,0.00158,7230.897,11.441,3053.191,3064.632,4166.265
2020-05-04,RR,578,11,2023,611819,14,8.3,4797,2034,2763,,,,,,,,,,,,,,0.00541,0.00229,7840.554,17.979,3306.533,3324.513,4516.042
2020-05-05,RR,869,11,3013,611819,14,8.3,7213,3024,4189,,,,,,,,,,,,,,0.00364,0.00153,11789.434,17.979,4924.659,4942.638,6846.796
2020-05-06,RR,932,13,3139,611819,14,8.3,7736,3152,4584,925.5,346.0,1.833,347.833,577.667,,,,,,,,,0.00412,0.00168,12644.262,21.248,5130.602,5151.85,7492.412
2020-05-07,RR,1020,14,3451,611819,14,8.3,8466,3465,5001,985.0,375.333,1.667,377.0,608.0,,,,,,,,,0.00404,0.00165,13837.426,22.883,5640.557,5663.44,8173.986
2020-05-08,RR,1124,16,3766,611819,14,8.3,9329,3782,5547,589.333,209.667,2.167,211.833,377.5,,,,,,,,,0.00423,0.00172,15247.974,26.152,6155.415,6181.567,9066.407
2020-05-09,RR,1202,18,3944,611819,14,8.3,9977,3962,6015,662.5,272.0,2.5,274.5,388.0,-65.02778,-25.91667,0.3056,-25.61111,-39.41667,,,,0.00454,0.0018,16307.11,29.42,6446.351,6475.771,9831.339
2020-05-10,RR,1290,21,4275,611819,14,8.3,10707,4296,6411,540.833,229.833,2.5,232.333,308.5,-68.25,-30.25,0.5,-29.75,-38.5,,,,0.00489,0.00196,17500.274,34.324,6987.361,7021.685,10478.589
2020-05-11,RR,1295,24,4271,611819,14,8.3,10749,4295,6454,520.167,184.0,3.5,187.5,332.667,16.111,7.639,0.3889,8.028,8.083,,,,0.00559,0.00223,17568.922,39.227,6980.823,7020.05,10548.871
2020-05-12,RR,1411,28,4771,611819,14,8.3,11711,4799,6912,535.333,190.5,3.667,194.167,341.167,-1.80556,-7.16667,0.4722,-6.69444,4.889,,,,0.00583,0.00239,19141.282,45.765,7798.058,7843.823,11297.459
2020-05-13,RR,1411,29,4830,611819,14,8.3,11711,4859,6852,575.5,193.833,4.667,198.5,377.0,42.889,7.556,0.5556,8.111,34.778,,,,0.00597,0.00248,19141.282,47.4,7894.492,7941.891,11199.391
2020-05-14,RR,1500,37,4870,611819,14,8.3,12450,4907,7543,686.0,255.5,4.5,260.0,426.0,,,,,,,,,0.00754,0.00297,20349.156,60.475,7959.87,8020.346,12328.81
2020-05-15,RR,1589,40,5087,611819,14,8.3,13189,5127,8062,651.667,229.0,5.333,234.333,417.333,,,,,,,,,0.0078,0.00303,21557.029,65.379,8314.551,8379.929,13177.1
2020-05-16,RR,1706,49,5438,611819,14,8.3,14160,5487,8673,798.167,275.167,5.833,281.0,517.167,,,,,,,,,0.00893,0.00346,23144.1,80.089,8888.25,8968.339,14175.761
2020-05-17,RR,1791,51,5804,611819,14,8.3,14865,5855,9010,,,,,,,,,,,,,,0.00871,0.00343,24296.401,83.358,9486.466,9569.824,14726.578
2020-05-18,RR,1882,60,6145,611819,14,8.3,15621,6205,9416,,,,,,,,,,,,,,0.00967,0.00384,25532.061,98.068,10043.82,10141.888,15390.173
2020-05-19,RR,1988,64,6481,611819,14,8.3,16500,6545,9955,,,,,,,,,,,,,,0.00978,0.00388,26968.76,104.606,10593.002,10697.608,16271.152
2020-05-22,RR,2296,72,7800,611819,14,8.3,19057,7872,11185,,,,,,,,,,,,,,0.00915,0.00378,31148.101,117.682,12748.869,12866.55,18281.551
2020-05-23,RR,2439,72,8309,611819,14,8.3,20244,8381,11863,,,,,,,,,,,,,,0.00859,0.00356,33088.217,117.682,13580.814,13698.496,19389.721
2020-05-24,RR,2439,84,8355,611819,14,8.3,20244,8439,11805,,,,,,,,,,,,,,0.00995,0.00415,33088.217,137.296,13656.0,13793.295,19294.922
2020-05-25,RR,2564,86,8732,611819,14,8.3,21281,8818,12463,1109.333,436.833,6.0,442.833,666.5,,,,,,,,,0.00975,0.00404,34783.163,140.564,14272.195,14412.759,20370.404
2020-05-26,RR,2682,102,9024,611819,14,8.3,22261,9126,13135,1189.667,474.167,6.333,480.5,709.167,,,,,,,,,0.01118,0.00458,36384.944,166.716,14749.46,14916.176,21468.768
2020-05-27,RR,2959,102,9938,611819,14,8.3,24560,10040,14520,1431.667,544.333,5.333,549.667,882.0,,,,,,,,,0.01016,0.00415,40142.591,166.716,16243.366,16410.082,23732.509
2020-05-28,RR,3098,108,10421,611819,14,8.3,25713,10529,15184,,,,,,,,,,,,,,0.01026,0.0042,42027.135,176.523,17032.815,17209.338,24817.797
2020-05-29,RR,3299,110,11154,611819,14,8.3,27382,11264,16118,,,,,,,,,,,,,,0.00977,0.00402,44755.066,179.792,18230.882,18410.674,26344.393
2020-05-30,RR,3474,116,11621,611819,14,8.3,28834,11737,17097,,,,,,,,,,,,,,0.00988,0.00402,47128.317,189.599,18994.18,19183.778,27944.539
