Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-01,PB,21,1,0,4058308,25,14.03,295,1,294,46.833,,,,,1.917,,,,,2.438,,,1.0,0.00339,72.69,0.2464,0.0,0.2464,72.444
2020-04-02,PB,29,1,0,4058308,25,14.03,407,1,406,42.0,,,,,2.722,,,,,2.542,,,1.0,0.00246,100.288,0.2464,0.0,0.2464,100.042
2020-04-03,PB,32,1,0,4058308,25,14.03,449,1,448,42.0,,0.5,,,11.278,,,,,4.201,0.5139,,1.0,0.00223,110.637,0.2464,0.0,0.2464,110.391
2020-04-04,PB,34,3,0,4058308,25,14.03,477,3,474,46.667,,0.5,,,12.083,,,,,4.875,0.3385,,1.0,0.00629,117.537,0.7392,0.0,0.7392,116.797
2020-04-05,PB,35,4,0,4058308,25,14.03,491,4,487,60.833,,1.0,,,18.722,,,,,4.493,-1.2691,-0.63498,1.0,0.00815,120.986,0.9856,0.0,0.9856,120.001
2020-04-06,PB,36,4,0,4058308,25,14.03,505,4,501,109.833,,1.667,,,22.222,,0.1667,,,3.896,-1.17188,-0.45573,1.0,0.00792,124.436,0.9856,0.0,0.9856,123.45
2020-04-07,PB,41,4,0,4058308,25,14.03,575,4,571,119.333,,1.333,,,29.25,,0.25,,,-0.875,-2.02604,,1.0,0.00696,141.685,0.9856,0.0,0.9856,140.699
2020-04-08,PB,55,7,0,4058308,25,14.03,772,7,765,154.333,,1.5,,,27.667,,0.2222,,,0.1875,-1.48438,,1.0,0.00907,190.227,1.725,0.0,1.725,188.502
2020-04-09,PB,79,11,1,4058308,25,14.03,1108,12,1096,175.333,,1.5,,,15.222,,0.08333,,,-3.61111,,,0.9167,0.00993,273.02,2.71,0.2464,2.957,270.063
2020-04-10,PB,85,11,1,4058308,25,14.03,1193,12,1181,222.167,,2.0,,,22.972,,0.1944,,,-2.04167,-1.14236,,0.9167,0.00922,293.965,2.71,0.2464,2.957,291.008
2020-04-11,PB,101,13,1,4058308,25,14.03,1417,14,1403,226.833,,2.333,,,14.806,,0.1667,,,-2.44444,,,0.9286,0.00917,349.16,3.203,0.2464,3.45,345.711
2020-04-12,PB,111,13,1,4058308,25,14.03,1557,14,1543,201.167,13.5,2.167,15.667,185.5,19.5,,0.1944,,,-4.38194,,,0.9286,0.00835,383.657,3.203,0.2464,3.45,380.208
2020-04-13,PB,136,16,1,4058308,25,14.03,1908,17,1891,257.167,14.833,2.5,17.333,239.833,5.444,,0.1111,,,1.167,,,0.9412,0.00839,470.147,3.943,0.2464,4.189,465.958
2020-04-14,PB,152,21,18,4058308,25,14.03,2133,39,2094,243.167,14.0,2.5,16.5,226.667,5.444,,-0.05556,,,-0.97917,,,0.5385,0.00985,525.588,5.175,4.435,9.61,515.979
2020-04-15,PB,165,24,82,4058308,25,14.03,2315,106,2209,292.333,14.833,2.667,17.5,274.833,19.472,-0.05556,0.05556,-0.0,19.472,6.146,2.024,,0.2264,0.01037,570.435,5.914,20.205,26.119,544.316
2020-04-16,PB,195,26,90,4058308,25,14.03,2736,116,2620,254.833,23.167,2.667,25.833,229.0,15.583,0.3333,-0.02778,0.3056,15.278,7.014,,,0.2241,0.0095,674.173,6.407,22.177,28.583,645.589
2020-04-17,PB,205,28,85,4058308,25,14.03,2876,113,2763,259.5,20.833,2.0,22.833,236.667,30.028,1.0,0.02778,1.028,29.0,9.264,1.361,-0.46484,0.2478,0.00974,708.67,6.899,20.945,27.844,680.826
2020-04-18,PB,236,29,90,4058308,25,14.03,3311,119,3192,318.0,13.167,2.5,15.667,302.333,33.5,1.389,0.02778,1.417,32.083,12.569,1.099,,0.2437,0.00876,815.857,7.146,22.177,29.323,786.535
2020-04-19,PB,245,32,140,4058308,25,14.03,3437,172,3265,350.667,16.833,2.333,19.167,331.5,56.528,-0.94444,0.02778,-0.91667,57.444,11.59,0.1649,-0.54731,0.186,0.00931,846.905,7.885,34.497,42.382,804.522
2020-04-20,PB,263,33,143,4058308,25,14.03,3690,176,3514,423.333,20.0,2.667,22.667,400.667,65.861,-0.25,0.1389,-0.11111,65.972,11.41,-0.72917,-0.11719,0.1875,0.00894,909.246,8.131,35.236,43.368,865.878
2020-04-21,PB,301,39,161,4058308,25,14.03,4223,200,4023,493.333,23.167,2.833,26.0,467.333,76.389,1.444,-0.02778,1.417,74.972,9.924,-0.82813,-0.61806,0.195,0.00924,1040.581,9.61,39.672,49.282,991.3
2020-04-22,PB,345,40,191,4058308,25,14.03,4840,231,4609,594.0,17.5,2.833,20.333,573.667,79.139,0.5,0.08333,0.5833,78.556,9.653,0.6302,,0.1732,0.00826,1192.615,9.856,47.064,56.92,1135.695
2020-04-23,PB,386,44,205,4058308,25,14.03,5416,249,5167,654.667,19.333,2.833,22.167,632.5,96.222,0.6667,0.05556,0.7222,95.5,8.278,-2.30729,,0.1767,0.00812,1334.546,10.842,50.514,61.356,1273.191
2020-04-24,PB,447,46,229,4058308,25,14.03,6271,275,5996,776.333,21.833,2.333,24.167,752.167,104.472,0.3889,0.1111,0.5,103.972,13.931,-1.39236,-1.60113,0.1673,0.00734,1545.225,11.335,56.427,67.762,1477.463
2020-04-25,PB,499,49,245,4058308,25,14.03,7001,294,6707,825.5,19.833,2.833,22.667,802.833,109.5,2.139,0.2222,2.361,107.139,0.6944,-2.79688,,0.1667,0.007,1725.103,12.074,60.37,72.444,1652.659
2020-04-26,PB,543,50,259,4058308,25,14.03,7618,309,7309,1000.667,24.0,3.0,27.0,973.667,134.861,3.278,0.25,3.528,131.333,4.083,-5.77431,,0.1618,0.00656,1877.137,12.32,63.82,76.14,1800.997
2020-04-27,PB,633,53,292,4058308,25,14.03,8881,345,8536,1120.167,25.5,3.5,29.0,1091.167,99.0,2.556,0.3333,2.889,96.111,-2.90972,0.4601,,0.1536,0.00597,2188.35,13.06,71.951,85.011,2103.34
2020-04-28,PB,698,57,310,4058308,25,14.03,9793,367,9426,1251.0,30.333,4.167,34.5,1216.5,120.806,4.028,0.3056,4.333,116.472,-9.16667,-2.84722,,0.1553,0.00582,2413.075,14.045,76.387,90.432,2322.643
2020-04-29,PB,814,62,349,4058308,25,14.03,11420,411,11009,1463.833,39.0,4.333,43.333,1420.5,97.861,3.639,0.3333,3.972,93.889,2.535,,0.1706,0.1509,0.00543,2813.981,15.277,85.996,101.274,2712.707
2020-04-30,PB,926,67,382,4058308,25,14.03,12992,449,12543,1370.333,37.167,4.333,41.5,1328.833,98.194,3.806,0.3611,4.167,94.028,-7.30556,,,0.1492,0.00516,3201.334,16.509,94.128,110.637,3090.697
2020-05-01,PB,1034,74,427,4058308,25,14.03,14507,501,14006,1550.333,44.0,4.667,48.667,1501.667,109.139,4.028,0.3333,4.361,104.778,9.729,1.142,,0.1477,0.0051,3574.642,18.234,105.216,123.45,3451.192
2020-05-02,PB,1169,76,493,4058308,25,14.03,16401,569,15832,1587.833,45.833,5.0,50.833,1537.0,91.583,2.556,0.3333,2.889,88.694,6.333,,,0.1336,0.00463,4041.339,18.727,121.479,140.206,3901.133
2020-05-03,PB,1219,79,515,4058308,25,14.03,17103,594,16509,1709.333,48.333,5.667,54.0,1655.333,136.778,3.167,0.5278,3.694,133.083,7.104,-1.70313,1.055,0.133,0.00462,4214.318,19.466,126.9,146.366,4067.951
2020-05-04,PB,1361,85,574,4058308,25,14.03,19095,659,18436,1905.833,54.5,6.167,60.667,1845.167,123.528,2.694,0.6111,3.306,120.222,15.0,2.144,,0.129,0.00445,4705.163,20.945,141.438,162.383,4542.78
2020-05-05,PB,1493,92,624,4058308,25,14.03,20947,716,20231,2013.333,54.333,6.333,60.667,1952.667,137.556,2.889,0.4722,3.361,134.194,2.917,5.361,,0.1285,0.00439,5161.511,22.67,153.759,176.428,4985.082
2020-05-06,PB,1657,101,672,4058308,25,14.03,23248,773,22475,2191.0,56.167,7.5,63.667,2127.333,151.583,4.694,0.5278,5.222,146.361,14.91,4.851,1.084,0.1307,0.00434,5728.496,24.887,165.586,190.473,5538.022
2020-05-07,PB,1849,111,754,4058308,25,14.03,25942,865,25077,2291.5,60.167,8.333,68.5,2223.0,148.444,4.861,0.25,5.111,143.333,28.549,9.236,-0.60894,0.1283,0.00428,6392.319,27.351,185.792,213.143,6179.176
2020-05-08,PB,2030,114,819,4058308,25,14.03,28481,933,27548,2413.167,63.167,7.833,71.0,2342.167,183.167,4.722,0.2222,4.944,178.222,34.403,6.481,-0.90321,0.1222,0.004,7017.949,28.091,201.808,229.899,6788.051
2020-05-09,PB,2156,124,852,4058308,25,14.03,30249,976,29273,2618.833,76.5,8.833,85.333,2533.5,251.75,7.028,0.02778,7.056,244.694,39.861,2.925,-4.03299,0.127,0.0041,7453.599,30.555,209.94,240.494,7213.105
2020-05-10,PB,2341,135,935,4058308,25,14.03,32844,1070,31774,2796.5,83.667,7.667,91.333,2705.167,289.194,7.333,-0.05556,7.278,281.917,40.833,1.238,-2.90625,0.1262,0.00411,8093.028,33.265,230.392,263.657,7829.371
2020-05-11,PB,2525,139,1003,4058308,25,14.03,35426,1142,34284,3112.333,82.667,7.667,90.333,3022.0,307.889,8.75,0.2222,8.972,298.917,40.25,-6.89583,-1.54297,0.1217,0.00392,8729.254,34.251,247.147,281.398,8447.856
2020-05-12,PB,2777,154,1131,4058308,25,14.03,38961,1285,37676,3701.5,98.333,7.667,106.0,3595.5,346.5,8.139,0.0,8.139,338.361,39.354,-5.1441,-3.48785,0.1198,0.00395,9600.306,37.947,278.688,316.634,9283.672
2020-05-13,PB,3045,157,1256,4058308,25,14.03,42721,1413,41308,4026.667,104.167,8.0,112.167,3914.5,412.75,9.0,0.4444,9.444,403.306,12.278,-3.24653,,0.1111,0.00368,10526.801,38.686,309.489,348.175,10178.626
2020-05-14,PB,3361,160,1315,4058308,25,14.03,47155,1475,45680,4260.5,115.667,9.167,124.833,4135.667,446.611,14.583,0.6667,15.25,431.361,20.257,-12.71354,,0.1085,0.00339,11619.374,39.425,324.027,363.452,11255.922
2020-05-15,PB,3739,170,1442,4058308,25,14.03,52458,1612,50846,4697.833,125.333,8.833,134.167,4563.667,357.0,13.944,0.8056,14.75,342.25,27.264,,,0.1055,0.00324,12926.077,41.889,355.32,397.21,12528.867
2020-05-16,PB,4063,183,1560,4058308,25,14.03,57004,1743,55261,5273.0,137.667,10.333,148.0,5125.0,427.528,17.556,0.4722,18.028,409.5,-11.5,,,0.105,0.00321,14046.248,45.093,384.397,429.489,13616.759
2020-05-17,PB,4347,194,1697,4058308,25,14.03,60989,1891,59098,5792.0,170.167,11.667,181.833,5610.167,521.806,19.194,0.25,19.444,502.361,,,,0.1026,0.00318,15028.184,47.803,418.155,465.958,14562.226
2020-05-18,PB,4786,207,1883,4058308,25,14.03,67148,2090,65058,5843.5,182.0,12.5,194.5,5649.0,400.611,16.5,0.3333,16.833,383.778,,,,0.09904,0.00308,16545.812,51.006,463.986,514.993,16030.819
2020-05-19,PB,5300,219,2082,4058308,25,14.03,74359,2301,72058,6591.833,209.5,10.833,220.333,6371.5,,,,,,,,,0.09518,0.00295,18322.661,53.963,513.022,566.985,17755.676
2020-05-20,PB,5838,230,2336,4058308,25,14.03,81907,2566,79341,7391.333,230.833,10.667,241.5,7149.833,,,,,,,,,0.08963,0.00281,20182.549,56.674,575.609,632.283,19550.266
2020-05-21,PB,6238,245,2534,4058308,25,14.03,87519,2779,84740,7101.5,224.333,10.833,235.167,6866.333,,,,,,,,,0.08816,0.0028,21565.391,60.37,624.398,684.768,20880.623
2020-05-22,PB,6882,248,2817,4058308,25,14.03,96555,3065,93490,,,,,,,,,,,,,,0.08091,0.00257,23791.935,61.109,694.132,755.241,23036.694
2020-05-23,PB,7508,258,3082,4058308,25,14.03,105337,3340,101997,,,,,,,,,,,,,,0.07725,0.00245,25955.891,63.573,759.43,823.003,25132.888
2020-05-24,PB,7823,272,3229,4058308,25,14.03,109757,3501,106256,,,,,,,,,,,,,,0.07769,0.00248,27045.015,67.023,795.652,862.675,26182.34
