Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-21,ES,1313,34,6068,4058836,32,11.8,15493,6102,9391,1113.167,644.667,2.833,647.5,465.667,17.056,-31.16667,0.4444,-30.72222,47.778,,,,0.00557,0.00219,3817.104,8.377,1495.01,1503.387,2313.718
2020-04-22,ES,1351,37,6515,4058836,32,11.8,15942,6552,9390,1014.833,246.167,3.0,249.167,765.667,130.111,-26.75,0.8611,-25.88889,156.0,,,,0.00565,0.00232,3927.727,9.116,1605.14,1614.256,2313.471
2020-04-23,ES,1453,43,6762,4058836,32,11.8,17145,6805,10340,1193.667,321.167,3.833,325.0,868.667,191.444,-16.97222,0.7222,-16.25,207.694,51.944,,,0.00632,0.00251,4224.117,10.594,1665.995,1676.589,2547.528
2020-04-24,ES,1665,47,7484,4058836,32,11.8,19647,7531,12116,1241.0,313.833,4.833,318.667,922.333,149.778,-46.25,0.8056,-45.44444,195.222,23.035,,,0.00624,0.00239,4840.55,11.58,1843.878,1855.458,2985.092
2020-04-25,ES,1711,52,7380,4058836,32,11.8,20190,7432,12758,1598.833,318.0,6.667,324.667,1274.167,224.833,47.139,0.8611,48.0,176.833,4.007,-28.73785,,0.007,0.00258,4974.333,12.812,1818.255,1831.067,3143.266
2020-04-26,ES,1819,57,7659,4058836,32,11.8,21464,7716,13748,2133.833,463.0,6.833,469.833,1664.0,222.25,52.889,0.6667,53.556,168.694,-6.79167,-19.58681,,0.00739,0.00266,5288.216,14.043,1886.994,1901.038,3387.178
2020-04-27,ES,1944,63,7951,4058836,32,11.8,22939,8014,14925,2011.833,367.167,7.667,374.833,1637.0,207.472,56.361,0.6389,57.0,150.472,-63.00694,-16.56944,,0.00786,0.00275,5651.62,15.522,1958.936,1974.458,3677.163
2020-04-28,ES,2164,77,8423,4058836,32,11.8,25535,8500,17035,2363.833,529.0,8.167,537.167,1826.667,122.611,57.583,0.1667,57.75,64.861,-55.3125,,,0.00906,0.00302,6291.213,18.971,2075.226,2094.196,4197.016
2020-04-29,ES,2538,84,9540,4058836,32,11.8,29948,9624,20324,2527.167,638.5,7.833,646.333,1880.833,-27.19444,15.472,0.2222,15.694,-42.88889,-62.27083,,,0.00873,0.0028,7378.47,20.696,2350.428,2371.123,5007.347
2020-04-30,ES,2688,93,9687,4058836,32,11.8,31718,9780,21938,2485.833,652.0,8.667,660.667,1825.167,1.0,35.278,0.1944,35.472,-34.47222,-42.69444,,,0.00951,0.00293,7814.556,22.913,2386.645,2409.558,5404.998
2020-05-01,ES,2913,101,10554,4058836,32,11.8,34373,10655,23718,2334.5,663.5,7.667,671.167,1663.333,-41.61111,12.278,0.1944,12.472,-54.08333,,,,0.00948,0.00294,8468.684,24.884,2600.253,2625.137,5843.547
2020-05-02,ES,3104,104,11490,4058836,32,11.8,36627,11594,25033,1970.667,555.833,8.167,564.0,1406.667,-48.16667,-7.02778,0.3889,-6.63889,-41.52778,4.743,,,0.00897,0.00284,9024.016,25.623,2830.861,2856.484,6167.532
2020-05-03,ES,3208,115,11863,4058836,32,11.8,37854,11978,25876,2017.833,578.833,8.833,587.667,1430.167,-19.63889,-11.08333,0.1389,-10.94444,-8.69444,,,,0.0096,0.00304,9326.319,28.333,2922.759,2951.092,6375.227
2020-05-04,ES,3351,123,12404,4058836,32,11.8,39542,12527,27015,2114.167,602.667,9.333,612.0,1502.167,19.972,-7.75,0.3333,-7.41667,27.389,,6.434,,0.00982,0.00311,9742.202,30.304,3056.049,3086.353,6655.849
2020-05-05,ES,3540,133,12875,4058836,32,11.8,41772,13008,28764,2238.167,596.333,10.167,606.5,1631.667,90.778,19.25,0.3889,19.639,71.139,,,,0.01022,0.00318,10291.621,32.768,3172.092,3204.86,7086.761
2020-05-06,ES,3714,146,13160,4058836,32,11.8,43825,13306,30519,2368.0,585.5,9.5,595.0,1773.0,113.75,42.528,0.3611,42.889,70.861,30.479,,-2.16102,0.01097,0.00333,10797.431,35.971,3242.309,3278.28,7519.151
2020-05-07,ES,3988,157,14170,4058836,32,11.8,47058,14327,32731,2454.333,617.0,9.667,626.667,1827.667,110.806,47.306,0.5556,47.861,62.944,24.986,,,0.01096,0.00334,11593.964,38.681,3491.149,3529.83,8064.135
2020-05-08,ES,4242,165,15068,4058836,32,11.8,50056,15233,34823,2515.333,671.333,10.5,681.833,1833.5,141.889,31.389,0.6389,32.028,109.861,32.861,-2.21007,,0.01083,0.0033,12332.6,40.652,3712.394,3753.046,8579.553
2020-05-09,ES,4412,172,15376,4058836,32,11.8,52062,15548,36514,2700.333,834.0,11.0,845.0,1855.333,190.722,64.083,0.8611,64.944,125.778,25.236,-0.16146,,0.01106,0.0033,12826.83,42.377,3788.278,3830.655,8996.175
2020-05-10,ES,4599,181,16106,4058836,32,11.8,54268,16287,37981,2779.0,886.5,12.667,899.167,1879.833,245.194,69.083,0.8889,69.972,175.222,21.639,-0.77778,,0.01111,0.00334,13370.336,44.594,3968.133,4012.727,9357.609
2020-05-11,ES,4819,196,16903,4058836,32,11.8,56864,17099,39765,3089.5,784.667,14.0,798.667,2290.833,211.75,60.778,0.7222,61.5,150.25,24.34,-1.22743,,0.01146,0.00345,14009.928,48.29,4164.494,4212.784,9797.144
2020-05-12,ES,5087,212,18164,4058836,32,11.8,60027,18376,41651,3512.333,970.0,14.667,984.667,2527.667,228.444,45.667,0.6667,46.333,182.111,29.75,-0.65625,,0.01154,0.00353,14789.215,52.232,4475.175,4527.406,10261.809
2020-05-13,ES,5401,233,19489,4058836,32,11.8,63732,19722,44010,3925.5,1031.5,15.0,1046.5,2879.0,288.083,87.111,0.4444,87.556,200.528,20.326,1.497,,0.01181,0.00366,15702.039,57.406,4801.623,4859.029,10843.01
2020-05-14,ES,5813,249,19776,4058836,32,11.8,68593,20025,48568,3785.833,1036.0,14.833,1050.833,2735.0,364.194,157.389,0.3611,157.75,206.444,19.014,-14.22049,,0.01243,0.00363,16899.673,61.348,4872.333,4933.68,11965.992
2020-05-15,ES,6198,260,21196,4058836,32,11.8,73136,21456,51680,4071.0,1108.0,15.0,1123.0,2948.0,293.056,145.917,0.4167,146.333,146.722,30.326,,,0.01212,0.00356,18018.959,64.058,5222.187,5286.245,12732.715
2020-05-16,ES,6595,271,22295,4058836,32,11.8,77821,22566,55255,4507.5,1409.167,15.333,1424.5,3083.0,304.5,164.333,1.0,165.333,139.167,-27.13194,,,0.01201,0.00348,19173.231,66.768,5492.954,5559.722,13613.509
2020-05-17,ES,6744,285,23119,4058836,32,11.8,79579,23404,56175,5274.667,1729.0,16.167,1745.167,3529.5,409.389,211.917,1.194,213.111,196.278,,,,0.01218,0.00358,19606.36,70.217,5695.968,5766.185,13840.175
2020-05-18,ES,7157,302,24812,4058836,32,11.8,84453,25114,59339,5270.667,1845.5,17.167,1862.667,3408.0,255.667,150.472,1.528,152.0,103.667,,,,0.01203,0.00358,20807.197,74.406,6113.083,6187.488,14619.709
2020-05-19,ES,7693,325,27944,4058836,32,11.8,90777,28269,62508,5752.5,2017.5,21.0,2038.5,3714.0,,,,,,,,,0.0115,0.00358,22365.279,80.072,6884.732,6964.805,15400.474
2020-05-20,ES,8495,346,30150,4058836,32,11.8,100241,30496,69745,6242.167,2307.5,22.0,2329.5,3912.667,,,,,,,,,0.01135,0.00345,24696.982,85.246,7428.238,7513.484,17183.498
2020-05-21,ES,8878,363,32269,4058836,32,11.8,104760,32632,72128,5605.0,2010.833,24.167,2035.0,3570.0,,,,,,,,,0.01112,0.00347,25810.355,89.435,7950.309,8039.743,17770.612
2020-05-22,ES,9520,397,34400,4058836,32,11.8,112336,34797,77539,,,,,,,,,,,,,,0.01141,0.00353,27676.9,97.811,8475.336,8573.148,19103.753
2020-05-23,ES,9918,417,36964,4058836,32,11.8,117032,37381,79651,,,,,,,,,,,,,,0.01116,0.00356,28833.882,102.739,9107.044,9209.783,19624.099
2020-05-24,ES,10007,447,36877,4058836,32,11.8,118083,37324,80759,,,,,,,,,,,,,,0.01198,0.00379,29092.824,110.13,9085.61,9195.74,19897.084
