Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-24,BA,79,0,0,15021795,29,14.03,1108,0,1108,191.833,,,,,17.556,,,,,3.611,,,,0.0,73.759,0.0,0.0,0.0,73.759
2020-03-25,BA,91,0,0,15021795,29,14.03,1277,0,1277,168.333,,,,,25.722,,,,,1.75,0.1215,,,0.0,85.01,0.0,0.0,0.0,85.01
2020-03-26,BA,108,0,0,15021795,29,14.03,1515,0,1515,217.5,,,,,24.944,,,,,4.479,0.6562,,,0.0,100.853,0.0,0.0,0.0,100.853
2020-03-27,BA,123,0,0,15021795,29,14.03,1726,0,1726,226.833,,,,,24.139,,,,,2.042,0.342,-0.05425,,0.0,114.9,0.0,0.0,0.0,114.9
2020-03-28,BA,127,0,0,15021795,29,14.03,1782,0,1782,294.667,,,,,35.472,,,,,6.236,-1.43576,-0.63325,,0.0,118.628,0.0,0.0,0.0,118.628
2020-03-29,BA,156,1,0,15021795,29,14.03,2189,1,2188,322.667,,,,,33.889,,,,,3.118,-0.09549,-0.24349,1.0,0.00046,145.722,0.06657,0.0,0.06657,145.655
2020-03-30,BA,176,2,5,15021795,29,14.03,2469,7,2462,336.667,,,,,49.889,,,,,-1.26389,-1.87674,,0.2857,0.00081,164.361,0.1331,0.3328,0.466,163.895
2020-03-31,BA,217,2,5,15021795,29,14.03,3045,7,3038,381.167,,,,,36.611,,,,,1.66,-0.63194,,0.2857,0.00066,202.705,0.1331,0.3328,0.466,202.239
2020-04-01,BA,246,2,5,15021795,29,14.03,3451,7,3444,420.833,,1.0,,,30.417,,,,,-1.27083,,,0.2857,0.00058,229.733,0.1331,0.3328,0.466,229.267
2020-04-02,BA,267,3,4,15021795,29,14.03,3746,7,3739,526.167,0.0,1.167,1.167,525.0,40.528,,,,,0.5903,-2.53299,,0.4286,0.0008,249.371,0.1997,0.2663,0.466,248.905
2020-04-03,BA,290,6,4,15021795,29,14.03,4069,10,4059,514.333,0.0,1.333,1.333,513.0,44.806,,,,,-6.24306,,,0.6,0.00147,270.873,0.3994,0.2663,0.6657,270.207
2020-04-04,BA,336,7,4,15021795,29,14.03,4714,11,4703,505.167,-0.16667,2.0,1.833,503.333,38.972,,0.1667,,,-8.47222,-2.26562,,0.6364,0.00148,313.811,0.466,0.2663,0.7323,313.078
2020-04-05,BA,401,9,5,15021795,29,14.03,5626,14,5612,579.833,0.0,2.5,2.5,577.333,5.444,,0.1389,,,-6.81944,,,0.6429,0.0016,374.522,0.5991,0.3328,0.932,373.591
2020-04-06,BA,437,10,5,15021795,29,14.03,6131,15,6116,650.0,0.1667,2.167,2.333,647.667,6.639,,0.08333,,,-8.47222,,,0.6667,0.00163,408.14,0.6657,0.3328,0.9985,407.142
2020-04-07,BA,462,14,4,15021795,29,14.03,6482,18,6464,654.667,0.1667,2.0,2.167,652.5,17.528,,-0.11111,,,2.347,,,0.7778,0.00216,431.506,0.932,0.2663,1.198,430.308
2020-04-08,BA,515,18,4,15021795,29,14.03,7225,22,7203,558.833,0.0,2.0,2.0,556.833,5.083,,-0.19444,,,5.264,,,0.8182,0.00249,480.968,1.198,0.2663,1.465,479.503
2020-04-09,BA,568,19,5,15021795,29,14.03,7969,24,7945,554.167,0.0,1.833,1.833,552.333,14.833,12.0,-0.11111,11.889,2.944,13.646,4.941,,0.7917,0.00238,530.496,1.265,0.3328,1.598,528.898
2020-04-10,BA,616,19,5,15021795,29,14.03,8642,24,8618,610.333,0.1667,1.333,1.5,608.833,27.694,12.222,0.08333,12.306,15.389,26.889,5.234,,0.7917,0.0022,575.297,1.265,0.3328,1.598,573.7
2020-04-11,BA,640,21,5,15021795,29,14.03,8979,26,8953,610.333,15.0,1.333,16.333,594.0,72.111,,0.08333,,,22.111,-0.51562,-2.05729,0.8077,0.00234,597.731,1.398,0.3328,1.731,596.001
2020-04-12,BA,674,21,5,15021795,29,14.03,9456,26,9430,739.0,72.167,1.5,73.667,665.333,112.639,,0.2222,,,26.201,-5.79861,-3.47613,0.8077,0.00222,629.485,1.398,0.3328,1.731,627.755
2020-04-13,BA,723,22,5,15021795,29,14.03,10144,27,10117,820.833,73.5,2.5,76.0,744.833,103.278,19.694,0.4167,20.111,83.167,11.583,-3.28819,,0.8148,0.00217,675.285,1.465,0.3328,1.797,673.488
2020-04-14,BA,776,26,94,15021795,29,14.03,10887,120,10767,991.5,73.0,2.5,75.5,916.0,132.5,15.667,0.3611,16.028,116.472,3.694,-8.67014,,0.2167,0.00239,724.747,1.731,6.258,7.988,716.759
2020-04-15,BA,884,28,438,15021795,29,14.03,12403,466,11937,1230.0,75.667,3.167,78.833,1151.167,118.444,-1.88889,0.3056,-1.58333,120.028,8.958,-1.99306,,0.06009,0.00226,825.667,1.864,29.158,31.022,794.645
2020-04-16,BA,967,34,446,15021795,29,14.03,13567,480,13087,1230.0,118.333,3.833,122.167,1107.833,127.417,0.6389,0.1111,0.75,126.667,-8.47917,-2.31076,,0.07083,0.00251,903.154,2.263,29.69,31.954,871.201
2020-04-17,BA,1064,36,443,15021795,29,14.03,14928,479,14449,1405.333,109.0,3.5,112.5,1292.833,139.111,2.75,0.3056,3.056,136.056,3.611,-5.28125,,0.07516,0.00241,993.756,2.397,29.49,31.887,961.869
2020-04-18,BA,1200,40,459,15021795,29,14.03,16836,499,16337,1449.667,60.833,3.333,64.167,1385.5,98.583,2.778,0.2222,3.0,95.583,-5.54861,,,0.08016,0.00238,1120.772,2.663,30.556,33.218,1087.553
2020-04-19,BA,1249,45,715,15021795,29,14.03,17524,760,16764,1585.333,77.333,3.167,80.5,1504.833,132.889,-10.69444,0.1111,-10.58333,143.472,-12.16667,-7.98958,,0.05921,0.00257,1166.572,2.996,47.598,50.593,1115.978
2020-04-20,BA,1377,47,748,15021795,29,14.03,19319,795,18524,1826.167,89.5,4.333,93.833,1732.333,105.222,-9.11111,0.1667,-8.94444,114.167,-1.15972,,,0.05912,0.00243,1286.065,3.129,49.794,52.923,1233.142
2020-04-21,BA,1504,48,803,15021795,29,14.03,21101,851,20250,1821.5,92.333,4.5,96.833,1724.667,90.444,-2.22222,0.4167,-1.80556,92.25,-28.34722,,,0.0564,0.00227,1404.692,3.195,53.456,56.651,1348.041
2020-04-22,BA,1645,53,910,15021795,29,14.03,23079,963,22116,2027.333,54.167,4.5,58.667,1968.667,93.944,-6.52778,0.5833,-5.94444,99.889,-15.68056,,,0.05504,0.0023,1536.368,3.528,60.579,64.107,1472.261
2020-04-23,BA,1845,62,980,15021795,29,14.03,25885,1042,24843,2036.667,54.333,4.5,58.833,1977.833,19.5,-10.30556,0.3333,-9.97222,29.472,-7.31944,,,0.0595,0.0024,1723.163,4.127,65.239,69.366,1653.797
2020-04-24,BA,1979,67,1013,15021795,29,14.03,27765,1080,26685,1992.333,47.5,5.833,53.333,1939.0,42.5,-10.69444,0.3333,-10.36111,52.861,-4.38194,,,0.06204,0.00241,1848.314,4.46,67.435,71.896,1776.419
2020-04-25,BA,2116,72,1040,15021795,29,14.03,29688,1112,28576,2149.0,38.167,6.667,44.833,2104.167,61.167,-1.94444,0.5,-1.44444,62.611,30.0,,,0.06475,0.00243,1976.328,4.793,69.233,74.026,1902.303
2020-04-26,BA,2248,74,1074,15021795,29,14.03,31539,1148,30391,1943.167,27.667,6.333,34.0,1909.167,76.417,-0.05556,0.6111,0.5556,75.861,13.826,,,0.06446,0.00235,2099.549,4.926,71.496,76.422,2023.127
2020-04-27,BA,2356,83,1088,15021795,29,14.03,33055,1171,31884,2076.5,28.167,6.5,34.667,2041.833,139.5,3.694,0.2778,3.972,135.528,36.639,-7.35069,,0.07088,0.00251,2200.469,5.525,72.428,77.953,2122.516
2020-04-28,BA,2564,93,1139,15021795,29,14.03,35973,1232,34741,2394.333,42.5,7.5,50.0,2344.333,97.806,5.75,0.2222,5.972,91.833,34.09,1.049,,0.07549,0.00259,2394.72,6.191,75.823,82.014,2312.706
2020-04-29,BA,2676,100,1146,15021795,29,14.03,37544,1246,36298,2495.167,54.0,8.167,62.167,2433.0,207.722,10.417,0.2222,10.639,197.083,0.5972,-12.44792,,0.08026,0.00266,2499.302,6.657,76.289,82.946,2416.356
2020-04-30,BA,2867,106,1182,15021795,29,14.03,40224,1288,38936,2829.333,69.667,7.5,77.167,2752.167,212.778,10.944,0.4167,11.361,201.417,18.021,-5.89062,-1.18707,0.0823,0.00264,2677.709,7.056,78.686,85.742,2591.967
2020-05-01,BA,3140,117,1295,15021795,29,14.03,44054,1412,42642,2735.833,72.667,8.0,80.667,2655.167,141.889,8.222,0.08333,8.306,133.583,-13.15278,0.8229,,0.08286,0.00266,2932.672,7.789,86.208,93.997,2838.675
2020-05-02,BA,3315,123,1398,15021795,29,14.03,46510,1521,44989,3189.5,90.167,7.667,97.833,3091.667,169.889,6.194,0.3056,6.5,163.389,10.528,-3.69965,,0.08087,0.00264,3096.168,8.188,93.065,101.253,2994.915
2020-05-03,BA,3566,128,1506,15021795,29,14.03,50031,1634,48397,3353.167,93.833,9.0,102.833,3250.333,155.111,3.361,0.6389,4.0,151.111,3.889,,5.288,0.07834,0.00256,3330.561,8.521,100.254,108.775,3221.785
2020-05-04,BA,3734,141,1575,15021795,29,14.03,52388,1716,50672,3245.667,91.833,8.0,99.833,3145.833,254.889,5.778,0.3611,6.139,248.75,3.222,-3.11979,,0.08217,0.00269,3487.466,9.386,104.848,114.234,3373.232
2020-05-05,BA,4040,146,1687,15021795,29,14.03,56681,1833,54848,3514.5,91.167,10.0,101.167,3413.333,157.444,2.222,0.6111,2.833,154.611,22.701,21.974,,0.07965,0.00258,3773.251,9.719,112.303,122.023,3651.228
2020-05-06,BA,4301,160,1745,15021795,29,14.03,60343,1905,58438,3760.0,89.833,11.333,101.167,3658.833,182.778,6.083,0.3056,6.389,176.389,-1.95139,10.472,,0.08399,0.00265,4017.03,10.651,116.165,126.816,3890.214
2020-05-07,BA,4528,165,1846,15021795,29,14.03,63528,2011,61517,4265.167,107.333,10.167,117.5,4147.667,245.917,8.417,0.6389,9.056,236.861,91.785,0.07465,-4.52604,0.08205,0.0026,4229.055,10.984,122.888,133.872,4095.183
2020-05-08,BA,4818,183,1945,15021795,29,14.03,67597,2128,65469,4134.167,103.5,11.333,114.833,4019.333,247.083,6.361,0.5278,6.889,240.194,45.111,,1.705,0.086,0.00271,4499.928,12.182,129.479,141.661,4358.267
2020-05-09,BA,5174,196,2045,15021795,29,14.03,72591,2241,70350,4449.833,130.333,10.833,141.167,4308.667,524.583,15.306,0.4722,15.778,508.806,23.0,3.87,-1.50521,0.08746,0.0027,4832.379,13.048,136.136,149.183,4683.195
2020-05-10,BA,5558,202,2219,15021795,29,14.03,77979,2421,75558,4721.167,142.333,11.833,154.167,4567.0,363.222,9.167,0.6389,9.806,353.417,13.646,17.293,,0.08344,0.00259,5191.057,13.447,147.719,161.166,5029.892
2020-05-11,BA,5808,214,2308,15021795,29,14.03,81486,2522,78964,4997.0,129.333,13.167,142.5,4854.5,337.917,10.194,0.3611,10.556,327.361,107.264,-5.94618,-10.86892,0.08485,0.00263,5424.518,14.246,153.643,167.889,5256.629
2020-05-12,BA,6204,225,2527,15021795,29,14.03,87042,2752,84290,6907.5,181.667,14.167,195.833,6711.667,301.667,5.139,0.6111,5.75,295.917,114.285,13.953,-10.02951,0.08176,0.00258,5794.381,14.978,168.222,183.2,5611.18
2020-05-13,BA,6547,236,2700,15021795,29,14.03,91855,2936,88919,6444.5,162.333,14.0,176.333,6268.167,953.639,21.444,0.5278,21.972,931.667,-0.78472,-39.6059,,0.08038,0.00257,6114.782,15.711,179.739,195.449,5919.333
2020-05-14,BA,6955,262,2721,15021795,29,14.03,97579,2983,94596,6161.667,164.667,13.5,178.167,5983.5,820.361,27.333,0.5833,27.917,792.444,69.458,-22.82465,,0.08783,0.00269,6495.828,17.441,181.137,198.578,6297.25
2020-05-15,BA,8128,281,3135,15021795,29,14.03,114036,3416,110620,6259.833,161.167,14.5,175.667,6084.167,334.778,17.389,0.2778,17.667,317.111,-51.15972,,,0.08226,0.00246,7591.37,18.706,208.697,227.403,7363.967
2020-05-16,BA,8314,286,3193,15021795,29,14.03,116646,3479,113167,10443.0,271.0,15.0,286.0,10157.0,579.5,27.0,0.8056,27.806,551.694,22.986,,,0.08221,0.00245,7765.117,19.039,212.558,231.597,7533.52
2020-05-17,BA,8443,295,3296,15021795,29,14.03,118456,3591,114865,9919.167,293.333,16.667,310.0,9609.167,749.0,29.222,1.028,30.25,718.75,,,,0.08215,0.00249,7885.609,19.638,219.415,239.053,7646.556
2020-05-18,BA,8881,312,3494,15021795,29,14.03,124601,3806,120795,8916.167,286.0,15.833,301.833,8614.333,912.306,35.444,1.694,37.139,875.167,,,,0.08198,0.0025,8294.681,20.77,232.595,253.365,8041.316
2020-05-19,BA,11013,326,4326,15021795,29,14.03,154513,4652,149861,9921.5,324.333,18.833,343.167,9578.333,,,,,,,,,0.07008,0.00211,10285.921,21.702,287.982,309.683,9976.238
2020-05-20,BA,11197,362,4481,15021795,29,14.03,157094,4843,152251,10655.667,340.0,19.667,359.667,10296.0,,,,,,,,,0.07475,0.0023,10457.738,24.098,298.3,322.398,10135.34
2020-05-21,BA,11941,376,4851,15021795,29,14.03,167533,5227,162306,11733.667,373.833,24.667,398.5,11335.167,,,,,,,,,0.07193,0.00224,11152.662,25.03,322.931,347.961,10804.701
2020-05-22,BA,12557,399,5139,15021795,29,14.03,176175,5538,170637,,,,,,,,,,,,,,0.07205,0.00226,11727.959,26.561,342.103,368.664,11359.295
2020-05-23,BA,13000,413,5336,15021795,29,14.03,182390,5749,176641,,,,,,,,,,,,,,0.07184,0.00226,12141.691,27.493,355.217,382.711,11758.981
2020-05-24,BA,13899,460,5737,15021795,29,14.03,195003,6197,188806,,,,,,,,,,,,,,0.07423,0.00236,12981.338,30.622,381.912,412.534,12568.804
