Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-14,SE,46,4,46,2321683,28,8.3,382,50,332,,,,,,,,,,,,,,0.08,0.01047,164.536,1.723,19.813,21.536,143.0
2020-04-15,SE,48,4,197,2321683,28,8.3,398,201,197,,,,,,,,,,,,,,0.0199,0.01005,171.427,1.723,84.852,86.575,84.852
2020-04-16,SE,53,4,203,2321683,28,8.3,440,207,233,56.667,67.667,0.1667,67.833,-11.16667,,,,,,,,,0.01932,0.00909,189.518,1.723,87.437,89.159,100.358
2020-04-17,SE,58,4,200,2321683,28,8.3,481,204,277,63.667,61.5,0.1667,61.667,2.0,,,,,,,,,0.01961,0.00832,207.177,1.723,86.144,87.867,119.31
2020-04-18,SE,71,5,225,2321683,28,8.3,589,230,359,95.5,53.5,0.5,54.0,41.5,,,,,,,,,0.02174,0.00849,253.695,2.154,96.912,99.066,154.629
2020-04-19,SE,86,5,409,2321683,28,8.3,714,414,300,89.833,56.5,0.5,57.0,32.833,6.222,-5.19444,0.08333,-5.11111,11.333,,,,0.01208,0.007,307.536,2.154,176.165,178.319,129.217
2020-04-20,SE,92,5,415,2321683,28,8.3,764,420,344,106.5,65.833,0.6667,66.5,40.0,8.528,-2.5,0.08333,-2.41667,10.944,,,,0.0119,0.00654,329.072,2.154,178.75,180.903,148.168
2020-04-21,SE,117,7,518,2321683,28,8.3,971,525,446,102.5,65.167,0.5,65.667,36.833,5.75,-0.86111,0.02778,-0.83333,6.583,,,,0.01333,0.00721,418.231,3.015,223.114,226.129,192.102
2020-04-22,SE,118,7,542,2321683,28,8.3,979,549,430,94.0,36.5,0.6667,37.167,56.833,22.389,4.222,0.02778,4.25,18.139,,,,0.01275,0.00715,421.677,3.015,233.451,236.466,185.21
2020-04-23,SE,135,8,595,2321683,28,8.3,1120,603,517,114.833,46.5,0.6667,47.167,67.667,,,,,,,,,0.01327,0.00714,482.409,3.446,256.28,259.725,222.683
2020-04-24,SE,145,8,616,2321683,28,8.3,1204,624,580,130.0,48.333,0.6667,49.0,81.0,,,,,,,,,0.01282,0.00664,518.589,3.446,265.325,268.771,249.819
2020-04-25,SE,154,9,628,2321683,28,8.3,1278,637,641,224.167,81.833,0.6667,82.5,141.667,,,,,,,,,0.01413,0.00704,550.463,3.876,270.493,274.37,276.093
2020-04-26,SE,175,9,694,2321683,28,8.3,1453,703,750,,,,,,,,,,,,,,0.0128,0.00619,625.839,3.876,298.921,302.798,323.042
2020-04-27,SE,211,11,808,2321683,28,8.3,1751,819,932,,,,,,,,,,,,,,0.01343,0.00628,754.194,4.738,348.023,352.761,401.433
2020-04-28,SE,280,11,1033,2321683,28,8.3,2324,1044,1280,,,,,,,,,,,,,,0.01054,0.00473,1000.998,4.738,444.936,449.674,551.324
2020-04-30,SE,453,14,1550,2321683,28,8.3,3760,1564,2196,,,,,,,,,,,,,,0.00895,0.00372,1619.515,6.03,667.619,673.649,945.866
2020-05-01,SE,517,14,1770,2321683,28,8.3,4291,1784,2507,,,,,,,,,,,,,,0.00785,0.00326,1848.228,6.03,762.378,768.408,1079.82
2020-05-02,SE,601,14,2103,2321683,28,8.3,4988,2117,2871,,,,,,,,,,,,,,0.00661,0.00281,2148.441,6.03,905.808,911.839,1236.603
2020-05-03,SE,730,14,2558,2321683,28,8.3,6059,2572,3487,753.833,301.833,1.5,303.333,450.5,,,,,,,,,0.00544,0.00231,2609.745,6.03,1101.787,1107.817,1501.928
2020-05-04,SE,772,17,2703,2321683,28,8.3,6408,2720,3688,964.167,389.667,1.833,391.5,572.667,,,,,,,,,0.00625,0.00265,2760.067,7.322,1164.242,1171.564,1588.503
2020-05-05,SE,898,21,3113,2321683,28,8.3,7453,3134,4319,1157.833,452.5,2.333,454.833,703.0,,,,,,,,,0.0067,0.00282,3210.171,9.045,1340.838,1349.883,1860.288
2020-05-06,SE,998,23,3361,2321683,28,8.3,8283,3384,4899,1186.833,442.0,3.167,445.167,741.667,112.778,47.194,0.1389,47.333,65.444,,,,0.0068,0.00278,3567.671,9.907,1447.657,1457.563,2110.107
2020-05-07,SE,1214,25,4108,2321683,28,8.3,10076,4133,5943,1381.833,527.667,2.833,530.5,851.333,82.306,36.611,0.1667,36.778,45.528,,,,0.00605,0.00248,4339.955,10.768,1769.406,1780.174,2559.781
2020-05-08,SE,1438,28,4818,2321683,28,8.3,11935,4846,7089,1247.833,470.5,2.667,473.167,774.667,50.5,15.694,0.1389,15.833,34.667,-7.14583,,,0.00578,0.00235,5140.667,12.06,2075.219,2087.279,3053.388
2020-05-09,SE,1588,33,5210,2321683,28,8.3,13180,5243,7937,1430.5,585.0,2.333,587.333,843.167,97.306,36.667,-0.05556,36.611,60.694,16.368,,,0.00629,0.0025,5676.916,14.214,2244.062,2258.276,3418.641
2020-05-10,SE,1771,34,5869,2321683,28,8.3,14699,5903,8796,1458.0,609.333,2.833,612.167,845.833,84.194,26.583,0.05556,26.639,57.556,16.188,,,0.00576,0.00231,6331.183,14.645,2527.908,2542.552,3788.631
2020-05-11,SE,1800,37,5936,2321683,28,8.3,14940,5973,8967,1460.833,546.667,3.167,549.833,911.0,147.778,57.611,0.1111,57.722,90.056,12.854,-4.88368,,0.00619,0.00248,6434.987,15.937,2556.766,2572.703,3862.284
2020-05-12,SE,2032,37,6871,2321683,28,8.3,16866,6908,9958,1770.667,662.0,2.833,664.833,1105.833,115.25,35.083,0.2222,35.306,79.944,20.854,-5.15625,,0.00536,0.00219,7264.558,15.937,2959.491,2975.428,4289.13
2020-05-13,SE,2268,42,7764,2321683,28,8.3,18824,7806,11018,1887.0,687.167,3.167,690.333,1196.667,148.722,42.028,0.1111,42.139,106.583,-3.16667,-8.97917,,0.00538,0.00223,8107.911,18.09,3344.126,3362.216,4745.695
2020-05-14,SE,2494,47,8098,2321683,28,8.3,20700,8145,12555,2134.5,816.167,3.333,819.5,1315.0,167.611,78.556,0.08333,78.639,88.972,-4.4375,-12.6059,,0.00577,0.00227,8915.946,20.244,3487.987,3508.231,5407.715
2020-05-15,SE,2868,50,9182,2321683,28,8.3,23804,9232,14572,2122.0,795.5,3.667,799.167,1322.833,135.111,77.972,0.25,78.222,56.889,-23.0625,,,0.00542,0.0021,10252.907,21.536,3954.89,3976.426,6276.481
2020-05-16,SE,3135,53,9992,2321683,28,8.3,26021,10045,15976,2350.333,861.5,3.5,865.0,1485.333,97.5,72.389,0.2778,72.667,24.833,-29.56944,,,0.00528,0.00204,11207.818,22.828,4303.774,4326.603,6881.215
2020-05-17,SE,3343,57,10833,2321683,28,8.3,27747,10890,16857,2466.5,1018.0,3.667,1021.667,1444.833,56.472,48.611,0.25,48.861,7.611,-46.34722,,,0.00523,0.00205,11951.244,24.551,4666.012,4690.563,7260.681
2020-05-18,SE,3566,59,11644,2321683,28,8.3,29598,11703,17895,2581.333,1129.833,4.333,1134.167,1447.167,49.333,49.639,0.3333,49.972,-0.63889,-43.10417,,,0.00504,0.00199,12748.51,25.413,5015.327,5040.74,7707.771
2020-05-19,SE,3967,63,12933,2321683,28,8.3,32926,12996,19930,2472.0,1121.5,4.833,1126.333,1345.667,-50.27778,12.556,0.5278,13.083,-63.36111,-53.77083,,,0.00485,0.00191,14181.953,27.135,5570.528,5597.663,8584.29
2020-05-20,SE,4277,69,14206,2321683,28,8.3,35499,14275,21224,2473.333,1107.833,4.833,1112.667,1360.667,-74.91667,-28.27778,0.6944,-27.58333,-47.33333,-44.20833,,,0.00483,0.00194,15290.201,29.72,6118.837,6148.557,9141.644
2020-05-21,SE,4734,76,15961,2321683,28,8.3,39292,16037,23255,2418.0,1093.333,5.667,1099.0,1319.0,-158.61111,-80.08333,0.6944,-79.38889,-79.22222,,,,0.00474,0.00193,16923.93,32.735,6874.754,6907.489,10016.441
2020-05-22,SE,4922,82,16721,2321683,28,8.3,40853,16803,24050,2048.667,936.833,6.667,943.5,1105.167,-127.5,-76.19444,0.6667,-75.52778,-51.97222,,,,0.00488,0.00201,17596.287,35.319,7202.103,7237.422,10358.865
2020-05-23,SE,5131,86,17480,2321683,28,8.3,42587,17566,25021,2017.0,848.333,7.833,856.167,1160.833,-105.33333,-63.33333,0.75,-62.58333,-42.75,,,,0.0049,0.00202,18343.159,37.042,7529.021,7566.063,10777.096
2020-05-24,SE,5314,93,18204,2321683,28,8.3,44106,18297,25809,1629.667,649.333,8.5,657.833,971.833,-59.22222,-55.52778,0.6111,-54.91667,-4.30556,,,,0.00508,0.00211,18997.426,40.057,7840.864,7880.921,11116.505
2020-05-25,SE,5448,103,18554,2321683,28,8.3,45218,18657,26561,1707.0,664.333,8.833,673.167,1033.833,,,,,,,,,0.00552,0.00228,19476.388,44.364,7991.616,8035.981,11440.408
2020-05-26,SE,5735,116,19296,2321683,28,8.3,47601,19412,28189,1841.333,727.833,9.333,737.167,1104.167,,,,,,,,,0.00598,0.00244,20502.799,49.964,8311.212,8361.176,12141.623
2020-05-27,SE,5912,127,19857,2321683,28,8.3,49070,19984,29086,2062.667,760.167,9.333,769.5,1293.167,,,,,,,,,0.00636,0.00259,21135.53,54.702,8552.847,8607.549,12527.981
2020-05-28,SE,6156,135,20707,2321683,28,8.3,51095,20842,30253,,,,,,,,,,,,,,0.00648,0.00264,22007.742,58.147,8918.961,8977.108,13030.633
2020-05-29,SE,6462,142,21847,2321683,28,8.3,53635,21989,31646,,,,,,,,,,,,,,0.00646,0.00265,23101.776,61.163,9409.984,9471.147,13630.629
2020-05-30,SE,6805,149,22765,2321683,28,8.3,56482,22914,33568,,,,,,,,,,,,,,0.0065,0.00264,24328.041,64.178,9805.387,9869.564,14458.477
