Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-08,MG,1,0,0,21380479,31,16.5,16,0,16,,,,,,,,,,,,,,,0.0,0.7483,0.0,0.0,0.0,0.7483
2020-03-09,MG,1,0,0,21380479,31,16.5,16,0,16,,,,,,,,,,,,,,,0.0,0.7483,0.0,0.0,0.0,0.7483
2020-03-10,MG,1,0,0,21380479,31,16.5,16,0,16,,,,,,,,,,,,,,,0.0,0.7483,0.0,0.0,0.0,0.7483
2020-03-11,MG,1,0,0,21380479,31,16.5,16,0,16,8.333,,,,,,,,,,,,,,0.0,0.7483,0.0,0.0,0.0,0.7483
2020-03-12,MG,2,0,0,21380479,31,16.5,33,0,33,,,,,,,,,,,,,,,0.0,1.543,0.0,0.0,0.0,1.543
2020-03-13,MG,2,0,0,21380479,31,16.5,33,0,33,,,,,,,,,,,,,,,0.0,1.543,0.0,0.0,0.0,1.543
2020-03-14,MG,4,0,0,21380479,31,16.5,66,0,66,,,,,,,,,,,,,,,0.0,3.087,0.0,0.0,0.0,3.087
2020-03-16,MG,6,0,0,21380479,31,16.5,99,0,99,,,,,,,,,,,,,,,0.0,4.63,0.0,0.0,0.0,4.63
2020-03-17,MG,14,0,1,21380479,31,16.5,231,1,230,,,,,,,,,,,,,,0.0,0.0,10.804,0.0,0.04677,0.04677,10.757
2020-03-18,MG,19,0,2,21380479,31,16.5,314,2,312,,,,,,,,,,,,,,0.0,0.0,14.686,0.0,0.09354,0.09354,14.593
2020-03-19,MG,29,0,2,21380479,31,16.5,478,2,476,211.833,,,,,,,,,,,,,0.0,0.0,22.357,0.0,0.09354,0.09354,22.263
2020-03-20,MG,38,0,2,21380479,31,16.5,627,2,625,313.5,0.1667,,,,,,,,,,,,0.0,0.0,29.326,0.0,0.09354,0.09354,29.232
