Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-04-17,864,50,784,59,21,17,-3,19,7
2020-04-18,887,67,781,78,28,9,5,19,7
2020-04-19,917,77,785,97,35,5,9,19,7
2020-04-20,952,82,794,116,42,3,11,19,7
2020-04-21,990,85,805,136,49,2,12,20,7
2020-04-22,1028,88,817,155,56,2,13,20,7
2020-04-23,1067,90,829,175,63,2,13,20,7
2020-04-24,1109,92,843,195,71,2,13,21,7
2020-04-25,1150,93,856,216,78,2,14,21,8
2020-04-26,1193,95,870,237,86,2,14,21,8
2020-04-27,1235,96,884,258,93,2,14,22,8
2020-04-28,1279,98,898,280,101,2,14,22,8
2020-04-29,1323,99,912,302,109,2,15,22,8
2020-04-30,1368,101,927,324,117,2,15,23,8
2020-05-01,1414,103,942,347,125,2,15,23,8
2020-05-02,1461,104,957,370,134,2,15,23,8
2020-05-03,1508,106,973,393,142,2,16,24,9
2020-05-04,1556,108,988,417,151,2,16,24,9
2020-05-05,1604,109,1004,441,159,2,16,25,9
2020-05-06,1654,111,1020,466,168,2,16,25,9
2020-05-07,1704,113,1037,490,177,2,17,25,9
2020-05-08,1757,115,1054,516,187,2,17,26,9
2020-05-09,1809,117,1071,542,196,2,17,26,9
2020-05-10,1861,119,1088,568,205,2,18,27,10
2020-05-11,1914,120,1105,594,215,2,18,27,10
2020-05-12,1969,122,1123,621,225,2,18,27,10
2020-05-13,2025,124,1141,649,235,2,18,28,10
2020-05-14,2082,126,1160,677,245,2,19,28,10
2020-05-15,2138,128,1178,705,255,2,19,29,10
2020-05-16,2196,130,1197,734,265,2,19,29,11
2020-05-17,2256,133,1217,763,276,2,20,30,11
2020-05-18,2316,135,1236,793,287,2,20,30,11
2020-05-19,2377,137,1256,823,298,2,20,31,11
2020-05-20,2440,139,1277,854,309,2,21,31,11
2020-05-21,2502,141,1297,885,320,2,21,32,11
2020-05-22,2565,144,1318,916,331,2,21,32,12
2020-05-23,2631,146,1339,949,343,2,22,33,12
2020-05-24,2697,148,1361,981,355,2,22,33,12
2020-05-25,2765,151,1383,1015,367,2,22,34,12
2020-05-26,2832,153,1405,1048,379,2,23,34,12
2020-05-27,2903,156,1428,1083,392,3,23,35,13
2020-05-28,2973,158,1451,1118,404,3,23,35,13
2020-05-29,3044,161,1474,1153,417,3,24,36,13
2020-05-30,3117,163,1498,1189,430,3,24,37,13
2020-05-31,3191,166,1522,1226,443,3,25,37,13
2020-06-01,3267,168,1547,1263,457,3,25,38,14
2020-06-02,3343,171,1572,1301,470,3,25,38,14
2020-06-03,3420,174,1597,1339,484,3,26,39,14
2020-06-04,3499,177,1623,1378,498,3,26,40,14
2020-06-05,3580,180,1649,1418,513,3,27,40,15
2020-06-06,3660,182,1675,1458,527,3,27,41,15
2020-06-07,3743,185,1702,1499,542,3,27,42,15
2020-06-08,3828,188,1730,1541,557,3,28,42,15
2020-06-09,3913,191,1758,1583,572,3,28,43,16
2020-06-10,4000,195,1786,1626,588,3,29,44,16
2020-06-11,4088,198,1815,1669,604,3,29,44,16
2020-06-12,4178,201,1844,1714,620,3,30,45,16
2020-06-13,4269,204,1874,1759,636,3,30,46,17
2020-06-14,4362,207,1904,1805,653,3,31,47,17
2020-06-15,4455,211,1935,1851,669,3,31,47,17
2020-06-16,4551,214,1966,1898,687,3,32,48,17
2020-06-17,4647,218,1997,1946,704,4,32,49,18
2020-06-18,4747,221,2030,1995,722,4,33,50,18
2020-06-19,4847,225,2062,2045,740,4,33,50,18
2020-06-20,4949,228,2096,2095,758,4,34,51,19
2020-06-21,5051,232,2129,2146,776,4,34,52,19
2020-06-22,5157,236,2164,2198,795,4,35,53,19
2020-06-23,5264,239,2199,2251,814,4,35,54,19
2020-06-24,5373,243,2234,2305,834,4,36,55,20
2020-06-25,5483,247,2270,2360,853,4,37,55,20
2020-06-26,5595,251,2307,2415,873,4,37,56,20
2020-06-27,5709,255,2344,2471,894,4,38,57,21
2020-06-28,5826,259,2382,2529,915,4,38,58,21
2020-06-29,5943,264,2420,2587,936,4,39,59,21
2020-06-30,6062,268,2459,2646,957,4,40,60,22
2020-07-01,6184,272,2499,2706,979,4,40,61,22
2020-07-02,6307,277,2539,2767,1001,4,41,62,22
2020-07-03,6432,281,2580,2829,1023,5,42,63,23
2020-07-04,6559,286,2621,2892,1046,5,42,64,23
2020-07-05,6689,290,2664,2956,1069,5,43,65,24
2020-07-06,6821,295,2707,3021,1093,5,44,66,24
2020-07-07,6954,300,2750,3087,1117,5,44,67,24
2020-07-08,7090,304,2794,3155,1141,5,45,68,25
2020-07-09,7229,309,2840,3223,1166,5,46,69,25
2020-07-10,7368,314,2885,3292,1191,5,46,70,25
2020-07-11,7511,319,2932,3363,1216,5,47,72,26
2020-07-12,7655,324,2979,3434,1242,5,48,73,26
2020-07-13,7802,330,3027,3507,1268,5,49,74,27
2020-07-14,7952,335,3076,3581,1295,5,50,75,27
2020-07-15,8103,340,3125,3656,1322,5,50,76,28
2020-07-16,8259,346,3176,3733,1350,6,51,78,28
2020-07-17,8415,351,3227,3810,1378,6,52,79,29
2020-07-18,8575,357,3279,3889,1407,6,53,80,29
2020-07-19,8737,363,3332,3969,1436,6,54,81,29
2020-07-20,8900,369,3385,4050,1465,6,55,83,30
2020-07-21,9068,375,3440,4133,1495,6,55,84,30
2020-07-22,9237,381,3495,4217,1525,6,56,85,31
2020-07-23,9411,387,3552,4303,1556,6,57,87,31
2020-07-24,9586,393,3609,4389,1588,6,58,88,32
2020-07-25,9764,399,3667,4478,1619,6,59,90,32
2020-07-26,9945,406,3726,4567,1652,7,60,91,33
2020-07-27,10129,412,3786,4658,1685,7,61,93,33
2020-07-28,10316,419,3847,4751,1718,7,62,94,34
2020-07-29,10506,426,3909,4845,1752,7,63,96,35
2020-07-30,10699,433,3972,4940,1787,7,64,97,35
2020-07-31,10895,440,4036,5037,1822,7,65,99,36
2020-08-01,11095,447,4101,5136,1858,7,66,100,36
2020-08-02,11297,454,4167,5236,1894,7,67,102,37
2020-08-03,11503,461,4234,5338,1931,7,68,103,37
2020-08-04,11712,469,4303,5441,1968,8,69,105,38
2020-08-05,11924,476,4372,5546,2006,8,70,107,39
2020-08-06,12140,484,4442,5653,2045,8,72,109,39
2020-08-07,12360,492,4514,5762,2084,8,73,110,40
2020-08-08,12583,499,4587,5872,2124,8,74,112,41
2020-08-09,12809,508,4661,5984,2164,8,75,114,41
2020-08-10,13039,516,4736,6098,2205,8,76,116,42
2020-08-11,13273,524,4812,6214,2247,8,78,118,43
2020-08-12,13510,532,4889,6331,2290,9,79,119,43
2020-08-13,13752,541,4968,6451,2333,9,80,121,44
2020-08-14,13997,550,5048,6572,2377,9,81,123,45
2020-08-15,14246,559,5129,6695,2422,9,83,125,45
2020-08-16,14500,568,5212,6821,2467,9,84,127,46
2020-08-17,14757,577,5296,6948,2513,9,85,129,47
2020-08-18,15018,586,5381,7077,2560,9,87,131,48
2020-08-19,15284,595,5468,7209,2607,10,88,134,48
2020-08-20,15555,605,5556,7343,2656,10,89,136,49
2020-08-21,15829,615,5646,7478,2705,10,91,138,50
2020-08-22,16107,625,5736,7616,2755,10,92,140,51
2020-08-23,16390,635,5829,7756,2805,10,94,142,52
2020-08-24,16679,645,5923,7899,2857,10,95,145,52
2020-08-25,16970,655,6018,8043,2909,11,97,147,53
2020-08-26,17268,666,6115,8191,2962,11,98,149,54
2020-08-27,17569,677,6213,8340,3016,11,100,152,55
2020-08-28,17877,687,6314,8492,3071,11,102,154,56
2020-08-29,18188,699,6415,8646,3127,11,103,157,57
2020-08-30,18506,710,6519,8803,3184,11,105,159,58
2020-08-31,18826,721,6623,8962,3241,12,107,162,59
2020-09-01,19154,733,6730,9124,3300,12,108,164,59
2020-09-02,19485,745,6838,9288,3359,12,110,167,60
2020-09-03,19824,757,6949,9455,3420,12,112,170,61
2020-09-04,20166,769,7060,9625,3481,12,114,172,62
2020-09-05,20516,781,7174,9798,3544,13,116,175,63
2020-09-06,20870,794,7290,9973,3607,13,117,178,64
2020-09-07,21229,806,7407,10151,3671,13,119,181,65
2020-09-08,21595,819,7526,10332,3737,13,121,184,67
2020-09-09,21966,833,7647,10516,3803,13,123,187,68
2020-09-10,22345,846,7771,10703,3871,14,125,190,69
2020-09-11,22728,860,7896,10892,3940,14,127,193,70
2020-09-12,23117,873,8023,11085,4009,14,129,196,71
2020-09-13,23513,888,8152,11281,4080,14,131,199,72
2020-09-14,23916,902,8283,11481,4152,15,133,202,73
2020-09-15,24324,916,8416,11683,4225,15,135,206,74
2020-09-16,24741,931,8552,11889,4300,15,138,209,76
2020-09-17,25161,946,8689,12097,4375,15,140,212,77
2020-09-18,25591,961,8829,12310,4452,15,142,216,78
2020-09-19,26026,977,8971,12525,4530,16,144,219,79
2020-09-20,26470,992,9116,12745,4609,16,147,223,81
2020-09-21,26920,1008,9263,12967,4690,16,149,226,82
2020-09-22,27378,1025,9412,13194,4772,16,151,230,83
2020-09-23,27842,1041,9563,13424,4855,17,154,234,85
2020-09-24,28313,1058,9717,13657,4939,17,156,237,86
2020-09-25,28793,1075,9873,13895,5025,17,159,241,87
2020-09-26,29281,1092,10032,14136,5113,18,161,245,89
2020-09-27,29776,1110,10194,14381,5201,18,164,249,90
2020-09-28,30279,1127,10358,14630,5291,18,167,253,92
2020-09-29,30790,1146,10524,14883,5383,18,169,257,93
2020-09-30,31310,1164,10694,15140,5476,19,172,261,94
2020-10-01,31837,1183,10866,15401,5570,19,175,265,96
2020-10-02,32373,1202,11040,15667,5666,19,178,270,98
2020-10-03,32919,1221,11218,15937,5764,20,180,274,99
2020-10-04,33472,1241,11398,16211,5863,20,183,278,101
2020-10-05,34035,1261,11582,16489,5964,20,186,283,102
2020-10-06,34606,1281,11768,16772,6066,21,189,288,104
2020-10-07,35187,1301,11957,17060,6170,21,192,292,106
2020-10-08,35778,1322,12150,17352,6276,21,195,297,107
2020-10-09,36377,1344,12345,17649,6383,22,199,302,109
2020-10-10,36986,1365,12544,17950,6492,22,202,306,111
2020-10-11,37605,1387,12745,18257,6603,22,205,311,113
2020-10-12,38234,1409,12950,18568,6716,23,208,316,114
2020-10-13,38873,1432,13158,18885,6830,23,212,321,116
2020-10-14,39522,1455,13370,19206,6946,23,215,327,118
2020-10-15,40182,1478,13585,19533,7064,24,218,332,120
2020-10-16,40852,1502,13803,19865,7184,24,222,337,122
2020-10-17,41533,1526,14025,20202,7306,25,225,343,124
2020-10-18,42225,1551,14251,20544,7430,25,229,348,126
2020-10-19,42929,1576,14480,20893,7556,25,233,354,128
2020-10-20,43643,1601,14713,21246,7684,26,236,359,130
2020-10-21,44369,1627,14949,21606,7814,26,240,365,132
2020-10-22,45106,1653,15189,21971,7946,27,244,371,134
2020-10-23,45857,1679,15434,22342,8081,27,248,377,136
2020-10-24,46618,1706,15682,22719,8217,27,252,383,139
2020-10-25,47392,1734,15934,23102,8356,28,256,389,141
2020-10-26,48178,1762,16190,23492,8496,28,260,396,143
2020-10-27,48976,1790,16450,23887,8639,29,264,402,145
2020-10-28,49788,1819,16714,24289,8785,29,269,408,148
2020-10-29,50612,1848,16983,24697,8932,30,273,415,150
2020-10-30,51449,1877,17255,25112,9082,30,277,422,152
2020-10-31,52302,1908,17533,25534,9235,31,282,428,155
2020-11-01,53166,1938,17814,25962,9390,31,286,435,157
2020-11-02,54045,1969,18100,26398,9547,32,291,442,160
2020-11-03,54938,2001,18391,26840,9707,32,295,449,163
2020-11-04,55846,2033,18687,27289,9870,33,300,457,165
2020-11-05,56768,2066,18987,27746,10035,33,305,464,168
2020-11-06,57705,2099,19292,28210,10203,34,310,471,170
2020-11-07,58655,2132,19601,28681,10373,34,315,479,173
2020-11-08,59622,2167,19916,29160,10546,35,320,487,176
2020-11-09,60604,2201,20236,29646,10722,35,325,494,179
2020-11-10,61603,2237,20561,30141,10901,36,330,502,182
2020-11-11,62617,2272,20891,30643,11083,36,335,510,185
2020-11-12,63646,2309,21226,31153,11267,37,341,519,188
2020-11-13,64694,2346,21567,31672,11455,38,346,527,191
2020-11-14,65758,2383,21913,32199,11646,38,352,535,194
2020-11-15,66838,2422,22265,32734,11839,39,357,544,197
2020-11-16,67936,2460,22622,33278,12036,39,363,553,200
2020-11-17,69052,2500,22985,33831,12236,40,369,562,203
2020-11-18,70186,2540,23354,34393,12439,41,375,571,206
2020-11-19,71336,2581,23728,34963,12645,41,381,580,210
2020-11-20,72507,2622,24109,35543,12855,42,387,589,213
2020-11-21,73696,2664,24496,36132,13068,43,393,598,216
2020-11-22,74903,2707,24889,36730,13284,43,399,608,220
2020-11-23,76130,2750,25288,37338,13504,44,406,618,223
2020-11-24,77377,2794,25693,37956,13728,45,412,628,227
2020-11-25,78644,2839,26105,38584,13955,45,419,638,231
2020-11-26,79931,2884,26524,39222,14185,46,425,648,234
2020-11-27,81239,2930,26949,39870,14420,47,432,658,238
2020-11-28,82567,2977,27381,40528,14658,48,439,669,242
2020-11-29,83917,3025,27820,41197,14900,48,446,680,246
2020-11-30,85289,3073,28266,41877,15146,49,453,691,250
2020-12-01,86682,3122,28719,42567,15396,50,460,702,254
2020-12-02,88097,3172,29179,43269,15649,51,468,713,258
2020-12-03,89536,3223,29647,43982,15907,52,475,724,262
2020-12-04,90997,3274,30122,44706,16169,52,483,736,266
2020-12-05,92481,3327,30604,45442,16435,53,490,748,270
2020-12-06,93991,3380,31095,46190,16706,54,498,760,275
2020-12-07,95523,3434,31593,46950,16980,55,506,772,279
2020-12-08,97081,3489,32099,47722,17260,56,514,784,284
2020-12-09,98662,3545,32613,48506,17543,57,522,797,288
2020-12-10,100269,3601,33135,49303,17831,58,530,810,293
2020-12-11,101901,3659,33665,50112,18124,58,539,822,297
2020-12-12,103561,3717,34204,50935,18422,59,547,836,302
2020-12-13,105246,3776,34752,51770,18724,60,556,849,307
2020-12-14,106958,3837,35308,52619,19031,61,565,863,312
2020-12-15,108698,3898,35873,53482,19343,62,574,876,317
2020-12-16,110465,3960,36447,54358,19660,63,583,890,322
2020-12-17,112261,4023,37030,55249,19982,64,592,905,327
2020-12-18,114084,4088,37622,56153,20309,65,602,919,332
2020-12-19,115939,4153,38224,57073,20642,66,611,934,338
2020-12-20,117821,4219,38835,58007,20979,67,621,949,343
2020-12-21,119734,4286,39456,58955,21323,68,631,964,349
2020-12-22,121677,4355,40087,59919,21671,69,641,979,354
2020-12-23,123652,4424,40728,60899,22025,71,651,995,360
2020-12-24,125658,4494,41379,61894,22385,72,661,1011,366
2020-12-25,127696,4566,42040,62905,22751,73,672,1027,371
2020-12-26,129766,4639,42712,63932,23122,74,682,1044,377
2020-12-27,131869,4713,43394,64975,23500,75,693,1060,383
2020-12-28,134005,4788,44087,66035,23883,76,704,1077,390
2020-12-29,136177,4864,44791,67113,24273,77,715,1094,396
2020-12-30,138382,4941,45506,68207,24669,79,727,1112,402
2020-12-31,140623,5020,46233,69319,25071,80,738,1130,409
2021-01-01,142898,5100,46971,70448,25479,81,750,1148,415
2021-01-02,145211,5181,47721,71596,25894,82,762,1166,422
2021-01-03,147560,5263,48482,72762,26316,84,774,1185,428
2021-01-04,149946,5347,49256,73946,26744,85,786,1203,435
2021-01-05,152372,5432,50042,75150,27180,86,798,1223,442
2021-01-06,154834,5518,50840,76372,27622,88,811,1242,449
2021-01-07,157336,5606,51651,77614,28071,89,824,1262,456
2021-01-08,159877,5695,52474,78876,28527,90,837,1282,464
2021-01-09,162460,5786,53311,80158,28991,92,850,1302,471
2021-01-10,165084,5878,54161,81461,29462,93,863,1323,479
2021-01-11,167749,5971,55024,82784,29941,95,877,1344,486
2021-01-12,170455,6066,55900,84128,30427,96,890,1366,494
2021-01-13,173206,6162,56791,85494,30921,98,905,1387,502
