Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-14,MS,2,0,3,1,2778986,2837488,50,6.8,14,3,11,,,,,,,,,,,,,,,0.0,4.93,0.0,1.06,1.06,3.88
2020-03-15,MS,2,0,3,2,2778986,2837488,50,6.8,14,3,11,,,,,,,,,,,,,,,0.0,4.93,0.0,1.06,1.06,3.88
2020-03-16,MS,4,0,7,3,2778986,2837488,50,6.8,27,7,20,,,,,,,,,,,,,,,0.0,9.52,0.0,2.47,2.47,7.05
2020-03-17,MS,6,0,8,4,2778986,2837488,50,6.8,41,8,33,,,,,,,,,,,,,,,0.0,14.45,0.0,2.82,2.82,11.63
2020-03-18,MS,7,0,11,5,2778986,2837488,50,6.8,48,11,37,2.0,13.57,2.86,0.0,2.86,10.71,,,,,,,,,0.0,16.92,0.0,3.88,3.88,13.04
2020-03-19,MS,9,0,11,6,2778986,2837488,50,6.8,61,11,50,2.71,18.43,3.29,0.0,3.29,15.14,,,,,,,,,0.0,21.5,0.0,3.88,3.88,17.62
2020-03-20,MS,12,0,16,7,2778986,2837488,50,6.8,82,16,66,2.43,16.57,3.29,0.0,3.29,13.29,,,,,,,,,0.0,28.9,0.0,5.64,5.64,23.26
2020-03-21,MS,16,0,23,8,2778986,2837488,50,6.8,109,23,86,2.57,17.43,4.43,0.0,4.43,13.0,0.4,0.514,0.0,0.514,-0.1143,,,,0.0,38.41,0.0,8.11,8.11,30.31
2020-03-22,MS,21,0,26,9,2778986,2837488,50,6.8,143,26,117,2.43,16.43,4.71,0.0,4.71,11.71,-0.6,0.543,0.0,0.543,-1.1429,,,,0.0,50.4,0.0,9.16,9.16,41.23
2020-03-23,MS,21,0,30,10,2778986,2837488,50,6.8,143,30,113,2.29,15.57,5.43,0.0,5.43,10.14,-0.4,0.629,0.0,0.629,-1.0286,,,,0.0,50.4,0.0,10.57,10.57,39.82
2020-03-24,MS,24,0,39,11,2778986,2837488,50,6.8,163,39,124,2.29,15.43,6.0,0.0,6.0,9.43,-0.5714,0.829,0.0,0.829,-1.4,0.229,,,0.0,57.45,0.0,13.74,13.74,43.7
2020-03-25,MS,24,0,44,12,2778986,2837488,50,6.8,163,44,119,2.14,14.57,6.43,0.0,6.43,8.14,1.17,1.46,0.0,1.46,-0.2857,0.554,,,0.0,57.45,0.0,15.51,15.51,41.94
2020-03-26,MS,25,0,49,13,2778986,2837488,50,6.8,170,49,121,2.14,14.57,8.57,0.0,8.57,6.0,1.54,1.03,0.0286,1.06,0.486,0.583,,,0.0,59.91,0.0,17.27,17.27,42.64
2020-03-27,MS,28,0,58,14,2778986,2837488,50,6.8,190,58,132,3.29,22.29,12.0,0.0,12.0,10.29,2.17,0.914,0.0286,0.943,1.23,0.777,-0.0686,,0.0,66.96,0.0,20.44,20.44,46.52
2020-03-28,MS,31,0,68,15,2778986,2837488,50,6.8,211,68,143,3.43,23.29,10.57,0.143,10.71,12.57,2.51,0.771,0.0286,0.8,1.71,0.08,-0.2366,,0.0,74.36,0.0,23.96,23.96,50.4
2020-03-29,MS,36,0,86,16,2778986,2837488,50,6.8,245,86,159,3.86,26.29,10.57,0.143,10.71,15.57,3.31,0.743,0.0286,0.771,2.54,-0.1143,-0.1851,,0.0,86.34,0.0,30.31,30.31,56.04
2020-03-30,MS,44,0,114,17,2778986,2837488,50,6.8,299,114,185,4.0,27.14,10.29,0.143,10.43,16.71,1.57,-0.0286,0.0286,0.0,1.57,-0.6286,-0.2731,0.0231,0.0,105.37,0.0,40.18,40.18,65.2
2020-03-31,MS,48,1,113,18,2778986,2837488,50,6.8,326,114,212,4.57,31.14,12.29,0.143,12.43,18.71,0.971,0.314,0.0,0.314,0.657,-0.3429,-0.04,0.105,0.0088,114.89,0.352,39.82,40.18,74.71
2020-04-01,MS,51,1,118,19,2778986,2837488,50,6.8,347,119,228,4.43,30.14,11.86,0.143,12.0,18.14,-0.9714,-0.2,0.0,-0.2,-0.7714,-0.5886,0.0469,0.0505,0.0084,122.29,0.352,41.59,41.94,80.35
2020-04-02,MS,53,1,121,20,2778986,2837488,50,6.8,360,122,238,4.14,28.14,12.14,0.143,12.29,15.86,0.8,0.857,0.0,0.857,-0.0571,-0.12,0.288,0.0953,0.0082,126.87,0.352,42.64,43.0,83.88
2020-04-03,MS,60,1,144,21,2778986,2837488,50,6.8,408,145,263,3.14,21.43,9.57,0.143,9.71,11.71,0.371,0.571,0.0,0.571,-0.2,0.12,0.0674,0.0034,0.0069,143.79,0.352,50.75,51.1,92.69
2020-04-04,MS,62,1,151,22,2778986,2837488,50,6.8,422,152,270,4.57,31.14,14.57,0.143,14.71,16.43,0.971,1.0,0.0,1.0,-0.0286,0.811,0.203,-0.0283,0.0066,148.72,0.352,53.22,53.57,95.15
